"P-EDCA delay heatmap (us) -- rows=QSRC, cols=PSRC -- rate=1Mbps"

STA_TYPE,All STAs
nPedca=5/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1882.5,1962.5,1927.5
QSRC=1,1832.5,1817.5,1842.5
QSRC=2,1847.5,1807.5,1877.5
QSRC=3,1827.5,1827.5,1867.5
QSRC=4,1827.5,1877.5,1852.5
QSRC=5,1872.5,1947.5,1902.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1882.5,1917.5,1837.5
QSRC=1,1847.5,1832.5,1802.5
QSRC=2,1827.5,1872.5,1862.5
QSRC=3,1867.5,1867.5,1857.5
QSRC=4,1872.5,1877.5,1917.5
QSRC=5,1847.5,1852.5,1932.5

P95
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10097.5,10372.5,10207.5
QSRC=1,10122.5,10082.5,10142.5
QSRC=2,10117.5,10007.5,10157.5
QSRC=3,10077.5,10127.5,10142.5
QSRC=4,10057.5,10177.5,10167.5
QSRC=5,10197.5,10357.5,10287.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10097.5,10287.5,10312.5
QSRC=1,10342.5,10367.5,10407.5
QSRC=2,10187.5,10362.5,10517.5
QSRC=3,10312.5,10482.5,10547.5
QSRC=4,10282.5,10472.5,10667.5
QSRC=5,10292.5,10422.5,10767.5

P99
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,13782.5,13962.5,13817.5
QSRC=1,13767.5,13742.5,13752.5
QSRC=2,13757.5,13722.5,13767.5
QSRC=3,13712.5,13837.5,13827.5
QSRC=4,13662.5,13802.5,13872.5
QSRC=5,13877.5,13917.5,14002.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,13782.5,14097.5,14127.5
QSRC=1,14042.5,14202.5,14352.5
QSRC=2,13952.5,14387.5,14752.5
QSRC=3,14182.5,14497.5,14832.5
QSRC=4,14157.5,14497.5,14997.5
QSRC=5,14092.5,14467.5,15107.5


nPedca=15/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1992.5,2047.5,2032.5
QSRC=1,1857.5,1817.5,1877.5
QSRC=2,1917.5,1872.5,1942.5
QSRC=3,1902.5,1892.5,1902.5
QSRC=4,1872.5,1917.5,1942.5
QSRC=5,1872.5,1942.5,1922.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1992.5,2037.5,1917.5
QSRC=1,1792.5,1757.5,1702.5
QSRC=2,1882.5,1857.5,1862.5
QSRC=3,1927.5,1877.5,1852.5
QSRC=4,1932.5,1932.5,1892.5
QSRC=5,1957.5,1937.5,1982.5

P95
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10307.5,10362.5,10182.5
QSRC=1,10142.5,10057.5,10157.5
QSRC=2,10207.5,10012.5,10247.5
QSRC=3,10107.5,10102.5,10147.5
QSRC=4,10042.5,10247.5,10282.5
QSRC=5,10212.5,10312.5,10377.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10307.5,10652.5,10752.5
QSRC=1,10397.5,10602.5,10737.5
QSRC=2,10582.5,10857.5,11297.5
QSRC=3,10767.5,10962.5,11192.5
QSRC=4,10722.5,11072.5,11297.5
QSRC=5,10787.5,11197.5,11637.5

P99
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,13982.5,13902.5,13772.5
QSRC=1,13732.5,13682.5,13727.5
QSRC=2,13852.5,13672.5,13877.5
QSRC=3,13737.5,13842.5,13847.5
QSRC=4,13687.5,13862.5,14042.5
QSRC=5,13752.5,13922.5,14017.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,13982.5,14507.5,14872.5
QSRC=1,14327.5,14917.5,15312.5
QSRC=2,14657.5,15452.5,16732.5
QSRC=3,14982.5,15922.5,17022.5
QSRC=4,15157.5,16282.5,17472.5
QSRC=5,14997.5,16592.5,18052.5


nPedca=30/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,2122.5,2127.5,2197.5
QSRC=1,1867.5,1877.5,1907.5
QSRC=2,1867.5,1937.5,1987.5
QSRC=3,1912.5,1902.5,1907.5
QSRC=4,1902.5,1917.5,1982.5
QSRC=5,1887.5,1922.5,2032.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,2122.5,2052.5,1942.5
QSRC=1,1742.5,1722.5,1707.5
QSRC=2,1907.5,1857.5,1812.5
QSRC=3,1867.5,1877.5,1907.5
QSRC=4,1887.5,1937.5,1942.5
QSRC=5,1937.5,1942.5,1972.5

P95
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10382.5,10287.5,10352.5
QSRC=1,10162.5,10092.5,10017.5
QSRC=2,9952.5,10082.5,10157.5
QSRC=3,10017.5,9972.5,10072.5
QSRC=4,10037.5,10072.5,10332.5
QSRC=5,10167.5,10392.5,10647.5
