CWds,QSRC,PSRC,nPedca,delay_type,P50_us,P95_us,P99_us
1,3,3,15,legacy,347.50,662.50,872.50
1,4,1,15,legacy,347.50,657.50,847.50
1,4,1,15,legacy,347.50,657.50,847.50
1,4,2,15,legacy,347.50,657.50,837.50
1,4,2,15,legacy,347.50,657.50,837.50
1,4,3,15,legacy,347.50,657.50,852.50
1,4,3,15,legacy,347.50,657.50,852.50
1,5,1,15,legacy,347.50,657.50,837.50
1,5,1,15,legacy,347.50,657.50,837.50
1,5,2,15,legacy,347.50,657.50,812.50
1,5,2,15,legacy,347.50,657.50,812.50
1,5,3,15,legacy,347.50,657.50,837.50
1,5,3,15,legacy,347.50,657.50,837.50
0,0,1,5,pedca,502.50,902.50,967.50
0,0,1,5,pedca,502.50,902.50,967.50
0,0,2,5,pedca,502.50,902.50,967.50
0,0,2,5,pedca,502.50,902.50,967.50
0,0,3,5,pedca,502.50,897.50,962.50
0,0,3,5,pedca,502.50,897.50,962.50
0,1,1,5,pedca,347.50,702.50,802.50
0,1,1,5,pedca,347.50,702.50,802.50
0,1,2,5,pedca,347.50,702.50,797.50
0,1,2,5,pedca,347.50,702.50,797.50
0,1,3,5,pedca,347.50,697.50,807.50
0,1,3,5,pedca,347.50,697.50,807.50
0,2,1,5,pedca,347.50,702.50,797.50
0,2,1,5,pedca,347.50,702.50,797.50
0,2,2,5,pedca,347.50,702.50,797.50
0,2,2,5,pedca,347.50,702.50,797.50
0,2,3,5,pedca,347.50,702.50,797.50
0,2,3,5,pedca,347.50,702.50,797.50
0,3,1,5,pedca,347.50,697.50,792.50
0,3,1,5,pedca,347.50,697.50,792.50
0,3,2,5,pedca,347.50,697.50,802.50
0,3,2,5,pedca,347.50,697.50,802.50
0,3,3,5,pedca,347.50,702.50,797.50
0,3,3,5,pedca,347.50,702.50,797.50
0,4,1,5,pedca,347.50,702.50,797.50
0,4,1,5,pedca,347.50,702.50,797.50
0,4,2,5,pedca,347.50,702.50,797.50
0,4,2,5,pedca,347.50,702.50,797.50
0,4,3,5,pedca,347.50,697.50,797.50
0,4,3,5,pedca,347.50,697.50,797.50
0,5,1,5,pedca,347.50,697.50,797.50
0,5,1,5,pedca,347.50,697.50,797.50
0,5,2,5,pedca,347.50,697.50,797.50
0,5,2,5,pedca,347.50,697.50,797.50
0,5,3,5,pedca,347.50,702.50,797.50
0,5,3,5,pedca,347.50,702.50,797.50
1,0,1,5,pedca,502.50,902.50,967.50
1,0,1,5,pedca,502.50,902.50,967.50
1,0,2,5,pedca,502.50,897.50,967.50
1,0,2,5,pedca,502.50,897.50,967.50
1,0,3,5,pedca,502.50,902.50,967.50
1,0,3,5,pedca,502.50,902.50,967.50
1,1,1,5,pedca,347.50,702.50,797.50
1,1,1,5,pedca,347.50,702.50,797.50
1,1,2,5,pedca,347.50,702.50,807.50
1,1,2,5,pedca,347.50,702.50,807.50
1,1,3,5,pedca,347.50,702.50,807.50
1,1,3,5,pedca,347.50,702.50,807.50
1,2,1,5,pedca,347.50,702.50,797.50
1,2,1,5,pedca,347.50,702.50,797.50
1,2,2,5,pedca,347.50,702.50,807.50
1,2,2,5,pedca,347.50,702.50,807.50
1,2,3,5,pedca,347.50,702.50,797.50
1,2,3,5,pedca,347.50,702.50,797.50
1,3,1,5,pedca,347.50,702.50,797.50
1,3,1,5,pedca,347.50,702.50,797.50
1,3,2,5,pedca,347.50,697.50,797.50
1,3,2,5,pedca,347.50,697.50,797.50
1,3,3,5,pedca,347.50,697.50,797.50
1,3,3,5,pedca,347.50,697.50,797.50
1,4,1,5,pedca,347.50,702.50,797.50
1,4,1,5,pedca,347.50,702.50,797.50
1,4,2,5,pedca,347.50,697.50,797.50
1,4,2,5,pedca,347.50,697.50,797.50
1,4,3,5,pedca,347.50,702.50,797.50
1,4,3,5,pedca,347.50,702.50,797.50
1,5,1,5,pedca,347.50,697.50,797.50
1,5,1,5,pedca,347.50,697.50,797.50
1,5,2,5,pedca,347.50,697.50,797.50
1,5,2,5,pedca,347.50,697.50,797.50
1,5,3,5,pedca,347.50,697.50,797.50
1,5,3,5,pedca,347.50,697.50,797.50
0,0,1,15,pedca,502.50,872.50,1117.50
0,0,1,15,pedca,502.50,872.50,1117.50
0,0,2,15,pedca,502.50,867.50,1097.50
0,0,2,15,pedca,502.50,867.50,1097.50
0,0,3,15,pedca,502.50,872.50,1192.50
0,0,3,15,pedca,502.50,872.50,1192.50
0,1,1,15,pedca,347.50,617.50,1082.50
0,1,1,15,pedca,347.50,617.50,1082.50
0,1,2,15,pedca,347.50,617.50,1082.50
0,1,2,15,pedca,347.50,617.50,1082.50
0,1,3,15,pedca,347.50,612.50,1077.50
0,1,3,15,pedca,347.50,612.50,1077.50
0,2,1,15,pedca,347.50,612.50,1067.50
0,2,1,15,pedca,347.50,612.50,1067.50
0,2,2,15,pedca,347.50,617.50,1072.50
0,2,2,15,pedca,347.50,617.50,1072.50
0,2,3,15,pedca,347.50,612.50,1072.50
0,2,3,15,pedca,347.50,612.50,1072.50
0,3,1,15,pedca,347.50,607.50,1067.50
0,3,1,15,pedca,347.50,607.50,1067.50
0,3,2,15,pedca,347.50,617.50,1067.50
0,3,2,15,pedca,347.50,617.50,1067.50
0,3,3,15,pedca,347.50,612.50,1062.50
0,3,3,15,pedca,347.50,612.50,1062.50
0,4,1,15,pedca,347.50,612.50,1062.50
0,4,1,15,pedca,347.50,612.50,1062.50
0,4,2,15,pedca,347.50,612.50,1062.50
0,4,2,15,pedca,347.50,612.50,1062.50
0,4,3,15,pedca,347.50,612.50,1072.50
0,4,3,15,pedca,347.50,612.50,1072.50
0,5,1,15,pedca,347.50,607.50,1067.50
0,5,1,15,pedca,347.50,607.50,1067.50
0,5,2,15,pedca,347.50,612.50,1062.50
0,5,2,15,pedca,347.50,612.50,1062.50
0,5,3,15,pedca,347.50,612.50,1062.50
0,5,3,15,pedca,347.50,612.50,1062.50
1,0,1,15,pedca,502.50,872.50,1117.50
1,0,1,15,pedca,502.50,872.50,1117.50
1,0,2,15,pedca,502.50,867.50,1172.50
1,0,2,15,pedca,502.50,867.50,1172.50
1,0,3,15,pedca,502.50,872.50,1157.50
1,0,3,15,pedca,502.50,872.50,1157.50
1,1,1,15,pedca,347.50,617.50,1087.50
1,1,1,15,pedca,347.50,617.50,1087.50
1,1,2,15,pedca,347.50,617.50,1082.50
1,1,2,15,pedca,347.50,617.50,1082.50
1,1,3,15,pedca,347.50,612.50,1077.50
1,1,3,15,pedca,347.50,612.50,1077.50
1,2,1,15,pedca,347.50,617.50,1072.50
1,2,1,15,pedca,347.50,617.50,1072.50
1,2,2,15,pedca,347.50,612.50,1067.50
1,2,2,15,pedca,347.50,612.50,1067.50
1,2,3,15,pedca,347.50,612.50,1067.50
1,2,3,15,pedca,347.50,612.50,1067.50
1,3,1,15,pedca,347.50,607.50,992.50
1,3,1,15,pedca,347.50,607.50,992.50
1,3,2,15,pedca,347.50,607.50,982.50
1,3,2,15,pedca,347.50,607.50,982.50
1,3,3,15,pedca,347.50,612.50,1037.50
1,3,3,15,pedca,347.50,612.50,1037.50
1,4,1,15,pedca,347.50,607.50,1067.50
1,4,1,15,pedca,347.50,607.50,1067.50
1,4,2,15,pedca,347.50,617.50,1012.50
1,4,2,15,pedca,347.50,617.50,1012.50
1,4,3,15,pedca,347.50,612.50,1062.50
1,4,3,15,pedca,347.50,612.50,1062.50
1,5,1,15,pedca,347.50,607.50,1042.50
1,5,1,15,pedca,347.50,607.50,1042.50
1,5,2,15,pedca,347.50,612.50,1062.50
1,5,2,15,pedca,347.50,612.50,1062.50
1,5,3,15,pedca,347.50,607.50,1007.50
1,5,3,15,pedca,347.50,607.50,1007.50
0,0,1,30,pedca,507.50,957.50,1437.50
0,0,1,30,pedca,507.50,957.50,1437.50
0,0,2,30,pedca,507.50,972.50,1442.50
0,0,2,30,pedca,507.50,972.50,1442.50
0,0,3,30,pedca,507.50,972.50,1452.50
0,0,3,30,pedca,507.50,972.50,1452.50
0,1,1,30,pedca,347.50,637.50,1077.50
0,1,1,30,pedca,347.50,637.50,1077.50
0,1,2,30,pedca,347.50,632.50,1082.50
0,1,2,30,pedca,347.50,632.50,1082.50
0,1,3,30,pedca,347.50,642.50,1072.50
0,1,3,30,pedca,347.50,642.50,1072.50
0,2,1,30,pedca,347.50,632.50,992.50
0,2,1,30,pedca,347.50,632.50,992.50
0,2,2,30,pedca,347.50,632.50,997.50
0,2,2,30,pedca,347.50,632.50,997.50
0,2,3,30,pedca,347.50,647.50,1067.50
0,2,3,30,pedca,347.50,647.50,1067.50
0,3,1,30,pedca,347.50,627.50,882.50
0,3,1,30,pedca,347.50,627.50,882.50
0,3,2,30,pedca,347.50,632.50,992.50
0,3,2,30,pedca,347.50,632.50,992.50
0,3,3,30,pedca,347.50,627.50,992.50
0,3,3,30,pedca,347.50,627.50,992.50
0,4,1,30,pedca,347.50,627.50,962.50
0,4,1,30,pedca,347.50,627.50,962.50
0,4,2,30,pedca,347.50,632.50,857.50
0,4,2,30,pedca,347.50,632.50,857.50
0,4,3,30,pedca,347.50,632.50,997.50
0,4,3,30,pedca,347.50,632.50,997.50
0,5,1,30,pedca,347.50,627.50,852.50
0,5,1,30,pedca,347.50,627.50,852.50
0,5,2,30,pedca,347.50,627.50,867.50
0,5,2,30,pedca,347.50,627.50,867.50
0,5,3,30,pedca,347.50,627.50,982.50
0,5,3,30,pedca,347.50,627.50,982.50
1,0,1,30,pedca,507.50,957.50,1437.50
1,0,1,30,pedca,507.50,957.50,1437.50
1,0,2,30,pedca,507.50,977.50,1457.50
1,0,2,30,pedca,507.50,977.50,1457.50
1,0,3,30,pedca,507.50,982.50,1457.50
1,0,3,30,pedca,507.50,982.50,1457.50
1,1,1,30,pedca,347.50,632.50,1077.50
1,1,1,30,pedca,347.50,632.50,1077.50
1,1,2,30,pedca,347.50,637.50,1082.50
1,1,2,30,pedca,347.50,637.50,1082.50
1,1,3,30,pedca,347.50,632.50,1072.50
1,1,3,30,pedca,347.50,632.50,1072.50
1,2,1,30,pedca,347.50,627.50,992.50
1,2,1,30,pedca,347.50,627.50,992.50
1,2,2,30,pedca,347.50,632.50,997.50
1,2,2,30,pedca,347.50,632.50,997.50
1,2,3,30,pedca,347.50,632.50,997.50
1,2,3,30,pedca,347.50,632.50,997.50
1,3,1,30,pedca,347.50,632.50,992.50
1,3,1,30,pedca,347.50,632.50,992.50
1,3,2,30,pedca,347.50,627.50,962.50
1,3,2,30,pedca,347.50,627.50,962.50
1,3,3,30,pedca,347.50,642.50,997.50
1,3,3,30,pedca,347.50,642.50,997.50
1,4,1,30,pedca,347.50,622.50,882.50
1,4,1,30,pedca,347.50,622.50,882.50
1,4,2,30,pedca,347.50,632.50,962.50
1,4,2,30,pedca,347.50,632.50,962.50
1,4,3,30,pedca,347.50,632.50,997.50
1,4,3,30,pedca,347.50,632.50,997.50
1,5,1,30,pedca,347.50,632.50,857.50
1,5,1,30,pedca,347.50,632.50,857.50
1,5,2,30,pedca,347.50,632.50,992.50
1,5,2,30,pedca,347.50,632.50,992.50
1,5,3,30,pedca,347.50,637.50,992.50
1,5,3,30,pedca,347.50,637.50,992.50
0,0,1,5,vo,347.50,697.50,997.50
0,0,1,5,vo,347.50,697.50,997.50
0,0,2,5,vo,347.50,692.50,997.50
0,0,2,5,vo,347.50,692.50,997.50
0,0,3,5,vo,347.50,692.50,992.50
0,0,3,5,vo,347.50,692.50,992.50
0,1,1,5,vo,347.50,632.50,992.50
0,1,1,5,vo,347.50,632.50,992.50
0,1,2,5,vo,347.50,632.50,972.50
0,1,2,5,vo,347.50,632.50,972.50
0,1,3,5,vo,347.50,637.50,997.50
0,1,3,5,vo,347.50,637.50,997.50
0,2,1,5,vo,347.50,627.50,937.50
0,2,1,5,vo,347.50,627.50,937.50
0,2,2,5,vo,347.50,627.50,857.50
0,2,2,5,vo,347.50,627.50,857.50
0,2,3,5,vo,347.50,627.50,922.50
0,2,3,5,vo,347.50,627.50,922.50
0,3,1,5,vo,347.50,622.50,817.50
0,3,1,5,vo,347.50,622.50,817.50
0,3,2,5,vo,347.50,622.50,847.50
0,3,2,5,vo,347.50,622.50,847.50
0,3,3,5,vo,347.50,622.50,847.50
0,3,3,5,vo,347.50,622.50,847.50
0,4,1,5,vo,347.50,627.50,897.50
0,4,1,5,vo,347.50,627.50,897.50
0,4,2,5,vo,347.50,627.50,847.50
0,4,2,5,vo,347.50,627.50,847.50
0,4,3,5,vo,347.50,627.50,862.50
0,4,3,5,vo,347.50,627.50,862.50
0,5,1,5,vo,347.50,627.50,902.50
0,5,1,5,vo,347.50,627.50,902.50
0,5,2,5,vo,347.50,627.50,857.50
0,5,2,5,vo,347.50,627.50,857.50
0,5,3,5,vo,347.50,627.50,872.50
0,5,3,5,vo,347.50,627.50,872.50
1,0,1,5,vo,347.50,697.50,997.50
1,0,1,5,vo,347.50,697.50,997.50
1,0,2,5,vo,347.50,692.50,997.50
1,0,2,5,vo,347.50,692.50,997.50
1,0,3,5,vo,347.50,692.50,972.50
1,0,3,5,vo,347.50,692.50,972.50
1,1,1,5,vo,347.50,627.50,847.50
1,1,1,5,vo,347.50,627.50,847.50
1,1,2,5,vo,347.50,632.50,997.50
1,1,2,5,vo,347.50,632.50,997.50
1,1,3,5,vo,347.50,622.50,872.50
1,1,3,5,vo,347.50,622.50,872.50
1,2,1,5,vo,347.50,627.50,937.50
1,2,1,5,vo,347.50,627.50,937.50
1,2,2,5,vo,347.50,632.50,992.50
1,2,2,5,vo,347.50,632.50,992.50
1,2,3,5,vo,347.50,627.50,867.50
1,2,3,5,vo,347.50,627.50,867.50
1,3,1,5,vo,347.50,627.50,847.50
1,3,1,5,vo,347.50,627.50,847.50
1,3,2,5,vo,347.50,627.50,882.50
1,3,2,5,vo,347.50,627.50,882.50
1,3,3,5,vo,347.50,627.50,882.50
1,3,3,5,vo,347.50,627.50,882.50
1,4,1,5,vo,347.50,627.50,977.50
1,4,1,5,vo,347.50,627.50,977.50
1,4,2,5,vo,347.50,627.50,857.50
1,4,2,5,vo,347.50,627.50,857.50
1,4,3,5,vo,347.50,627.50,927.50
1,4,3,5,vo,347.50,627.50,927.50
1,5,1,5,vo,347.50,627.50,947.50
1,5,1,5,vo,347.50,627.50,947.50
1,5,2,5,vo,347.50,627.50,852.50
1,5,2,5,vo,347.50,627.50,852.50
1,5,3,5,vo,347.50,632.50,927.50
1,5,3,5,vo,347.50,632.50,927.50
0,0,1,15,vo,472.50,772.50,1132.50
0,0,1,15,vo,472.50,772.50,1132.50
0,0,2,15,vo,472.50,772.50,1137.50
0,0,2,15,vo,472.50,772.50,1137.50
0,0,3,15,vo,472.50,777.50,1152.50
0,0,3,15,vo,472.50,777.50,1152.50
0,1,1,15,vo,347.50,632.50,1007.50
0,1,1,15,vo,347.50,632.50,1007.50
0,1,2,15,vo,347.50,632.50,1067.50
0,1,2,15,vo,347.50,632.50,1067.50
0,1,3,15,vo,347.50,632.50,1067.50
0,1,3,15,vo,347.50,632.50,1067.50
0,2,1,15,vo,347.50,627.50,962.50
0,2,1,15,vo,347.50,627.50,962.50
0,2,2,15,vo,347.50,632.50,992.50
0,2,2,15,vo,347.50,632.50,992.50
0,2,3,15,vo,347.50,627.50,997.50
0,2,3,15,vo,347.50,627.50,997.50
0,3,1,15,vo,347.50,627.50,882.50
0,3,1,15,vo,347.50,627.50,882.50
0,3,2,15,vo,347.50,637.50,992.50
0,3,2,15,vo,347.50,637.50,992.50
0,3,3,15,vo,347.50,632.50,942.50
0,3,3,15,vo,347.50,632.50,942.50
0,4,1,15,vo,347.50,627.50,872.50
0,4,1,15,vo,347.50,627.50,872.50
0,4,2,15,vo,347.50,632.50,927.50
0,4,2,15,vo,347.50,632.50,927.50
0,4,3,15,vo,347.50,642.50,1002.50
0,4,3,15,vo,347.50,642.50,1002.50
0,5,1,15,vo,347.50,622.50,882.50
0,5,1,15,vo,347.50,622.50,882.50
0,5,2,15,vo,347.50,627.50,852.50
0,5,2,15,vo,347.50,627.50,852.50
0,5,3,15,vo,347.50,627.50,857.50
0,5,3,15,vo,347.50,627.50,857.50
1,0,1,15,vo,472.50,772.50,1132.50
1,0,1,15,vo,472.50,772.50,1132.50
1,0,2,15,vo,472.50,777.50,1152.50
1,0,2,15,vo,472.50,777.50,1152.50
1,0,3,15,vo,472.50,777.50,1152.50
1,0,3,15,vo,472.50,777.50,1152.50
1,1,1,15,vo,347.50,632.50,1067.50
1,1,1,15,vo,347.50,632.50,1067.50
1,1,2,15,vo,347.50,637.50,1062.50
1,1,2,15,vo,347.50,637.50,1062.50
1,1,3,15,vo,347.50,632.50,997.50
1,1,3,15,vo,347.50,632.50,997.50
1,2,1,15,vo,347.50,632.50,997.50
1,2,1,15,vo,347.50,632.50,997.50
1,2,2,15,vo,347.50,627.50,917.50
1,2,2,15,vo,347.50,627.50,917.50
1,2,3,15,vo,347.50,627.50,992.50
1,2,3,15,vo,347.50,627.50,992.50
1,3,1,15,vo,347.50,627.50,852.50
1,3,1,15,vo,347.50,627.50,852.50
1,3,2,15,vo,347.50,627.50,892.50
1,3,2,15,vo,347.50,627.50,892.50
1,3,3,15,vo,347.50,632.50,977.50
1,3,3,15,vo,347.50,632.50,977.50
1,4,1,15,vo,347.50,627.50,982.50
1,4,1,15,vo,347.50,627.50,982.50
1,4,2,15,vo,347.50,632.50,857.50
1,4,2,15,vo,347.50,632.50,857.50
1,4,3,15,vo,347.50,627.50,912.50
1,4,3,15,vo,347.50,627.50,912.50
1,5,1,15,vo,347.50,627.50,852.50
1,5,1,15,vo,347.50,627.50,852.50
1,5,2,15,vo,347.50,627.50,842.50
1,5,2,15,vo,347.50,627.50,842.50
1,5,3,15,vo,347.50,627.50,862.50
1,5,3,15,vo,347.50,627.50,862.50
0,0,1,30,vo,507.50,957.50,1437.50
0,0,1,30,vo,507.50,957.50,1437.50
0,0,2,30,vo,507.50,972.50,1442.50
0,0,2,30,vo,507.50,972.50,1442.50
0,0,3,30,vo,507.50,972.50,1452.50
0,0,3,30,vo,507.50,972.50,1452.50
0,1,1,30,vo,347.50,637.50,1077.50
0,1,1,30,vo,347.50,637.50,1077.50
0,1,2,30,vo,347.50,632.50,1082.50
0,1,2,30,vo,347.50,632.50,1082.50
0,1,3,30,vo,347.50,642.50,1072.50
0,1,3,30,vo,347.50,642.50,1072.50
0,2,1,30,vo,347.50,632.50,992.50
0,2,1,30,vo,347.50,632.50,992.50
0,2,2,30,vo,347.50,632.50,997.50
0,2,2,30,vo,347.50,632.50,997.50
0,2,3,30,vo,347.50,647.50,1067.50
0,2,3,30,vo,347.50,647.50,1067.50
0,3,1,30,vo,347.50,627.50,882.50
0,3,1,30,vo,347.50,627.50,882.50
0,3,2,30,vo,347.50,632.50,992.50
0,3,2,30,vo,347.50,632.50,992.50
0,3,3,30,vo,347.50,627.50,992.50
0,3,3,30,vo,347.50,627.50,992.50
0,4,1,30,vo,347.50,627.50,962.50
0,4,1,30,vo,347.50,627.50,962.50
0,4,2,30,vo,347.50,632.50,857.50
0,4,2,30,vo,347.50,632.50,857.50
0,4,3,30,vo,347.50,632.50,997.50
0,4,3,30,vo,347.50,632.50,997.50
0,5,1,30,vo,347.50,627.50,852.50
0,5,1,30,vo,347.50,627.50,852.50
0,5,2,30,vo,347.50,627.50,867.50
0,5,2,30,vo,347.50,627.50,867.50
0,5,3,30,vo,347.50,627.50,982.50
0,5,3,30,vo,347.50,627.50,982.50
1,0,1,30,vo,507.50,957.50,1437.50
1,0,1,30,vo,507.50,957.50,1437.50
1,0,2,30,vo,507.50,977.50,1457.50
1,0,2,30,vo,507.50,977.50,1457.50
1,0,3,30,vo,507.50,982.50,1457.50
1,0,3,30,vo,507.50,982.50,1457.50
1,1,1,30,vo,347.50,632.50,1077.50
1,1,1,30,vo,347.50,632.50,1077.50
1,1,2,30,vo,347.50,637.50,1082.50
1,1,2,30,vo,347.50,637.50,1082.50
1,1,3,30,vo,347.50,632.50,1072.50
1,1,3,30,vo,347.50,632.50,1072.50
1,2,1,30,vo,347.50,627.50,992.50
1,2,1,30,vo,347.50,627.50,992.50
1,2,2,30,vo,347.50,632.50,997.50
1,2,2,30,vo,347.50,632.50,997.50
1,2,3,30,vo,347.50,632.50,997.50
1,2,3,30,vo,347.50,632.50,997.50
1,3,1,30,vo,347.50,632.50,992.50
1,3,1,30,vo,347.50,632.50,992.50
1,3,2,30,vo,347.50,627.50,962.50
1,3,2,30,vo,347.50,627.50,962.50
1,3,3,30,vo,347.50,642.50,997.50
1,3,3,30,vo,347.50,642.50,997.50
1,4,1,30,vo,347.50,622.50,882.50
1,4,1,30,vo,347.50,622.50,882.50
1,4,2,30,vo,347.50,632.50,962.50
1,4,2,30,vo,347.50,632.50,962.50
1,4,3,30,vo,347.50,632.50,997.50
1,4,3,30,vo,347.50,632.50,997.50
1,5,1,30,vo,347.50,632.50,857.50
1,5,1,30,vo,347.50,632.50,857.50
1,5,2,30,vo,347.50,632.50,992.50
1,5,2,30,vo,347.50,632.50,992.50
1,5,3,30,vo,347.50,637.50,992.50
1,5,3,30,vo,347.50,637.50,992.50
