"P-EDCA delay heatmap (us) -- rows=QSRC, cols=PSRC -- rate=1Mbps"

STA_TYPE,All STAs
nPedca=5/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1747.5,1762.5,1792.5
QSRC=1,1807.5,1902.5,1902.5
QSRC=2,1792.5,1792.5,1797.5
QSRC=3,1672.5,1682.5,1722.5
QSRC=4,1747.5,1767.5,1752.5
QSRC=5,1747.5,1782.5,1767.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1747.5,1732.5,1752.5
QSRC=1,1737.5,1737.5,1757.5
QSRC=2,1737.5,1742.5,1682.5
QSRC=3,1722.5,1702.5,1712.5
QSRC=4,1727.5,1752.5,1742.5
QSRC=5,1757.5,1767.5,1767.5

P95
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10142.5,10242.5,10292.5
QSRC=1,9857.5,10097.5,9927.5
QSRC=2,9532.5,9667.5,9762.5
QSRC=3,9297.5,9252.5,9502.5
QSRC=4,9337.5,9307.5,9227.5
QSRC=5,9282.5,9407.5,9327.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10142.5,10097.5,10262.5
QSRC=1,9687.5,9672.5,9927.5
QSRC=2,9627.5,9812.5,9457.5
QSRC=3,9642.5,9672.5,9677.5
QSRC=4,9447.5,9707.5,9637.5
QSRC=5,9537.5,9742.5,9767.5

P99
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,14662.5,14862.5,15087.5
QSRC=1,14252.5,14607.5,14692.5
QSRC=2,14037.5,14257.5,14322.5
QSRC=3,13812.5,13872.5,14112.5
QSRC=4,13827.5,13882.5,13802.5
QSRC=5,13662.5,13842.5,13737.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,14662.5,14867.5,15047.5
QSRC=1,14117.5,14237.5,14502.5
QSRC=2,14257.5,14432.5,14262.5
QSRC=3,14082.5,14252.5,14457.5
QSRC=4,14072.5,14357.5,14392.5
QSRC=5,14057.5,14422.5,14602.5


nPedca=15/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1747.5,1847.5,1937.5
QSRC=1,1912.5,2042.5,2142.5
QSRC=2,1827.5,1837.5,1817.5
