CWds,QSRC,PSRC,nPedca,delay_type,P50_us,P95_us,P99_us
1,1,1,15,legacy,2292.50,17392.50,25337.50
1,1,2,15,legacy,2177.50,16917.50,25112.50
1,1,3,15,legacy,2397.50,18387.50,26697.50
1,2,1,15,legacy,2187.50,17482.50,25952.50
1,2,2,15,legacy,2227.50,17782.50,26342.50
1,2,3,15,legacy,2322.50,18267.50,26862.50
1,3,1,15,legacy,2037.50,16282.50,25057.50
1,3,2,15,legacy,2107.50,17002.50,25672.50
1,3,3,15,legacy,2142.50,17672.50,26812.50
1,4,1,15,legacy,2057.50,16752.50,25572.50
1,4,2,15,legacy,2057.50,17047.50,26027.50
1,4,3,15,legacy,2062.50,17077.50,26062.50
1,5,1,15,legacy,2017.50,16627.50,25347.50
1,5,2,15,legacy,2027.50,16737.50,25392.50
1,5,3,15,legacy,2037.50,16912.50,25757.50
0,0,1,5,pedca,1412.50,10557.50,20772.50
0,0,2,5,pedca,1167.50,3857.50,12112.50
0,0,3,5,pedca,1102.50,3632.50,5052.50
0,1,1,5,pedca,1717.50,8862.50,19242.50
0,1,2,5,pedca,1502.50,4137.50,12487.50
0,1,3,5,pedca,1442.50,4007.50,6862.50
0,2,1,5,pedca,1367.50,7707.50,18217.50
0,2,2,5,pedca,1267.50,4997.50,13352.50
0,2,3,5,pedca,1257.50,4542.50,10332.50
0,3,1,5,pedca,1602.50,8877.50,18122.50
0,3,2,5,pedca,1527.50,7887.50,13757.50
0,3,3,5,pedca,1532.50,7847.50,13302.50
0,4,1,5,pedca,1782.50,10892.50,18297.50
0,4,2,5,pedca,1732.50,10182.50,16632.50
0,4,3,5,pedca,1727.50,10377.50,16527.50
0,5,1,5,pedca,1862.50,12657.50,20472.50
0,5,2,5,pedca,1827.50,12457.50,19927.50
0,5,3,5,pedca,1837.50,12837.50,19942.50
1,0,1,5,pedca,1412.50,10557.50,20772.50
1,0,2,5,pedca,1167.50,3952.50,13162.50
1,0,3,5,pedca,1102.50,3647.50,6042.50
1,1,1,5,pedca,1712.50,8872.50,19117.50
1,1,2,5,pedca,1537.50,4217.50,14492.50
1,1,3,5,pedca,1492.50,4027.50,7607.50
1,2,1,5,pedca,1382.50,7672.50,18447.50
1,2,2,5,pedca,1272.50,5037.50,12577.50
1,2,3,5,pedca,1277.50,4642.50,10602.50
1,3,1,5,pedca,1577.50,8972.50,17977.50
1,3,2,5,pedca,1527.50,7882.50,14132.50
1,3,3,5,pedca,1522.50,7717.50,13292.50
1,4,1,5,pedca,1787.50,10517.50,17637.50
1,4,2,5,pedca,1772.50,10382.50,16367.50
1,4,3,5,pedca,1757.50,10187.50,16552.50
1,5,1,5,pedca,1872.50,12812.50,19737.50
1,5,2,5,pedca,1827.50,12562.50,19377.50
1,5,3,5,pedca,1852.50,12522.50,19427.50
0,0,1,15,pedca,1617.50,13707.50,22277.50
0,0,2,15,pedca,1262.50,9327.50,20062.50
0,0,3,15,pedca,1082.50,4317.50,16967.50
0,1,1,15,pedca,1807.50,13212.50,22817.50
0,1,2,15,pedca,1442.50,8052.50,19852.50
0,1,3,15,pedca,1317.50,4817.50,17952.50
0,2,1,15,pedca,1507.50,12187.50,23202.50
0,2,2,15,pedca,1362.50,8742.50,22247.50
0,2,3,15,pedca,1312.50,8287.50,21682.50
0,3,1,15,pedca,1672.50,11097.50,22247.50
0,3,2,15,pedca,1632.50,10027.50,20747.50
0,3,3,15,pedca,1597.50,10047.50,19837.50
0,4,1,15,pedca,1842.50,12087.50,20882.50
0,4,2,15,pedca,1852.50,12062.50,20952.50
0,4,3,15,pedca,1822.50,11957.50,20162.50
0,5,1,15,pedca,1972.50,14227.50,22832.50
0,5,2,15,pedca,1962.50,14272.50,22982.50
0,5,3,15,pedca,2042.50,14732.50,23552.50
1,0,1,15,pedca,1617.50,13707.50,22277.50
1,0,2,15,pedca,1232.50,8497.50,19232.50
1,0,3,15,pedca,1087.50,4567.50,17902.50
1,1,1,15,pedca,1842.50,13542.50,22842.50
1,1,2,15,pedca,1487.50,7907.50,19707.50
1,1,3,15,pedca,1382.50,5287.50,18777.50
1,2,1,15,pedca,1497.50,12097.50,23167.50
1,2,2,15,pedca,1367.50,8612.50,22172.50
1,2,3,15,pedca,1317.50,8062.50,20832.50
1,3,1,15,pedca,1652.50,10632.50,21237.50
1,3,2,15,pedca,1612.50,9657.50,20117.50
1,3,3,15,pedca,1612.50,9807.50,19962.50
1,4,1,15,pedca,1907.50,12327.50,21337.50
1,4,2,15,pedca,1857.50,11967.50,20302.50
1,4,3,15,pedca,1862.50,11942.50,20327.50
1,5,1,15,pedca,1957.50,13957.50,22137.50
1,5,2,15,pedca,1967.50,14177.50,22827.50
1,5,3,15,pedca,1967.50,14487.50,23287.50
0,0,1,30,pedca,1817.50,15147.50,23092.50
0,0,2,30,pedca,1352.50,12972.50,21237.50
0,0,3,30,pedca,1177.50,11552.50,20562.50
0,1,1,30,pedca,1802.50,13992.50,22797.50
0,1,2,30,pedca,1397.50,12382.50,22637.50
0,1,3,30,pedca,1257.50,9887.50,21202.50
0,2,1,30,pedca,1622.50,14727.50,25677.50
0,2,2,30,pedca,1387.50,12277.50,27347.50
0,2,3,30,pedca,1332.50,12122.50,31297.50
0,3,1,30,pedca,1767.50,13367.50,25222.50
0,3,2,30,pedca,1687.50,12837.50,28202.50
0,3,3,30,pedca,1682.50,13262.50,34442.50
0,4,1,30,pedca,1967.50,14037.50,24402.50
0,4,2,30,pedca,1952.50,14357.50,27937.50
0,4,3,30,pedca,2067.50,16207.50,34302.50
0,5,1,30,pedca,2067.50,15462.50,25102.50
0,5,2,30,pedca,2072.50,16382.50,28532.50
0,5,3,30,pedca,2147.50,17502.50,31292.50
1,0,1,30,pedca,1817.50,15147.50,23092.50
1,0,2,30,pedca,1347.50,12902.50,21577.50
1,0,3,30,pedca,1192.50,11737.50,20952.50
1,1,1,30,pedca,1937.50,15237.50,24057.50
1,1,2,30,pedca,1487.50,12622.50,22942.50
1,1,3,30,pedca,1377.50,11232.50,22472.50
1,2,1,30,pedca,1602.50,14017.50,25107.50
1,2,2,30,pedca,1397.50,12077.50,26742.50
1,2,3,30,pedca,1342.50,11637.50,29717.50
1,3,1,30,pedca,1817.50,13727.50,25762.50
1,3,2,30,pedca,1722.50,12682.50,27857.50
1,3,3,30,pedca,1742.50,13587.50,35142.50
1,4,1,30,pedca,1992.50,14097.50,24872.50
1,4,2,30,pedca,1937.50,14027.50,26427.50
1,4,3,30,pedca,1997.50,15377.50,31252.50
1,5,1,30,pedca,2107.50,15747.50,25457.50
1,5,2,30,pedca,2082.50,16287.50,27267.50
1,5,3,30,pedca,2057.50,16477.50,28547.50
