time_us,node_id,frame_type,size_bytes
1.00004e+06,2,QOSDATA_TID6,1066
1.00023e+06,20,ACK,14
1.00027e+06,2,QOSDATA_TID6,1066
1.00046e+06,20,ACK,14
1.0005e+06,2,QOSDATA_TID6,1066
1.00068e+06,20,ACK,14
1.00073e+06,2,CTL,20
1.00082e+06,8,RTS,20
1.00082e+06,12,RTS,20
1.00096e+06,12,RTS,20
1.00104e+06,20,CTS,14
1.0011e+06,12,QOSDATA_TID6,1066
1.00128e+06,20,ACK,14
1.00133e+06,12,QOSDATA_TID6,1066
1.00151e+06,20,ACK,14
1.00155e+06,12,CTL,20
1.00164e+06,0,RTS,20
1.00164e+06,19,RTS,20
1.00172e+06,20,CTS,14
1.00178e+06,0,QOSDATA_TID6,1066
1.00196e+06,20,ACK,14
1.00201e+06,0,CTL,20
1.00209e+06,1,RTS,20
1.00217e+06,20,CTS,14
1.00223e+06,1,QOSDATA_TID6,1066
1.00242e+06,20,ACK,14
1.00246e+06,1,QOSDATA_TID6,1066
1.00265e+06,20,ACK,14
1.00269e+06,1,CTL,20
1.00278e+06,12,RTS,20
1.00278e+06,8,RTS,20
1.00291e+06,18,RTS,20
1.00299e+06,20,CTS,14
1.00305e+06,18,QOSDATA_TID6,1066
1.00323e+06,20,ACK,14
1.00328e+06,18,CTL,20
1.00336e+06,19,RTS,20
1.00336e+06,10,RTS,20
1.00336e+06,4,RTS,20
1.00352e+06,12,RTS,20
1.0036e+06,20,CTS,14
1.00366e+06,12,QOSDATA_TID6,1066
1.00384e+06,20,ACK,14
1.00389e+06,12,CTL,20
1.00398e+06,11,RTS,20
1.00398e+06,14,RTS,20
1.00398e+06,5,RTS,20
1.0041e+06,13,RTS,20
1.0041e+06,19,RTS,20
1.00423e+06,15,RTS,20
1.00431e+06,20,CTS,14
1.00437e+06,15,QOSDATA_TID6,1066
1.00455e+06,20,ACK,14
1.0046e+06,15,CTL,20
1.00469e+06,6,RTS,20
1.00477e+06,20,CTS,14
1.00483e+06,6,QOSDATA_TID6,1066
1.00501e+06,20,ACK,14
1.00506e+06,6,CTL,20
1.00514e+06,15,RTS,20
1.00514e+06,10,RTS,20
1.00514e+06,2,RTS,20
1.00514e+06,3,RTS,20
1.00527e+06,16,RTS,20
1.00527e+06,18,RTS,20
1.00527e+06,1,RTS,20
1.00527e+06,7,RTS,20
1.00539e+06,2,RTS,20
1.00547e+06,20,CTS,14
1.00553e+06,2,QOSDATA_TID6,1066
1.00571e+06,20,ACK,14
1.00576e+06,2,CTL,20
1.00584e+06,8,RTS,20
1.00584e+06,9,RTS,20
1.00584e+06,4,RTS,20
1.00584e+06,18,RTS,20
1.00584e+06,15,RTS,20
1.00597e+06,19,RTS,20
1.00605e+06,20,CTS,14
1.00611e+06,19,QOSDATA_TID6,1066
1.0063e+06,20,ACK,14
1.00634e+06,19,QOSDATA_TID6,1066
1.00652e+06,20,ACK,14
1.00657e+06,19,QOSDATA_TID6,1066
1.00675e+06,20,ACK,14
1.0068e+06,19,QOSDATA_TID6,1066
1.00698e+06,20,ACK,14
1.00702e+06,19,CTL,20
1.00711e+06,4,RTS,20
1.00719e+06,20,CTS,14
1.00725e+06,4,QOSDATA_TID6,1066
1.00744e+06,20,ACK,14
1.00748e+06,4,QOSDATA_TID6,1066
1.00766e+06,20,ACK,14
1.00771e+06,4,CTL,20
1.00779e+06,14,RTS,20
1.00779e+06,7,RTS,20
1.00787e+06,20,CTS,14
1.00793e+06,14,QOSDATA_TID6,1066
1.00812e+06,20,ACK,14
1.00816e+06,14,CTL,20
1.00825e+06,9,RTS,20
1.00833e+06,20,CTS,14
1.00839e+06,9,QOSDATA_TID6,1066
1.00857e+06,20,ACK,14
1.00862e+06,9,CTL,20
1.0087e+06,5,RTS,20
1.0087e+06,16,RTS,20
1.0087e+06,1,RTS,20
1.00882e+06,6,RTS,20
1.00882e+06,8,RTS,20
1.00895e+06,11,RTS,20
1.00895e+06,5,RTS,20
1.00903e+06,20,CTS,14
1.00909e+06,11,QOSDATA_TID6,1066
1.00928e+06,20,ACK,14
1.00932e+06,11,QOSDATA_TID6,1066
1.00951e+06,20,ACK,14
1.00955e+06,11,CTL,20
1.00964e+06,0,RTS,20
1.00972e+06,20,CTS,14
1.00978e+06,0,QOSDATA_TID6,1066
1.00996e+06,20,ACK,14
1.01e+06,0,CTL,20
1.01009e+06,7,RTS,20
1.01009e+06,10,RTS,20
1.01009e+06,14,RTS,20
1.01021e+06,13,RTS,20
1.01029e+06,20,CTS,14
1.01035e+06,13,QOSDATA_TID6,1066
1.01054e+06,20,ACK,14
1.01058e+06,13,CTL,20
1.01068e+06,1,RTS,20
1.01068e+06,16,RTS,20
1.01076e+06,20,CTS,14
1.01082e+06,16,QOSDATA_TID6,1066
1.011e+06,20,ACK,14
1.01104e+06,16,CTL,20
1.01113e+06,12,RTS,20
1.01113e+06,18,RTS,20
1.01121e+06,20,CTS,14
1.01127e+06,18,QOSDATA_TID6,1066
1.01145e+06,20,ACK,14
1.0115e+06,18,CTL,20
1.01158e+06,3,RTS,20
1.01166e+06,20,CTS,14
1.01172e+06,3,QOSDATA_TID6,1066
1.01191e+06,20,ACK,14
1.01195e+06,3,QOSDATA_TID6,1066
1.01214e+06,20,ACK,14
1.01218e+06,3,CTL,20
1.01226e+06,10,RTS,20
1.01226e+06,13,RTS,20
1.01234e+06,20,CTS,14
1.0124e+06,10,QOSDATA_TID6,1066
1.01259e+06,20,ACK,14
1.01263e+06,10,QOSDATA_TID6,1066
1.01282e+06,20,ACK,14
1.01286e+06,10,CTL,20
1.01296e+06,18,RTS,20
1.01296e+06,6,RTS,20
1.01296e+06,15,RTS,20
1.01304e+06,20,CTS,14
1.0131e+06,18,QOSDATA_TID6,1066
1.01328e+06,20,ACK,14
1.01332e+06,18,CTL,20
1.01341e+06,16,RTS,20
1.01341e+06,14,RTS,20
1.01341e+06,1,RTS,20
1.01341e+06,2,RTS,20
1.01341e+06,5,RTS,20
1.01354e+06,19,RTS,20
1.01362e+06,20,CTS,14
1.01368e+06,19,QOSDATA_TID6,1066
1.01387e+06,20,ACK,14
1.01391e+06,19,CTL,20
1.014e+06,7,RTS,20
1.014e+06,15,RTS,20
1.014e+06,9,RTS,20
1.014e+06,16,RTS,20
1.01413e+06,8,RTS,20
1.01421e+06,20,CTS,14
1.01427e+06,8,QOSDATA_TID6,1066
1.01445e+06,20,ACK,14
1.0145e+06,8,QOSDATA_TID6,1066
1.01468e+06,20,ACK,14
1.01472e+06,8,QOSDATA_TID6,1066
1.01491e+06,20,ACK,14
1.01495e+06,8,CTL,20
1.01504e+06,9,RTS,20
1.01504e+06,5,RTS,20
1.01504e+06,3,RTS,20
1.01512e+06,20,CTS,14
1.01518e+06,9,QOSDATA_TID6,1066
1.01536e+06,20,ACK,14
1.0154e+06,9,CTL,20
1.01549e+06,5,RTS,20
1.01557e+06,20,CTS,14
1.01563e+06,5,QOSDATA_TID6,1066
1.01582e+06,20,ACK,14
1.01586e+06,5,QOSDATA_TID6,1066
1.01604e+06,20,ACK,14
1.01609e+06,5,CTL,20
1.01617e+06,4,RTS,20
1.01617e+06,12,RTS,20
1.01617e+06,13,RTS,20
1.01631e+06,11,RTS,20
1.01631e+06,6,RTS,20
1.01631e+06,8,RTS,20
1.01639e+06,20,CTS,14
1.01645e+06,11,QOSDATA_TID6,1066
1.01664e+06,20,ACK,14
1.01668e+06,11,CTL,20
1.01678e+06,6,RTS,20
1.01686e+06,20,CTS,14
1.01692e+06,6,QOSDATA_TID6,1066
1.0171e+06,20,ACK,14
1.01714e+06,6,QOSDATA_TID6,1066
1.01733e+06,20,ACK,14
1.01737e+06,6,CTL,20
1.01746e+06,0,RTS,20
1.01754e+06,20,CTS,14
1.0176e+06,0,QOSDATA_TID6,1066
1.01778e+06,20,ACK,14
1.01783e+06,0,CTL,20
1.01791e+06,7,RTS,20
1.01791e+06,15,RTS,20
1.01791e+06,14,RTS,20
1.01791e+06,2,RTS,20
1.01791e+06,12,RTS,20
1.01806e+06,20,RTS,20
1.01814e+06,17,CTS,14
1.0182e+06,20,QOSDATA_TID0,66
1.01826e+06,17,ACK,14
1.01833e+06,17,RTS,20
1.01841e+06,20,CTS,14
1.01847e+06,17,QOSDATA_TID6,1066
1.01865e+06,20,ACK,14
1.0187e+06,17,QOSDATA_TID6,1066
1.01888e+06,20,ACK,14
1.01892e+06,17,QOSDATA_TID6,1066
1.01911e+06,20,ACK,14
1.01915e+06,17,CTL,20
1.01924e+06,1,RTS,20
1.01924e+06,14,RTS,20
1.01924e+06,8,RTS,20
1.01932e+06,20,CTS,14
1.01938e+06,14,QOSDATA_TID6,1066
1.01956e+06,20,ACK,14
1.0196e+06,14,QOSDATA_TID6,1066
1.01979e+06,20,ACK,14
1.01983e+06,14,CTL,20
1.01993e+06,16,RTS,20
1.01993e+06,10,RTS,20
1.01993e+06,2,RTS,20
1.01993e+06,13,RTS,20
1.01993e+06,7,RTS,20
1.02005e+06,3,RTS,20
1.02013e+06,20,CTS,14
1.02019e+06,3,QOSDATA_TID6,1066
1.02037e+06,20,ACK,14
1.02042e+06,3,CTL,20
1.0205e+06,5,RTS,20
1.0205e+06,4,RTS,20
1.02058e+06,20,CTS,14
1.02064e+06,4,QOSDATA_TID6,1066
1.02083e+06,20,ACK,14
1.02087e+06,4,CTL,20
1.02098e+06,18,RTS,20
1.02098e+06,12,RTS,20
1.02106e+06,20,CTS,14
1.02112e+06,18,QOSDATA_TID6,1066
1.0213e+06,20,ACK,14
1.02134e+06,18,CTL,20
1.02143e+06,12,RTS,20
1.02151e+06,20,CTS,14
1.02157e+06,12,QOSDATA_TID6,1066
1.02175e+06,20,ACK,14
1.0218e+06,12,QOSDATA_TID6,1066
1.02198e+06,20,ACK,14
1.02203e+06,12,CTL,20
1.02211e+06,9,RTS,20
1.02219e+06,20,CTS,14
1.02225e+06,9,QOSDATA_TID6,1066
1.02244e+06,20,ACK,14
1.02248e+06,9,CTL,20
1.02257e+06,13,RTS,20
1.02265e+06,20,CTS,14
1.02271e+06,13,QOSDATA_TID6,1066
1.02289e+06,20,ACK,14
1.02294e+06,13,QOSDATA_TID6,1066
1.02312e+06,20,ACK,14
1.02316e+06,13,CTL,20
1.02325e+06,17,RTS,20
1.02325e+06,15,RTS,20
1.02325e+06,16,RTS,20
1.02325e+06,19,RTS,20
1.02325e+06,4,RTS,20
1.02325e+06,10,RTS,20
1.02325e+06,2,RTS,20
1.02338e+06,8,RTS,20
1.02346e+06,20,CTS,14
1.02352e+06,8,QOSDATA_TID6,1066
1.0237e+06,20,ACK,14
1.02375e+06,8,CTL,20
1.02383e+06,17,RTS,20
1.02391e+06,20,CTS,14
1.02397e+06,17,QOSDATA_TID6,1066
1.02416e+06,20,ACK,14
1.0242e+06,17,CTL,20
1.02429e+06,6,RTS,20
1.02429e+06,10,RTS,20
1.02429e+06,5,RTS,20
1.02429e+06,2,RTS,20
1.02442e+06,8,RTS,20
1.0245e+06,20,CTS,14
1.02456e+06,8,QOSDATA_TID6,1066
1.02474e+06,20,ACK,14
1.02479e+06,8,CTL,20
1.02487e+06,11,RTS,20
