time_us,node_id,frame_type,size_bytes
1.01939e+06,20,ACK,14
1.01944e+06,2,QOSDATA_TID6,1066
1.01962e+06,20,ACK,14
1.01967e+06,2,QOSDATA_TID6,1066
1.01985e+06,20,ACK,14
1.01989e+06,2,CTL,20
1.02e+06,9,RTS,20
1.02e+06,19,RTS,20
1.02e+06,3,RTS,20
1.02008e+06,20,CTS,14
1.02014e+06,9,QOSDATA_TID6,1066
1.02032e+06,20,ACK,14
1.02037e+06,9,CTL,20
1.02045e+06,19,RTS,20
1.02053e+06,20,CTS,14
1.02059e+06,19,QOSDATA_TID6,1066
1.02078e+06,20,ACK,14
1.02082e+06,19,CTL,20
1.02093e+06,6,RTS,20
1.02093e+06,10,RTS,20
1.02093e+06,3,RTS,20
1.02108e+06,10,RTS,20
1.02116e+06,20,CTS,14
1.02122e+06,10,QOSDATA_TID6,1066
1.0214e+06,20,ACK,14
1.02144e+06,10,CTL,20
1.02153e+06,19,RTS,20
1.02161e+06,20,CTS,14
1.02167e+06,19,QOSDATA_TID6,1066
1.02186e+06,20,ACK,14
1.0219e+06,19,CTL,20
1.02198e+06,3,RTS,20
1.02198e+06,16,RTS,20
1.02212e+06,6,RTS,20
1.0222e+06,20,CTS,14
1.02226e+06,6,QOSDATA_TID6,1066
1.02244e+06,20,ACK,14
1.02248e+06,6,QOSDATA_TID6,1066
1.02267e+06,20,ACK,14
1.02271e+06,6,CTL,20
1.0228e+06,15,RTS,20
1.0228e+06,3,RTS,20
1.02293e+06,5,RTS,20
1.02301e+06,20,CTS,14
1.02307e+06,5,QOSDATA_TID6,1066
1.02325e+06,20,ACK,14
1.0233e+06,5,CTL,20
1.02339e+06,12,RTS,20
1.02339e+06,18,RTS,20
1.02339e+06,15,RTS,20
1.02339e+06,10,RTS,20
1.02339e+06,3,RTS,20
1.02351e+06,1,RTS,20
1.02359e+06,20,CTS,14
1.02365e+06,1,QOSDATA_TID6,1066
1.02384e+06,20,ACK,14
1.02388e+06,1,CTL,20
1.02397e+06,10,RTS,20
1.02405e+06,20,CTS,14
1.02411e+06,10,QOSDATA_TID6,1066
1.02429e+06,20,ACK,14
1.02434e+06,10,CTL,20
1.02442e+06,14,RTS,20
1.02442e+06,16,RTS,20
1.02442e+06,13,RTS,20
1.02442e+06,12,RTS,20
1.0245e+06,20,CTS,14
1.02456e+06,14,QOSDATA_TID6,1066
1.02475e+06,20,ACK,14
1.02479e+06,14,CTL,20
1.02488e+06,11,RTS,20
1.02496e+06,20,CTS,14
1.02502e+06,11,QOSDATA_TID6,1066
1.0252e+06,20,ACK,14
1.02524e+06,11,CTL,20
1.02533e+06,17,RTS,20
1.02541e+06,20,CTS,14
1.02547e+06,17,QOSDATA_TID6,1066
1.02565e+06,20,ACK,14
1.0257e+06,17,QOSDATA_TID6,1066
1.02588e+06,20,ACK,14
1.02593e+06,17,CTL,20
1.02601e+06,16,RTS,20
1.02609e+06,20,CTS,14
1.02615e+06,16,QOSDATA_TID6,1066
1.02634e+06,20,ACK,14
1.02638e+06,16,CTL,20
1.02647e+06,18,RTS,20
1.02655e+06,20,CTS,14
1.02661e+06,18,QOSDATA_TID6,1066
1.02679e+06,20,ACK,14
1.02683e+06,18,QOSDATA_TID6,1066
1.02702e+06,20,ACK,14
1.02706e+06,18,QOSDATA_TID6,1066
1.02725e+06,20,ACK,14
1.02729e+06,18,CTL,20
1.02738e+06,4,RTS,20
1.02746e+06,20,CTS,14
1.02752e+06,4,QOSDATA_TID6,1066
1.0277e+06,20,ACK,14
1.02774e+06,4,CTL,20
1.02783e+06,7,RTS,20
1.02783e+06,12,RTS,20
1.02783e+06,15,RTS,20
1.02783e+06,13,RTS,20
1.02783e+06,3,RTS,20
1.02796e+06,2,RTS,20
1.02804e+06,20,CTS,14
1.0281e+06,2,QOSDATA_TID6,1066
1.02829e+06,20,ACK,14
1.02833e+06,2,CTL,20
1.02843e+06,9,RTS,20
1.02851e+06,20,CTS,14
1.02857e+06,9,QOSDATA_TID6,1066
1.02876e+06,20,ACK,14
1.0288e+06,9,CTL,20
1.0289e+06,15,RTS,20
1.0289e+06,13,RTS,20
1.0289e+06,3,RTS,20
1.02904e+06,12,RTS,20
1.02912e+06,20,CTS,14
1.02918e+06,12,QOSDATA_TID6,1066
1.02936e+06,20,ACK,14
1.0294e+06,12,QOSDATA_TID6,1066
1.02959e+06,20,ACK,14
1.02963e+06,12,QOSDATA_TID6,1066
1.02982e+06,20,ACK,14
1.02986e+06,12,QOSDATA_TID6,1066
1.03004e+06,20,ACK,14
1.03009e+06,12,QOSDATA_TID6,1066
1.03027e+06,20,ACK,14
1.03032e+06,12,CTL,20
1.0304e+06,5,RTS,20
1.0304e+06,19,RTS,20
1.0304e+06,13,RTS,20
1.03048e+06,20,CTS,14
1.03054e+06,5,QOSDATA_TID6,1066
1.03073e+06,20,ACK,14
1.03077e+06,5,CTL,20
1.03086e+06,13,RTS,20
1.03086e+06,19,RTS,20
1.03086e+06,10,RTS,20
1.03102e+06,19,RTS,20
1.0311e+06,20,CTS,14
1.03116e+06,19,QOSDATA_TID6,1066
1.03134e+06,20,ACK,14
1.03139e+06,19,CTL,20
1.03149e+06,6,RTS,20
1.03149e+06,16,RTS,20
1.03157e+06,20,CTS,14
1.03163e+06,6,QOSDATA_TID6,1066
1.03181e+06,20,ACK,14
1.03186e+06,6,CTL,20
1.03197e+06,1,RTS,20
1.03197e+06,10,RTS,20
1.03197e+06,3,RTS,20
1.03209e+06,7,RTS,20
1.03217e+06,20,CTS,14
1.03223e+06,7,QOSDATA_TID6,1066
1.03242e+06,20,ACK,14
1.03246e+06,7,CTL,20
1.03255e+06,15,RTS,20
1.03255e+06,14,RTS,20
1.03263e+06,20,CTS,14
1.03269e+06,14,QOSDATA_TID6,1066
1.03287e+06,20,ACK,14
1.03292e+06,14,CTL,20
1.033e+06,4,RTS,20
1.033e+06,18,RTS,20
1.03308e+06,20,CTS,14
1.03314e+06,4,QOSDATA_TID6,1066
1.03332e+06,20,ACK,14
1.03337e+06,4,CTL,20
1.03346e+06,17,RTS,20
1.03354e+06,20,CTS,14
1.0336e+06,17,QOSDATA_TID6,1066
1.03379e+06,20,ACK,14
1.03383e+06,17,CTL,20
1.03392e+06,11,RTS,20
1.03392e+06,15,RTS,20
1.034e+06,20,CTS,14
1.03406e+06,11,QOSDATA_TID6,1066
1.03424e+06,20,ACK,14
1.03429e+06,11,CTL,20
1.03438e+06,10,RTS,20
1.03438e+06,3,RTS,20
1.03438e+06,18,RTS,20
1.03452e+06,13,RTS,20
1.03452e+06,16,RTS,20
1.03452e+06,18,RTS,20
1.03466e+06,10,RTS,20
1.03474e+06,20,CTS,14
1.0348e+06,10,QOSDATA_TID6,1066
1.03499e+06,20,ACK,14
1.03503e+06,10,CTL,20
1.03512e+06,3,RTS,20
1.03512e+06,7,RTS,20
1.0352e+06,20,CTS,14
1.03526e+06,7,QOSDATA_TID6,1066
1.03544e+06,20,ACK,14
1.03549e+06,7,CTL,20
1.03557e+06,16,RTS,20
1.03565e+06,20,CTS,14
1.03571e+06,16,QOSDATA_TID6,1066
1.0359e+06,20,ACK,14
1.03594e+06,16,CTL,20
1.03604e+06,1,RTS,20
1.03604e+06,2,RTS,20
1.03604e+06,9,RTS,20
1.03604e+06,12,RTS,20
1.03604e+06,18,RTS,20
1.03612e+06,20,CTS,14
1.03618e+06,9,QOSDATA_TID6,1066
1.03636e+06,20,ACK,14
1.0364e+06,9,CTL,20
1.03649e+06,2,RTS,20
1.03649e+06,1,RTS,20
1.03664e+06,2,RTS,20
