sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,123414,54,2,SUCCESS
0,1.38492e+06,1623,177,TIMING_EXPIRED
0,1.56657e+06,79,5,SUCCESS
0,1.8615e+06,81,5,SUCCESS
0,2.10031e+06,88,6,SUCCESS
0,2.14383e+06,108,8,SUCCESS
0,2.30653e+06,108,8,SUCCESS
0,2.34362e+06,54,2,SUCCESS
0,2.45763e+06,63,3,SUCCESS
0,2.83528e+06,99,7,SUCCESS
0,2.94722e+06,63,3,SUCCESS
0,3.14095e+06,63,3,SUCCESS
0,3.2494e+06,43,1,SUCCESS
0,3.31624e+06,90,6,SUCCESS
0,3.44534e+06,108,8,SUCCESS
0,3.52693e+06,666,70,TIMING_EXPIRED
0,3.63061e+06,72,4,SUCCESS
0,3.79203e+06,63,3,SUCCESS
0,4.15669e+06,99,7,SUCCESS
0,4.44399e+06,70,4,SUCCESS
0,4.5565e+06,54,2,SUCCESS
0,4.7837e+06,61,3,SUCCESS
0,4.84538e+06,81,5,SUCCESS
0,4.86492e+06,63,3,SUCCESS
0,4.9198e+06,99,7,SUCCESS
0,5.21005e+06,97,7,SUCCESS
0,5.46774e+06,97,7,SUCCESS
0,5.89551e+06,72,4,SUCCESS
0,6.02218e+06,34,0,SUCCESS
0,6.11238e+06,43,1,SUCCESS
0,6.19723e+06,34,0,SUCCESS
0,6.39415e+06,90,6,SUCCESS
0,6.53309e+06,781,83,TIMING_EXPIRED
0,6.71625e+06,81,5,SUCCESS
0,6.82797e+06,90,6,SUCCESS
0,6.86722e+06,88,6,SUCCESS
0,7.05334e+06,553,58,TIMING_EXPIRED
0,7.13474e+06,108,8,SUCCESS
0,7.38374e+06,63,3,SUCCESS
0,7.5616e+06,90,6,SUCCESS
0,7.5793e+06,99,7,SUCCESS
0,7.81962e+06,544,57,TIMING_EXPIRED
0,7.88425e+06,63,3,SUCCESS
0,8.00206e+06,99,7,SUCCESS
0,8.10111e+06,43,1,SUCCESS
0,8.88251e+06,54,2,SUCCESS
0,9.0287e+06,61,3,SUCCESS
0,9.06294e+06,72,4,SUCCESS
0,9.17716e+06,99,7,SUCCESS
0,9.56564e+06,108,8,SUCCESS
0,9.66173e+06,72,4,SUCCESS
0,9.78181e+06,81,5,SUCCESS
0,9.93599e+06,70,4,SUCCESS
0,9.94025e+06,81,5,SUCCESS
0,9.99248e+06,52,2,SUCCESS
