time_us,node_id,frame_type,size_bytes
1.03158e+06,20,CTS,14
1.03164e+06,15,QOSDATA_TID6,1066
1.03183e+06,20,ACK,14
1.03187e+06,15,CTL,20
1.03196e+06,14,RTS,20
1.03196e+06,9,RTS,20
1.03196e+06,12,RTS,20
1.03209e+06,7,RTS,20
1.03217e+06,20,CTS,14
1.03223e+06,7,QOSDATA_TID6,1066
1.03241e+06,20,ACK,14
1.03246e+06,7,QOSDATA_TID6,1066
1.03264e+06,20,ACK,14
1.03268e+06,7,CTL,20
1.03279e+06,3,RTS,20
1.03279e+06,4,RTS,20
1.03279e+06,6,RTS,20
1.03279e+06,1,RTS,20
1.03291e+06,14,RTS,20
1.03291e+06,9,RTS,20
1.03304e+06,1,RTS,20
1.03312e+06,20,CTS,14
1.03318e+06,1,QOSDATA_TID6,1066
1.03336e+06,20,ACK,14
1.03341e+06,1,CTL,20
1.03352e+06,19,RTS,20
1.03352e+06,14,RTS,20
1.0336e+06,20,CTS,14
1.03366e+06,19,QOSDATA_TID6,1066
1.03384e+06,20,ACK,14
1.03389e+06,19,CTL,20
1.03398e+06,16,RTS,20
1.03406e+06,20,CTS,14
1.03412e+06,16,QOSDATA_TID6,1066
1.03431e+06,20,ACK,14
1.03435e+06,16,CTL,20
1.03444e+06,1,RTS,20
1.03452e+06,20,CTS,14
1.03458e+06,1,QOSDATA_TID6,1066
1.03476e+06,20,ACK,14
1.03481e+06,1,CTL,20
1.03489e+06,14,RTS,20
1.03497e+06,20,CTS,14
1.03503e+06,14,QOSDATA_TID6,1066
1.03522e+06,20,ACK,14
1.03526e+06,14,CTL,20
1.03535e+06,0,CTS,14
1.03549e+06,0,RTS,20
1.03557e+06,20,CTS,14
1.03563e+06,0,QOSDATA_TID6,1066
1.03581e+06,20,ACK,14
1.03586e+06,0,CTL,20
1.03594e+06,9,RTS,20
1.03594e+06,17,RTS,20
1.03606e+06,3,RTS,20
1.03614e+06,20,CTS,14
1.0362e+06,3,QOSDATA_TID6,1066
1.03639e+06,20,ACK,14
1.03643e+06,3,CTL,20
1.03652e+06,6,RTS,20
1.0366e+06,20,CTS,14
1.03666e+06,6,QOSDATA_TID6,1066
1.03684e+06,20,ACK,14
