sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,131851,87,6,SUCCESS
0,843463,70,4,SUCCESS
0,855579,96,7,SUCCESS
0,885879,60,3,SUCCESS
0,912178,42,1,SUCCESS
0,936731,78,5,SUCCESS
0,946110,70,4,SUCCESS
0,953061,70,4,SUCCESS
0,963489,96,7,SUCCESS
0,972260,538,56,TIMING_EXPIRED
0,993961,69,4,SUCCESS
0,1.0007e+06,1446,157,TIMING_EXPIRED
0,1.01709e+06,60,3,SUCCESS
0,1.04135e+06,51,2,SUCCESS
0,1.04583e+06,60,3,SUCCESS
0,1.06745e+06,87,6,RTS_COLLISION
0,1.11599e+06,60,3,SUCCESS
0,1.1294e+06,87,6,SUCCESS
0,1.17068e+06,105,8,SUCCESS
0,1.18479e+06,60,3,SUCCESS
0,1.19736e+06,51,2,SUCCESS
0,1.21104e+06,69,4,SUCCESS
0,1.2229e+06,60,3,SUCCESS
0,1.23575e+06,79,5,SUCCESS
0,1.24396e+06,1956,214,TIMING_EXPIRED
0,1.26795e+06,60,3,SUCCESS
0,1.27998e+06,87,6,SUCCESS
0,1.29215e+06,60,3,SUCCESS
0,1.3172e+06,51,2,SUCCESS
0,1.33062e+06,971,104,TIMING_EXPIRED
0,1.3453e+06,51,2,SUCCESS
0,1.35717e+06,87,6,RTS_COLLISION
0,1.37159e+06,51,2,SUCCESS
0,1.38316e+06,51,2,SUCCESS
0,1.39852e+06,88,6,SUCCESS
0,1.413e+06,938,100,TIMING_EXPIRED
0,1.46755e+06,51,2,SUCCESS
0,1.47764e+06,69,4,SUCCESS
0,1.49916e+06,34,0,SUCCESS
0,1.50496e+06,51,2,SUCCESS
0,1.51047e+06,994,107,TIMING_EXPIRED
0,1.53555e+06,43,1,SUCCESS
0,1.547e+06,78,5,SUCCESS
0,1.55423e+06,78,5,SUCCESS
0,1.57154e+06,60,3,SUCCESS
0,1.58834e+06,42,1,SUCCESS
0,1.60592e+06,78,5,SUCCESS
0,1.6291e+06,78,5,SUCCESS
0,1.63962e+06,94,7,SUCCESS
0,1.65192e+06,43,1,SUCCESS
0,1.66274e+06,88,6,SUCCESS
0,1.66959e+06,34,0,SUCCESS
0,1.6955e+06,78,5,SUCCESS
0,1.71214e+06,96,7,SUCCESS
0,1.73127e+06,70,4,SUCCESS
0,1.76557e+06,42,1,SUCCESS
0,1.78937e+06,78,5,RTS_COLLISION
0,1.80264e+06,43,1,SUCCESS
0,1.80837e+06,42,1,SUCCESS
0,1.84424e+06,69,4,SUCCESS
0,1.86062e+06,51,2,SUCCESS
0,1.87584e+06,2943,323,TIMING_EXPIRED
0,1.91948e+06,87,6,RTS_COLLISION
0,1.92628e+06,42,1,SUCCESS
0,1.93528e+06,105,8,SUCCESS
0,1.94558e+06,70,4,SUCCESS
0,1.95366e+06,78,5,SUCCESS
0,1.96634e+06,96,7,RTS_COLLISION
0,1.98908e+06,980,105,TIMING_EXPIRED
0,2.03745e+06,105,8,SUCCESS
0,2.05897e+06,757,80,TIMING_EXPIRED
0,2.07301e+06,78,5,SUCCESS
0,2.08374e+06,87,6,RTS_COLLISION
0,2.11199e+06,760,81,TIMING_EXPIRED
0,2.13836e+06,69,4,SUCCESS
0,2.1566e+06,96,7,SUCCESS
0,2.17021e+06,34,0,SUCCESS
0,2.18884e+06,79,5,SUCCESS
0,2.20238e+06,69,4,SUCCESS
0,2.20924e+06,60,3,SUCCESS
0,2.21962e+06,69,4,SUCCESS
0,2.23235e+06,87,6,SUCCESS
0,2.23938e+06,96,7,RTS_COLLISION
0,2.26905e+06,96,7,SUCCESS
0,2.28544e+06,97,7,SUCCESS
0,2.30079e+06,52,2,SUCCESS
0,2.31261e+06,1208,130,TIMING_EXPIRED
0,2.33019e+06,517,54,TIMING_EXPIRED
0,2.36322e+06,96,7,SUCCESS
0,2.38074e+06,78,5,SUCCESS
0,2.39352e+06,52,2,SUCCESS
0,2.40017e+06,52,2,SUCCESS
0,2.41831e+06,87,6,SUCCESS
0,2.4262e+06,51,2,SUCCESS
0,2.4336e+06,42,1,SUCCESS
0,2.44582e+06,61,3,SUCCESS
0,2.46693e+06,529,55,TIMING_EXPIRED
0,2.5038e+06,83,5,RTS_COLLISION
0,2.56709e+06,69,4,SUCCESS
0,2.58503e+06,87,6,SUCCESS
0,2.59344e+06,69,4,SUCCESS
0,2.60007e+06,42,1,SUCCESS
0,2.62062e+06,60,3,SUCCESS
0,2.64147e+06,51,2,SUCCESS
0,2.65467e+06,60,3,SUCCESS
0,2.68042e+06,51,2,SUCCESS
0,2.69286e+06,51,2,SUCCESS
0,2.72038e+06,985,106,TIMING_EXPIRED
0,2.74529e+06,78,5,SUCCESS
0,2.75332e+06,51,2,SUCCESS
0,2.7613e+06,42,1,SUCCESS
0,2.77614e+06,61,3,SUCCESS
0,2.78818e+06,88,6,SUCCESS
0,2.80302e+06,78,5,SUCCESS
0,2.80946e+06,51,2,SUCCESS
0,2.81857e+06,78,5,SUCCESS
0,2.82818e+06,69,4,SUCCESS
0,2.85074e+06,51,2,SUCCESS
0,2.86447e+06,60,3,SUCCESS
0,2.87379e+06,87,6,SUCCESS
0,2.88118e+06,43,1,SUCCESS
0,2.89459e+06,87,6,RTS_COLLISION
0,2.93807e+06,42,1,SUCCESS
0,2.95403e+06,78,5,SUCCESS
0,2.9628e+06,69,4,SUCCESS
0,2.97534e+06,42,1,SUCCESS
0,2.98151e+06,78,5,RTS_COLLISION
0,2.99323e+06,78,5,SUCCESS
0,3.00378e+06,51,2,SUCCESS
0,3.01774e+06,105,8,SUCCESS
0,3.02721e+06,69,4,SUCCESS
0,3.03667e+06,78,5,SUCCESS
0,3.04844e+06,2418,265,TIMING_EXPIRED
0,3.073e+06,69,4,SUCCESS
0,3.09112e+06,51,2,SUCCESS
0,3.10405e+06,42,1,SUCCESS
0,3.12131e+06,87,6,RTS_COLLISION
0,3.15478e+06,43,1,SUCCESS
0,3.1773e+06,105,8,SUCCESS
0,3.18945e+06,51,2,SUCCESS
0,3.20382e+06,88,6,SUCCESS
0,3.21962e+06,51,2,SUCCESS
0,3.23253e+06,69,4,SUCCESS
0,3.24811e+06,69,4,SUCCESS
0,3.25903e+06,61,3,SUCCESS
0,3.2734e+06,69,4,SUCCESS
0,3.27913e+06,87,6,RTS_COLLISION
0,3.34724e+06,529,55,TIMING_EXPIRED
0,3.37795e+06,766,81,TIMING_EXPIRED
0,3.4257e+06,42,1,SUCCESS
0,3.43809e+06,88,6,SUCCESS
0,3.45529e+06,87,6,SUCCESS
0,3.46688e+06,1834,200,TIMING_EXPIRED
0,3.50139e+06,69,4,SUCCESS
0,3.51217e+06,60,3,SUCCESS
0,3.52365e+06,51,2,SUCCESS
0,3.52792e+06,51,2,SUCCESS
0,3.55075e+06,97,7,SUCCESS
0,3.55795e+06,42,1,SUCCESS
0,3.57536e+06,78,5,SUCCESS
0,3.61012e+06,78,5,SUCCESS
0,3.62354e+06,538,56,TIMING_EXPIRED
0,3.64931e+06,60,3,SUCCESS
0,3.66005e+06,78,5,SUCCESS
0,3.67371e+06,69,4,SUCCESS
0,3.68124e+06,1824,199,TIMING_EXPIRED
0,3.71791e+06,60,3,SUCCESS
0,3.73075e+06,61,3,SUCCESS
0,3.74683e+06,87,6,SUCCESS
0,3.75116e+06,78,5,SUCCESS
0,3.76293e+06,994,107,TIMING_EXPIRED
0,3.7907e+06,87,6,SUCCESS
0,3.80013e+06,60,3,SUCCESS
0,3.81859e+06,96,7,RTS_COLLISION
0,3.82998e+06,61,3,SUCCESS
0,3.84047e+06,61,3,SUCCESS
0,3.85517e+06,60,3,SUCCESS
0,3.86846e+06,105,8,SUCCESS
0,3.88371e+06,51,2,SUCCESS
0,3.8909e+06,60,3,SUCCESS
0,3.9075e+06,96,7,SUCCESS
0,3.92108e+06,105,8,RTS_COLLISION
0,3.96692e+06,42,1,SUCCESS
0,3.97602e+06,87,6,SUCCESS
0,3.98698e+06,529,55,TIMING_EXPIRED
0,4.01022e+06,43,1,SUCCESS
0,4.01873e+06,78,5,SUCCESS
0,4.04273e+06,87,6,SUCCESS
0,4.05718e+06,42,1,SUCCESS
0,4.06793e+06,52,2,SUCCESS
0,4.08428e+06,69,4,SUCCESS
0,4.12079e+06,971,104,TIMING_EXPIRED
0,4.20821e+06,51,2,SUCCESS
0,4.22122e+06,42,1,SUCCESS
0,4.23928e+06,60,3,SUCCESS
0,4.24784e+06,538,56,TIMING_EXPIRED
0,4.26911e+06,42,1,SUCCESS
0,4.29151e+06,78,5,SUCCESS
0,4.31658e+06,69,4,SUCCESS
0,4.33272e+06,78,5,SUCCESS
0,4.34526e+06,34,0,SUCCESS
0,4.36116e+06,42,1,SUCCESS
