sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,121221,34,0,RTS_COLLISION
0,922447,52,2,SUCCESS
0,1.01404e+06,61,3,SUCCESS
0,1.02262e+06,34,0,RTS_COLLISION
0,1.02892e+06,88,6,SUCCESS
0,1.04783e+06,34,0,RTS_COLLISION
0,1.06966e+06,34,0,RTS_COLLISION
0,1.07573e+06,43,1,RTS_COLLISION
0,1.09262e+06,43,1,RTS_COLLISION
0,1.10294e+06,34,0,RTS_COLLISION
0,1.14796e+06,97,7,SUCCESS
0,1.18785e+06,52,2,SUCCESS
0,1.20648e+06,52,2,SUCCESS
0,1.22231e+06,88,6,SUCCESS
0,1.23862e+06,70,4,SUCCESS
0,1.25948e+06,43,1,RTS_COLLISION
0,1.27282e+06,79,5,RTS_COLLISION
0,1.28567e+06,61,3,SUCCESS
0,1.29506e+06,88,6,SUCCESS
0,1.30084e+06,43,1,RTS_COLLISION
0,1.31088e+06,43,1,RTS_COLLISION
0,1.31426e+06,34,0,RTS_COLLISION
0,1.33114e+06,656,69,TIMING_EXPIRED
0,1.35052e+06,43,1,RTS_COLLISION
0,1.35782e+06,70,4,SUCCESS
0,1.40112e+06,465,48,TIMING_EXPIRED
0,1.43586e+06,34,0,RTS_COLLISION
0,1.48334e+06,52,2,SUCCESS
0,1.49186e+06,52,2,SUCCESS
0,1.51176e+06,52,2,SUCCESS
0,1.53084e+06,43,1,RTS_COLLISION
0,1.55574e+06,711,75,TIMING_EXPIRED
0,1.57292e+06,960,103,TIMING_EXPIRED
0,1.59191e+06,465,48,TIMING_EXPIRED
0,1.60825e+06,88,6,SUCCESS
0,1.62673e+06,88,6,SUCCESS
0,1.64525e+06,34,0,RTS_COLLISION
0,1.65423e+06,61,3,SUCCESS
0,1.66235e+06,556,58,TIMING_EXPIRED
0,1.6852e+06,79,5,SUCCESS
0,1.71006e+06,79,5,SUCCESS
0,1.72547e+06,52,2,SUCCESS
0,1.73389e+06,52,2,SUCCESS
0,1.74914e+06,43,1,RTS_COLLISION
0,1.76555e+06,465,48,TIMING_EXPIRED
0,1.79047e+06,43,1,RTS_COLLISION
0,1.79605e+06,70,4,SUCCESS
0,1.81136e+06,43,1,RTS_COLLISION
0,1.83648e+06,34,0,RTS_COLLISION
0,1.85604e+06,483,50,TIMING_EXPIRED
0,1.89507e+06,70,4,SUCCESS
0,1.968e+06,97,7,SUCCESS
0,1.98935e+06,483,50,TIMING_EXPIRED
0,2.01565e+06,88,6,SUCCESS
0,2.02039e+06,556,58,TIMING_EXPIRED
0,2.04213e+06,88,6,SUCCESS
0,2.07373e+06,61,3,SUCCESS
0,2.09753e+06,52,2,SUCCESS
0,2.11587e+06,43,1,RTS_COLLISION
0,2.14543e+06,1095,118,TIMING_EXPIRED
0,2.16215e+06,43,1,RTS_COLLISION
0,2.19289e+06,2237,245,TIMING_EXPIRED
0,2.21274e+06,483,50,TIMING_EXPIRED
0,2.24312e+06,97,7,SUCCESS
0,2.26951e+06,52,2,SUCCESS
0,2.28039e+06,43,1,RTS_COLLISION
0,2.34216e+06,61,3,SUCCESS
0,2.36866e+06,97,7,SUCCESS
0,2.39655e+06,34,0,RTS_COLLISION
0,2.40851e+06,34,0,RTS_COLLISION
0,2.4547e+06,88,6,SUCCESS
0,2.46181e+06,43,1,RTS_COLLISION
0,2.46667e+06,465,48,TIMING_EXPIRED
0,2.49102e+06,52,2,SUCCESS
0,2.50735e+06,79,5,SUCCESS
0,2.53116e+06,34,0,RTS_COLLISION
0,2.61393e+06,43,1,RTS_COLLISION
0,2.62899e+06,43,1,RTS_COLLISION
0,2.63903e+06,1262,136,TIMING_EXPIRED
0,2.66092e+06,79,5,SUCCESS
0,2.67284e+06,79,5,RTS_COLLISION
0,2.69452e+06,79,5,SUCCESS
0,2.70934e+06,61,3,SUCCESS
0,2.72424e+06,43,1,RTS_COLLISION
0,2.73995e+06,474,49,TIMING_EXPIRED
0,2.76625e+06,1104,119,TIMING_EXPIRED
0,2.78325e+06,52,2,SUCCESS
0,2.85297e+06,1579,172,TIMING_EXPIRED
0,2.93965e+06,702,74,TIMING_EXPIRED
0,2.95759e+06,1588,173,TIMING_EXPIRED
0,2.97453e+06,88,6,SUCCESS
0,2.98062e+06,465,48,TIMING_EXPIRED
0,2.99757e+06,481,50,TIMING_EXPIRED
0,3.01276e+06,70,4,SUCCESS
0,3.04717e+06,61,3,SUCCESS
0,3.069e+06,34,0,RTS_COLLISION
0,3.08028e+06,61,3,SUCCESS
0,3.08272e+06,43,1,RTS_COLLISION
0,3.09183e+06,1287,139,TIMING_EXPIRED
0,3.11324e+06,79,5,RTS_COLLISION
0,3.15113e+06,43,1,RTS_COLLISION
0,3.16659e+06,70,4,SUCCESS
0,3.18526e+06,483,50,TIMING_EXPIRED
0,3.21456e+06,1753,191,TIMING_EXPIRED
0,3.25283e+06,793,84,TIMING_EXPIRED
0,3.29181e+06,97,7,SUCCESS
0,3.3161e+06,921,99,TIMING_EXPIRED
0,3.36867e+06,34,0,RTS_COLLISION
0,3.39179e+06,52,2,SUCCESS
0,3.39954e+06,1899,207,TIMING_EXPIRED
0,3.42004e+06,97,7,SUCCESS
0,3.44962e+06,97,7,SUCCESS
0,3.47051e+06,34,0,RTS_COLLISION
0,3.49112e+06,88,6,SUCCESS
0,3.50531e+06,70,4,SUCCESS
0,3.53525e+06,52,2,SUCCESS
0,3.54521e+06,52,2,SUCCESS
0,3.55483e+06,43,1,RTS_COLLISION
0,3.56686e+06,574,60,TIMING_EXPIRED
0,3.58947e+06,492,51,TIMING_EXPIRED
0,3.60733e+06,52,2,SUCCESS
0,3.61149e+06,1642,179,TIMING_EXPIRED
0,3.65398e+06,465,48,TIMING_EXPIRED
0,3.69244e+06,43,1,RTS_COLLISION
0,3.7158e+06,43,1,RTS_COLLISION
0,3.72552e+06,70,4,SUCCESS
0,3.77347e+06,34,0,RTS_COLLISION
0,3.802e+06,34,0,RTS_COLLISION
0,3.81372e+06,70,4,SUCCESS
0,3.82997e+06,43,1,RTS_COLLISION
0,3.83564e+06,34,0,RTS_COLLISION
0,3.85391e+06,43,1,RTS_COLLISION
0,3.86574e+06,61,3,SUCCESS
0,3.87923e+06,34,0,RTS_COLLISION
0,3.90918e+06,474,49,TIMING_EXPIRED
0,3.92598e+06,61,3,SUCCESS
0,3.93401e+06,79,5,SUCCESS
0,3.94365e+06,79,5,SUCCESS
0,3.95021e+06,34,0,RTS_COLLISION
0,3.96702e+06,34,0,RTS_COLLISION
0,3.97272e+06,1177,127,TIMING_EXPIRED
0,3.99521e+06,52,2,SUCCESS
0,4.00632e+06,34,0,RTS_COLLISION
0,4.03973e+06,43,1,RTS_COLLISION
0,4.07348e+06,647,68,TIMING_EXPIRED
0,4.10149e+06,52,2,SUCCESS
0,4.11456e+06,70,4,SUCCESS
0,4.12929e+06,52,2,SUCCESS
0,4.18211e+06,43,1,RTS_COLLISION
0,4.19492e+06,958,103,TIMING_EXPIRED
0,4.21521e+06,565,59,TIMING_EXPIRED
0,4.24177e+06,43,1,RTS_COLLISION
0,4.26279e+06,70,4,SUCCESS
0,4.27586e+06,34,0,RTS_COLLISION
0,4.28619e+06,97,7,SUCCESS
0,4.30897e+06,2373,260,TIMING_EXPIRED
0,4.33254e+06,43,1,RTS_COLLISION
0,4.33834e+06,34,0,RTS_COLLISION
0,4.35058e+06,43,1,RTS_COLLISION
0,4.35754e+06,88,6,SUCCESS
0,4.37998e+06,1770,193,TIMING_EXPIRED
0,4.41301e+06,79,5,SUCCESS
0,4.44304e+06,43,1,RTS_COLLISION
0,4.45199e+06,1259,136,TIMING_EXPIRED
0,4.46815e+06,79,5,SUCCESS
0,4.48728e+06,70,4,SUCCESS
0,4.5228e+06,52,2,SUCCESS
0,4.56257e+06,70,4,SUCCESS
0,4.6043e+06,4111,453,TIMING_EXPIRED
0,4.62186e+06,61,3,SUCCESS
0,4.70213e+06,43,1,RTS_COLLISION
0,4.71652e+06,61,3,SUCCESS
0,4.73615e+06,70,4,SUCCESS
0,4.75216e+06,483,50,TIMING_EXPIRED
0,4.7672e+06,43,1,RTS_COLLISION
0,4.79461e+06,43,1,RTS_COLLISION
0,4.82984e+06,34,0,RTS_COLLISION
0,4.84637e+06,876,94,TIMING_EXPIRED
0,4.90699e+06,79,5,RTS_COLLISION
0,4.9407e+06,458,47,TIMING_EXPIRED
0,4.96532e+06,43,1,RTS_COLLISION
0,4.97868e+06,2472,271,TIMING_EXPIRED
0,5.01145e+06,3320,365,TIMING_EXPIRED
0,5.03056e+06,79,5,SUCCESS
0,5.03435e+06,34,0,RTS_COLLISION
0,5.0438e+06,1353,147,TIMING_EXPIRED
0,5.07179e+06,52,2,SUCCESS
0,5.07764e+06,34,0,RTS_COLLISION
0,5.10201e+06,711,75,TIMING_EXPIRED
0,5.12576e+06,474,49,TIMING_EXPIRED
0,5.14785e+06,1351,146,TIMING_EXPIRED
0,5.16571e+06,43,1,RTS_COLLISION
0,5.18081e+06,97,7,SUCCESS
0,5.18907e+06,88,6,SUCCESS
0,5.2109e+06,34,0,RTS_COLLISION
