sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,132019,99,7,SUCCESS
0,703132,79,5,SUCCESS
0,757961,81,5,SUCCESS
0,847688,88,6,SUCCESS
0,863960,43,1,SUCCESS
0,870999,43,1,SUCCESS
0,883527,34,0,SUCCESS
0,907083,70,4,SUCCESS
0,913578,90,6,SUCCESS
0,921210,90,6,SUCCESS
0,943676,54,2,SUCCESS
0,952551,54,2,SUCCESS
0,970650,108,8,SUCCESS
0,984651,99,7,SUCCESS
0,996471,54,2,SUCCESS
0,1.03936e+06,81,5,SUCCESS
0,1.04942e+06,72,4,SUCCESS
0,1.07607e+06,88,6,SUCCESS
0,1.09571e+06,72,4,SUCCESS
0,1.10549e+06,63,3,SUCCESS
0,1.11603e+06,54,2,SUCCESS
0,1.13244e+06,101,7,RTS_COLLISION
0,1.16509e+06,43,1,SUCCESS
0,1.18016e+06,81,5,SUCCESS
0,1.19498e+06,108,8,RTS_COLLISION
0,1.26074e+06,108,8,SUCCESS
0,1.27342e+06,81,5,SUCCESS
0,1.28125e+06,81,5,SUCCESS
0,1.30331e+06,72,4,SUCCESS
0,1.32448e+06,61,3,SUCCESS
0,1.33667e+06,81,5,SUCCESS
0,1.34739e+06,88,6,SUCCESS
0,1.35821e+06,233,22,TIMING_EXPIRED
0,1.38401e+06,565,59,TIMING_EXPIRED
0,1.43459e+06,90,6,SUCCESS
0,1.44752e+06,72,4,SUCCESS
0,1.45677e+06,90,6,SUCCESS
0,1.46494e+06,90,6,SUCCESS
0,1.47424e+06,980,105,TIMING_EXPIRED
0,1.50923e+06,562,59,TIMING_EXPIRED
0,1.53594e+06,90,6,SUCCESS
0,1.54858e+06,90,6,SUCCESS
0,1.56612e+06,54,2,SUCCESS
0,1.57752e+06,52,2,SUCCESS
0,1.59328e+06,72,4,SUCCESS
0,1.61025e+06,72,4,SUCCESS
0,1.62593e+06,54,2,SUCCESS
0,1.63388e+06,99,7,SUCCESS
0,1.64454e+06,72,4,SUCCESS
0,1.65992e+06,81,5,SUCCESS
0,1.67035e+06,117,9,RTS_COLLISION
0,1.69917e+06,90,6,SUCCESS
0,1.70574e+06,97,7,SUCCESS
0,1.7306e+06,99,7,RTS_COLLISION
0,1.74233e+06,99,7,RTS_COLLISION
0,1.76464e+06,90,6,SUCCESS
0,1.78396e+06,63,3,SUCCESS
0,1.79892e+06,54,2,SUCCESS
0,1.82484e+06,54,2,SUCCESS
0,1.83357e+06,81,5,SUCCESS
0,1.85876e+06,1217,131,TIMING_EXPIRED
0,1.88284e+06,54,2,SUCCESS
0,1.89176e+06,72,4,SUCCESS
0,1.90856e+06,99,7,SUCCESS
0,1.91864e+06,54,2,SUCCESS
0,1.9319e+06,81,5,SUCCESS
0,1.95018e+06,565,59,TIMING_EXPIRED
0,1.98822e+06,108,8,RTS_COLLISION
0,2.01183e+06,108,8,RTS_COLLISION
0,2.05251e+06,90,6,SUCCESS
0,2.0749e+06,88,6,SUCCESS
0,2.09079e+06,63,3,SUCCESS
0,2.11479e+06,54,2,SUCCESS
0,2.13072e+06,81,5,SUCCESS
0,2.13792e+06,43,1,SUCCESS
0,2.16831e+06,90,6,SUCCESS
0,2.17894e+06,34,0,SUCCESS
0,2.19085e+06,63,3,SUCCESS
0,2.20777e+06,61,3,SUCCESS
0,2.22674e+06,754,80,TIMING_EXPIRED
0,2.25111e+06,1007,108,TIMING_EXPIRED
0,2.27842e+06,63,3,SUCCESS
0,2.29954e+06,99,7,SUCCESS
0,2.32792e+06,70,4,SUCCESS
0,2.34221e+06,72,4,SUCCESS
0,2.35974e+06,562,59,TIMING_EXPIRED
0,2.37946e+06,4738,523,TIMING_EXPIRED
0,2.41505e+06,108,8,SUCCESS
0,2.43286e+06,99,7,SUCCESS
0,2.44662e+06,754,80,TIMING_EXPIRED
0,2.46417e+06,34,0,SUCCESS
0,2.48078e+06,90,6,SUCCESS
0,2.50604e+06,54,2,SUCCESS
0,2.51154e+06,87,6,SUCCESS
0,2.52469e+06,63,3,SUCCESS
0,2.56897e+06,72,4,SUCCESS
0,2.59946e+06,108,8,RTS_COLLISION
0,2.6197e+06,90,6,SUCCESS
0,2.62376e+06,54,2,SUCCESS
0,2.63557e+06,90,6,SUCCESS
0,2.6592e+06,54,2,SUCCESS
0,2.66494e+06,99,7,SUCCESS
0,2.67948e+06,54,2,SUCCESS
0,2.69116e+06,72,4,SUCCESS
0,2.69494e+06,90,6,SUCCESS
0,2.7175e+06,72,4,SUCCESS
0,2.7402e+06,63,3,SUCCESS
0,2.76881e+06,81,5,SUCCESS
0,2.79841e+06,99,7,SUCCESS
0,2.81366e+06,117,9,RTS_COLLISION
0,2.83865e+06,63,3,SUCCESS
0,2.84861e+06,565,59,TIMING_EXPIRED
0,2.87051e+06,90,6,SUCCESS
0,2.88546e+06,108,8,RTS_COLLISION
0,2.94808e+06,54,2,SUCCESS
0,2.96799e+06,72,4,SUCCESS
0,3.00438e+06,79,5,SUCCESS
0,3.02182e+06,72,4,SUCCESS
0,3.03919e+06,108,8,RTS_COLLISION
0,3.06791e+06,63,3,SUCCESS
0,3.09011e+06,90,6,SUCCESS
0,3.10334e+06,54,2,SUCCESS
0,3.12088e+06,90,6,SUCCESS
0,3.12855e+06,108,8,RTS_COLLISION
0,3.1799e+06,63,3,SUCCESS
0,3.20925e+06,81,5,SUCCESS
0,3.22225e+06,63,3,SUCCESS
0,3.23526e+06,88,6,SUCCESS
0,3.24823e+06,97,7,SUCCESS
0,3.26751e+06,97,7,SUCCESS
0,3.28979e+06,4214,464,TIMING_EXPIRED
0,3.32316e+06,108,8,SUCCESS
0,3.32994e+06,54,2,SUCCESS
0,3.33855e+06,79,5,SUCCESS
0,3.34564e+06,52,2,SUCCESS
