sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,944116,61,3,RTS_COLLISION
0,979964,88,6,SUCCESS
0,986355,34,0,RTS_COLLISION
0,999948,97,7,SUCCESS
0,1.02102e+06,34,0,RTS_COLLISION
0,1.03249e+06,61,3,SUCCESS
0,1.04097e+06,79,5,SUCCESS
0,1.05221e+06,52,2,SUCCESS
0,1.06003e+06,88,6,SUCCESS
0,1.08332e+06,34,0,RTS_COLLISION
0,1.09153e+06,1033,111,TIMING_EXPIRED
0,1.11192e+06,43,1,RTS_COLLISION
0,1.13615e+06,79,5,SUCCESS
0,1.14727e+06,34,0,RTS_COLLISION
0,1.16681e+06,79,5,SUCCESS
0,1.17649e+06,34,0,RTS_COLLISION
0,1.18727e+06,474,49,TIMING_EXPIRED
0,1.20654e+06,34,0,RTS_COLLISION
0,1.22003e+06,43,1,RTS_COLLISION
0,1.29154e+06,88,6,SUCCESS
0,1.32143e+06,492,51,TIMING_EXPIRED
0,1.35159e+06,79,5,SUCCESS
0,1.36246e+06,34,0,RTS_COLLISION
0,1.36933e+06,483,50,TIMING_EXPIRED
0,1.39456e+06,97,7,SUCCESS
0,1.40524e+06,52,2,SUCCESS
0,1.41572e+06,1278,138,TIMING_EXPIRED
0,1.43981e+06,79,5,RTS_COLLISION
0,1.45494e+06,61,3,SUCCESS
0,1.46248e+06,702,74,TIMING_EXPIRED
0,1.47994e+06,52,2,SUCCESS
0,1.48991e+06,958,103,TIMING_EXPIRED
0,1.51978e+06,61,3,SUCCESS
0,1.53818e+06,61,3,SUCCESS
0,1.56053e+06,97,7,SUCCESS
0,1.58065e+06,43,1,RTS_COLLISION
0,1.60047e+06,34,0,RTS_COLLISION
0,1.62005e+06,547,57,TIMING_EXPIRED
0,1.64316e+06,43,1,RTS_COLLISION
0,1.65912e+06,97,7,SUCCESS
0,1.66453e+06,483,50,TIMING_EXPIRED
0,1.68874e+06,43,1,RTS_COLLISION
0,1.70547e+06,34,0,RTS_COLLISION
0,1.7377e+06,34,0,RTS_COLLISION
0,1.7458e+06,1058,114,TIMING_EXPIRED
0,1.77833e+06,97,7,SUCCESS
0,1.78449e+06,885,95,TIMING_EXPIRED
0,1.81077e+06,43,1,RTS_COLLISION
0,1.82771e+06,70,4,SUCCESS
0,1.83678e+06,43,1,RTS_COLLISION
0,1.8518e+06,79,5,SUCCESS
0,1.86097e+06,61,3,SUCCESS
0,1.88253e+06,70,4,SUCCESS
0,1.89791e+06,956,102,TIMING_EXPIRED
0,1.92439e+06,70,4,SUCCESS
0,1.95019e+06,43,1,RTS_COLLISION
0,1.95937e+06,52,2,RTS_COLLISION
0,1.97529e+06,61,3,SUCCESS
0,1.9845e+06,34,0,RTS_COLLISION
0,2.0029e+06,4277,471,TIMING_EXPIRED
0,2.02569e+06,474,49,TIMING_EXPIRED
0,2.04293e+06,34,0,RTS_COLLISION
0,2.05486e+06,61,3,SUCCESS
0,2.09237e+06,1981,216,TIMING_EXPIRED
0,2.11321e+06,483,50,TIMING_EXPIRED
0,2.12969e+06,61,3,SUCCESS
0,2.13862e+06,43,1,RTS_COLLISION
0,2.1591e+06,1853,202,TIMING_EXPIRED
0,2.18989e+06,88,6,SUCCESS
0,2.20207e+06,34,0,RTS_COLLISION
0,2.23598e+06,79,5,SUCCESS
0,2.24786e+06,61,3,RTS_COLLISION
0,2.27541e+06,43,1,RTS_COLLISION
0,2.29036e+06,61,3,SUCCESS
0,2.29936e+06,61,3,SUCCESS
0,2.303e+06,70,4,SUCCESS
0,2.32538e+06,88,6,RTS_COLLISION
0,2.35376e+06,79,5,SUCCESS
0,2.35878e+06,79,5,SUCCESS
0,2.36859e+06,34,0,RTS_COLLISION
0,2.38691e+06,61,3,SUCCESS
0,2.39918e+06,88,6,SUCCESS
0,2.42403e+06,707,75,TIMING_EXPIRED
0,2.4638e+06,43,1,RTS_COLLISION
0,2.47474e+06,52,2,SUCCESS
0,2.47827e+06,52,2,SUCCESS
0,2.48527e+06,43,1,RTS_COLLISION
0,2.49831e+06,61,3,RTS_COLLISION
0,2.51914e+06,43,1,RTS_COLLISION
0,2.53136e+06,474,49,TIMING_EXPIRED
0,2.54719e+06,556,58,TIMING_EXPIRED
0,2.56227e+06,34,0,RTS_COLLISION
0,2.57064e+06,52,2,SUCCESS
0,2.57663e+06,70,4,SUCCESS
0,2.59863e+06,1515,165,TIMING_EXPIRED
0,2.65949e+06,711,75,TIMING_EXPIRED
0,2.71222e+06,52,2,SUCCESS
0,2.73787e+06,61,3,SUCCESS
0,2.75251e+06,43,1,RTS_COLLISION
0,2.77174e+06,565,59,TIMING_EXPIRED
0,2.80191e+06,97,7,SUCCESS
0,2.8091e+06,43,1,RTS_COLLISION
0,2.82735e+06,483,50,TIMING_EXPIRED
0,2.84157e+06,43,1,RTS_COLLISION
0,2.84901e+06,52,2,SUCCESS
0,2.85373e+06,97,7,RTS_COLLISION
0,2.90542e+06,79,5,SUCCESS
0,2.92884e+06,34,0,RTS_COLLISION
0,2.95888e+06,43,1,RTS_COLLISION
0,2.97024e+06,61,3,SUCCESS
