sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,853640,34,0,SUCCESS
0,904622,81,5,SUCCESS
0,922584,108,8,SUCCESS
0,947686,99,7,SUCCESS
0,969581,1454,158,TIMING_EXPIRED
0,986058,72,4,SUCCESS
0,1.00672e+06,99,7,RTS_COLLISION
0,1.03574e+06,97,7,SUCCESS
0,1.04818e+06,553,58,TIMING_EXPIRED
0,1.06827e+06,108,8,RTS_COLLISION
0,1.0867e+06,108,8,SUCCESS
0,1.09716e+06,781,83,TIMING_EXPIRED
0,1.11827e+06,81,5,SUCCESS
0,1.13263e+06,72,4,SUCCESS
0,1.16519e+06,90,6,SUCCESS
0,1.1918e+06,81,5,SUCCESS
0,1.21568e+06,61,3,SUCCESS
0,1.22768e+06,88,6,SUCCESS
0,1.23293e+06,61,3,SUCCESS
0,1.23857e+06,63,3,SUCCESS
0,1.25392e+06,559,58,TIMING_EXPIRED
0,1.2783e+06,54,2,SUCCESS
0,1.29043e+06,43,1,SUCCESS
0,1.30612e+06,34,0,SUCCESS
0,1.31363e+06,562,59,TIMING_EXPIRED
0,1.37635e+06,61,3,SUCCESS
0,1.38608e+06,97,7,SUCCESS
0,1.39381e+06,52,2,SUCCESS
0,1.40607e+06,90,6,SUCCESS
0,1.41922e+06,54,2,SUCCESS
0,1.42808e+06,72,4,SUCCESS
0,1.43044e+06,34,0,SUCCESS
0,1.44514e+06,63,3,SUCCESS
0,1.46733e+06,63,3,SUCCESS
0,1.4782e+06,553,58,TIMING_EXPIRED
0,1.50488e+06,54,2,SUCCESS
0,1.51596e+06,79,5,SUCCESS
0,1.52514e+06,63,3,SUCCESS
0,1.54381e+06,63,3,SUCCESS
0,1.55875e+06,81,5,SUCCESS
0,1.5725e+06,97,7,SUCCESS
0,1.58633e+06,2865,315,TIMING_EXPIRED
0,1.61038e+06,99,7,SUCCESS
0,1.61952e+06,34,0,SUCCESS
0,1.64248e+06,70,4,SUCCESS
0,1.66222e+06,72,4,SUCCESS
0,1.67488e+06,88,6,SUCCESS
0,1.69876e+06,108,8,RTS_COLLISION
0,1.73208e+06,117,9,RTS_COLLISION
0,1.75332e+06,54,2,SUCCESS
0,1.77957e+06,90,6,SUCCESS
0,1.81711e+06,72,4,SUCCESS
0,1.83121e+06,675,71,TIMING_EXPIRED
0,1.85094e+06,81,5,SUCCESS
0,1.87217e+06,90,6,SUCCESS
0,1.88311e+06,81,5,SUCCESS
0,1.88994e+06,90,6,SUCCESS
0,1.8982e+06,54,2,SUCCESS
0,1.91333e+06,90,6,SUCCESS
0,1.92162e+06,1793,195,TIMING_EXPIRED
0,1.94374e+06,63,3,SUCCESS
0,1.95403e+06,52,2,SUCCESS
0,1.96165e+06,72,4,RTS_COLLISION
0,1.97123e+06,72,4,SUCCESS
0,2.01372e+06,4014,442,TIMING_EXPIRED
0,2.04371e+06,72,4,SUCCESS
0,2.05505e+06,70,4,SUCCESS
0,2.07376e+06,54,2,SUCCESS
0,2.08326e+06,63,3,SUCCESS
0,2.10158e+06,52,2,SUCCESS
0,2.11528e+06,565,59,TIMING_EXPIRED
0,2.15856e+06,81,5,SUCCESS
0,2.17202e+06,81,5,SUCCESS
0,2.17531e+06,90,6,SUCCESS
0,2.1858e+06,1007,108,TIMING_EXPIRED
0,2.20764e+06,99,7,RTS_COLLISION
0,2.22714e+06,61,3,SUCCESS
0,2.23584e+06,117,9,SUCCESS
0,2.24667e+06,117,9,RTS_COLLISION
0,2.2617e+06,108,8,RTS_COLLISION
0,2.27549e+06,90,6,SUCCESS
0,2.29251e+06,63,3,SUCCESS
0,2.30595e+06,88,6,SUCCESS
0,2.3266e+06,88,6,SUCCESS
0,2.33765e+06,90,6,SUCCESS
0,2.35096e+06,43,1,SUCCESS
0,2.36514e+06,70,4,SUCCESS
0,2.38102e+06,88,6,SUCCESS
0,2.41247e+06,99,7,RTS_COLLISION
0,2.44283e+06,108,8,RTS_COLLISION
0,2.48205e+06,108,8,RTS_COLLISION
0,2.51499e+06,52,2,SUCCESS
0,2.52155e+06,34,0,SUCCESS
0,2.53721e+06,63,3,SUCCESS
0,2.54589e+06,72,4,SUCCESS
0,2.57093e+06,88,6,SUCCESS
0,2.59174e+06,90,6,SUCCESS
0,2.61576e+06,63,3,SUCCESS
0,2.63167e+06,90,6,SUCCESS
0,2.64448e+06,90,6,SUCCESS
0,2.66275e+06,90,6,SUCCESS
0,2.67296e+06,52,2,SUCCESS
0,2.6922e+06,90,6,SUCCESS
0,2.69614e+06,79,5,SUCCESS
0,2.7247e+06,99,7,SUCCESS
0,2.74717e+06,1237,134,TIMING_EXPIRED
0,2.77178e+06,43,1,SUCCESS
0,2.77936e+06,90,6,SUCCESS
0,2.79158e+06,72,4,SUCCESS
0,2.80396e+06,34,0,SUCCESS
0,2.81636e+06,72,4,SUCCESS
0,2.82417e+06,88,6,SUCCESS
0,2.83549e+06,79,5,SUCCESS
0,2.84679e+06,72,4,SUCCESS
0,2.86449e+06,81,5,SUCCESS
0,2.87594e+06,1237,134,TIMING_EXPIRED
0,2.90187e+06,99,7,RTS_COLLISION
0,2.91492e+06,90,6,SUCCESS
0,2.93214e+06,63,3,SUCCESS
0,2.94055e+06,81,5,SUCCESS
0,2.95443e+06,793,84,TIMING_EXPIRED
0,2.98579e+06,34,0,SUCCESS
0,3.03132e+06,99,7,SUCCESS
0,3.04332e+06,4736,522,TIMING_EXPIRED
0,3.08152e+06,43,1,SUCCESS
0,3.09064e+06,108,8,RTS_COLLISION
0,3.11666e+06,63,3,SUCCESS
0,3.12743e+06,108,8,SUCCESS
0,3.13894e+06,99,7,SUCCESS
0,3.16108e+06,97,7,SUCCESS
0,3.1687e+06,99,7,SUCCESS
0,3.18112e+06,72,4,SUCCESS
0,3.20907e+06,54,2,SUCCESS
0,3.22538e+06,97,7,SUCCESS
0,3.23492e+06,99,7,SUCCESS
0,3.24269e+06,34,0,SUCCESS
0,3.25381e+06,72,4,SUCCESS
0,3.26786e+06,72,4,SUCCESS
0,3.27956e+06,79,5,SUCCESS
0,3.33856e+06,72,4,SUCCESS
0,3.36858e+06,52,2,SUCCESS
0,3.38089e+06,90,6,SUCCESS
0,3.41052e+06,54,2,SUCCESS
0,3.41892e+06,54,2,SUCCESS
0,3.42999e+06,63,3,SUCCESS
0,3.44808e+06,63,3,SUCCESS
0,3.46857e+06,117,9,RTS_COLLISION
0,3.50615e+06,43,1,SUCCESS
0,3.5233e+06,108,8,RTS_COLLISION
0,3.56088e+06,63,3,SUCCESS
0,3.57282e+06,72,4,SUCCESS
