sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,123106,78,5,SUCCESS
0,986092,514,53,TIMING_EXPIRED
0,1.00275e+06,78,5,SUCCESS
0,1.01986e+06,69,4,SUCCESS
0,1.03573e+06,43,1,SUCCESS
0,1.0505e+06,87,6,RTS_COLLISION
0,1.06085e+06,52,2,SUCCESS
0,1.07375e+06,96,7,RTS_COLLISION
0,1.10088e+06,52,2,SUCCESS
0,1.10776e+06,78,5,SUCCESS
0,1.12276e+06,43,1,SUCCESS
0,1.1318e+06,78,5,SUCCESS
0,1.15664e+06,34,0,SUCCESS
0,1.18618e+06,96,7,RTS_COLLISION
0,1.2142e+06,43,1,SUCCESS
0,1.23484e+06,78,5,SUCCESS
0,1.24222e+06,60,3,SUCCESS
0,1.25361e+06,79,5,SUCCESS
0,1.30225e+06,78,5,SUCCESS
0,1.31912e+06,88,6,SUCCESS
0,1.33379e+06,43,1,SUCCESS
0,1.3453e+06,79,5,SUCCESS
0,1.39017e+06,43,1,SUCCESS
0,1.40887e+06,51,2,SUCCESS
0,1.42179e+06,78,5,SUCCESS
0,1.44293e+06,523,54,TIMING_EXPIRED
0,1.47542e+06,87,6,RTS_COLLISION
0,1.50858e+06,105,8,SUCCESS
0,1.51454e+06,96,7,SUCCESS
0,1.52387e+06,529,55,TIMING_EXPIRED
0,1.5421e+06,34,0,SUCCESS
0,1.56843e+06,757,80,TIMING_EXPIRED
0,1.60541e+06,61,3,SUCCESS
0,1.63427e+06,97,7,SUCCESS
0,1.64726e+06,51,2,SUCCESS
0,1.66223e+06,69,4,SUCCESS
0,1.6793e+06,78,5,SUCCESS
0,1.69153e+06,105,8,RTS_COLLISION
0,1.71155e+06,96,7,RTS_COLLISION
0,1.72968e+06,3119,343,TIMING_EXPIRED
0,1.74936e+06,70,4,SUCCESS
0,1.75682e+06,42,1,SUCCESS
0,1.76374e+06,60,3,SUCCESS
0,1.78669e+06,96,7,SUCCESS
0,1.82373e+06,51,2,SUCCESS
0,1.83332e+06,70,4,SUCCESS
0,1.87375e+06,69,4,SUCCESS
0,1.89448e+06,87,6,SUCCESS
0,1.90684e+06,97,7,SUCCESS
0,1.91661e+06,87,6,SUCCESS
0,1.94594e+06,78,5,SUCCESS
0,1.95562e+06,34,0,SUCCESS
0,1.96238e+06,42,1,SUCCESS
0,1.98586e+06,42,1,SUCCESS
0,2.02108e+06,60,3,RTS_COLLISION
0,2.04704e+06,42,1,SUCCESS
0,2.05996e+06,87,6,SUCCESS
0,2.08363e+06,3753,413,TIMING_EXPIRED
0,2.12482e+06,51,2,SUCCESS
0,2.1546e+06,96,7,SUCCESS
0,2.17371e+06,34,0,SUCCESS
0,2.21188e+06,78,5,SUCCESS
0,2.22732e+06,69,4,SUCCESS
0,2.23533e+06,60,3,SUCCESS
0,2.24404e+06,79,5,SUCCESS
0,2.26202e+06,51,2,SUCCESS
0,2.27478e+06,97,7,SUCCESS
0,2.29195e+06,78,5,SUCCESS
0,2.29984e+06,51,2,SUCCESS
0,2.30919e+06,88,6,SUCCESS
0,2.32215e+06,60,3,SUCCESS
0,2.33521e+06,70,4,SUCCESS
0,2.36582e+06,42,1,SUCCESS
0,2.39585e+06,78,5,SUCCESS
0,2.43639e+06,105,8,SUCCESS
0,2.44552e+06,1211,131,TIMING_EXPIRED
0,2.47754e+06,87,6,SUCCESS
0,2.50113e+06,87,6,SUCCESS
0,2.50726e+06,97,7,SUCCESS
0,2.51359e+06,79,5,SUCCESS
0,2.52303e+06,51,2,SUCCESS
0,2.54415e+06,60,3,SUCCESS
0,2.5593e+06,1208,130,TIMING_EXPIRED
0,2.5893e+06,79,5,SUCCESS
0,2.5955e+06,97,7,SUCCESS
0,2.60292e+06,96,7,SUCCESS
0,2.61069e+06,34,0,SUCCESS
0,2.65028e+06,70,4,SUCCESS
0,2.66964e+06,78,5,SUCCESS
0,2.71363e+06,70,4,SUCCESS
0,2.73729e+06,96,7,RTS_COLLISION
0,2.76648e+06,97,7,SUCCESS
0,2.78096e+06,96,7,RTS_COLLISION
0,2.81792e+06,42,1,SUCCESS
0,2.85e+06,42,1,SUCCESS
0,2.87059e+06,96,7,SUCCESS
0,2.89048e+06,70,4,SUCCESS
0,2.89974e+06,96,7,RTS_COLLISION
0,2.91475e+06,538,56,TIMING_EXPIRED
0,2.9771e+06,60,3,SUCCESS
0,2.98738e+06,105,8,RTS_COLLISION
0,3.01368e+06,105,8,SUCCESS
0,3.04147e+06,51,2,SUCCESS
0,3.06223e+06,742,79,TIMING_EXPIRED
0,3.10256e+06,61,3,SUCCESS
0,3.1179e+06,60,3,SUCCESS
0,3.13079e+06,980,105,TIMING_EXPIRED
0,3.1468e+06,87,6,SUCCESS
0,3.15955e+06,42,1,SUCCESS
0,3.18091e+06,105,8,SUCCESS
0,3.19589e+06,42,1,SUCCESS
0,3.20732e+06,79,5,SUCCESS
0,3.22263e+06,97,7,SUCCESS
0,3.23722e+06,87,6,SUCCESS
0,3.2423e+06,34,0,SUCCESS
0,3.25031e+06,79,5,SUCCESS
0,3.25988e+06,60,3,SUCCESS
0,3.27519e+06,60,3,SUCCESS
0,3.29462e+06,75,5,SUCCESS
0,3.31712e+06,51,2,SUCCESS
0,3.3351e+06,60,3,SUCCESS
0,3.36603e+06,51,2,SUCCESS
0,3.39577e+06,105,8,SUCCESS
0,3.42232e+06,43,1,SUCCESS
0,3.45113e+06,87,6,SUCCESS
0,3.46246e+06,88,6,SUCCESS
0,3.52423e+06,60,3,SUCCESS
0,3.56493e+06,51,2,SUCCESS
0,3.57139e+06,34,0,SUCCESS
0,3.57612e+06,96,7,RTS_COLLISION
0,3.58817e+06,105,8,SUCCESS
0,3.59637e+06,69,4,RTS_COLLISION
0,3.6412e+06,96,7,SUCCESS
0,3.65896e+06,60,3,SUCCESS
0,3.67465e+06,43,1,SUCCESS
0,3.69522e+06,87,6,SUCCESS
0,3.70984e+06,78,5,SUCCESS
0,3.73181e+06,2097,229,TIMING_EXPIRED
0,3.76239e+06,34,0,SUCCESS
0,3.77092e+06,78,5,SUCCESS
0,3.77779e+06,61,3,SUCCESS
0,3.83712e+06,51,2,SUCCESS
0,3.84296e+06,97,7,SUCCESS
0,3.85141e+06,60,3,SUCCESS
0,3.87399e+06,51,2,SUCCESS
0,3.90324e+06,105,8,SUCCESS
0,3.95364e+06,78,5,SUCCESS
0,3.96277e+06,971,104,TIMING_EXPIRED
0,3.98203e+06,42,1,SUCCESS
0,4.00412e+06,79,5,SUCCESS
0,4.01389e+06,96,7,SUCCESS
0,4.03144e+06,3045,335,TIMING_EXPIRED
0,4.06371e+06,51,2,SUCCESS
0,4.08341e+06,105,8,RTS_COLLISION
0,4.12933e+06,88,6,SUCCESS
0,4.14483e+06,757,80,TIMING_EXPIRED
0,4.17754e+06,105,8,RTS_COLLISION
0,4.20498e+06,60,3,SUCCESS
0,4.21293e+06,42,1,SUCCESS
0,4.22361e+06,96,7,SUCCESS
0,4.23527e+06,1552,169,TIMING_EXPIRED
0,4.24752e+06,105,8,RTS_COLLISION
0,4.26758e+06,49,2,SUCCESS
0,4.27451e+06,52,2,SUCCESS
0,4.28457e+06,60,3,SUCCESS
0,4.29297e+06,69,4,SUCCESS
0,4.29969e+06,87,6,SUCCESS
0,4.31379e+06,52,2,SUCCESS
0,4.32385e+06,52,2,SUCCESS
0,4.3348e+06,529,55,TIMING_EXPIRED
0,4.36908e+06,105,8,SUCCESS
0,4.38682e+06,96,7,SUCCESS
0,4.39627e+06,69,4,SUCCESS
0,4.41146e+06,42,1,SUCCESS
0,4.41856e+06,69,4,SUCCESS
0,4.43643e+06,69,4,SUCCESS
0,4.45224e+06,88,6,SUCCESS
0,4.46393e+06,97,7,SUCCESS
0,4.48056e+06,96,7,SUCCESS
0,4.5069e+06,51,2,SUCCESS
0,4.51826e+06,97,7,SUCCESS
0,4.53488e+06,34,0,SUCCESS
0,4.54663e+06,96,7,SUCCESS
0,4.56538e+06,538,56,TIMING_EXPIRED
