sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,123234,42,1,SUCCESS
0,1.18436e+06,42,1,SUCCESS
0,1.19159e+06,60,3,SUCCESS
0,1.4056e+06,60,3,SUCCESS
0,1.42708e+06,51,2,SUCCESS
0,1.56896e+06,87,6,SUCCESS
0,2.08335e+06,1083,117,TIMING_EXPIRED
0,2.33431e+06,69,4,SUCCESS
0,2.44683e+06,42,1,SUCCESS
0,3.25626e+06,43,1,SUCCESS
0,3.60697e+06,105,8,SUCCESS
0,3.67467e+06,69,4,SUCCESS
0,3.73328e+06,69,4,SUCCESS
0,4.20803e+06,69,4,SUCCESS
0,4.36654e+06,1630,177,TIMING_EXPIRED
0,4.59825e+06,529,55,TIMING_EXPIRED
0,4.83254e+06,69,4,SUCCESS
0,5.36655e+06,87,6,SUCCESS
0,5.45728e+06,51,2,SUCCESS
0,5.58563e+06,78,5,SUCCESS
0,5.74449e+06,61,3,SUCCESS
0,5.77643e+06,78,5,SUCCESS
0,6.08667e+06,43,1,SUCCESS
0,6.23522e+06,42,1,SUCCESS
0,7.00794e+06,42,1,SUCCESS
0,7.05416e+06,43,1,SUCCESS
0,7.26188e+06,51,2,SUCCESS
0,7.82417e+06,69,4,SUCCESS
0,7.85887e+06,79,5,SUCCESS
0,8.21381e+06,42,1,SUCCESS
0,8.32498e+06,60,3,SUCCESS
0,8.75987e+06,70,4,SUCCESS
0,8.77183e+06,43,1,SUCCESS
0,9.07649e+06,844,90,TIMING_EXPIRED
0,9.15228e+06,855,91,TIMING_EXPIRED
0,9.69501e+06,2310,253,TIMING_EXPIRED
0,9.97417e+06,60,3,SUCCESS
