sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,892301,42,1,SUCCESS
0,930783,598,63,TIMING_EXPIRED
0,966628,70,4,SUCCESS
0,977841,742,79,TIMING_EXPIRED
0,1.00728e+06,60,3,SUCCESS
0,1.02302e+06,60,3,SUCCESS
0,1.04108e+06,51,2,SUCCESS
0,1.0481e+06,538,56,TIMING_EXPIRED
0,1.07325e+06,69,4,SUCCESS
0,1.11124e+06,78,5,SUCCESS
0,1.12795e+06,78,5,SUCCESS
0,1.14042e+06,96,7,RTS_COLLISION
0,1.1797e+06,70,4,SUCCESS
0,1.21361e+06,87,6,SUCCESS
0,1.22052e+06,87,6,SUCCESS
0,1.24162e+06,3180,350,TIMING_EXPIRED
0,1.2674e+06,61,3,SUCCESS
0,1.28337e+06,43,1,SUCCESS
0,1.30283e+06,96,7,SUCCESS
0,1.31101e+06,51,2,SUCCESS
0,1.31585e+06,43,1,SUCCESS
0,1.33904e+06,42,1,SUCCESS
0,1.35673e+06,78,5,SUCCESS
0,1.36768e+06,69,4,SUCCESS
0,1.39042e+06,2981,327,TIMING_EXPIRED
0,1.40793e+06,34,0,SUCCESS
0,1.4441e+06,78,5,SUCCESS
0,1.4531e+06,42,1,SUCCESS
0,1.46567e+06,42,1,SUCCESS
0,1.48691e+06,105,8,SUCCESS
0,1.50366e+06,51,2,SUCCESS
0,1.53252e+06,42,1,SUCCESS
0,1.5424e+06,87,6,SUCCESS
0,1.55981e+06,78,5,SUCCESS
0,1.56817e+06,34,0,SUCCESS
0,1.57186e+06,69,4,SUCCESS
0,1.58746e+06,79,5,SUCCESS
0,1.6065e+06,69,4,SUCCESS
0,1.61769e+06,60,3,SUCCESS
0,1.63546e+06,51,2,SUCCESS
0,1.64905e+06,42,1,SUCCESS
0,1.6585e+06,60,3,SUCCESS
0,1.67518e+06,529,55,TIMING_EXPIRED
0,1.69446e+06,757,80,TIMING_EXPIRED
0,1.72522e+06,96,7,RTS_COLLISION
0,1.75965e+06,69,4,SUCCESS
