sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,930936,34,0,RTS_COLLISION
0,967931,483,50,TIMING_EXPIRED
0,979974,97,7,SUCCESS
0,990742,70,4,SUCCESS
0,1.00093e+06,1387,150,TIMING_EXPIRED
0,1.02826e+06,79,5,RTS_COLLISION
0,1.04749e+06,97,7,SUCCESS
0,1.08008e+06,88,6,RTS_COLLISION
0,1.09333e+06,34,0,RTS_COLLISION
0,1.12015e+06,1990,217,TIMING_EXPIRED
0,1.15295e+06,465,48,TIMING_EXPIRED
0,1.16518e+06,1414,153,TIMING_EXPIRED
0,1.20618e+06,948,102,TIMING_EXPIRED
0,1.22354e+06,61,3,SUCCESS
0,1.23218e+06,61,3,SUCCESS
0,1.24354e+06,492,51,TIMING_EXPIRED
0,1.26424e+06,34,0,RTS_COLLISION
0,1.27068e+06,97,7,RTS_COLLISION
0,1.29927e+06,79,5,SUCCESS
0,1.30807e+06,61,3,RTS_COLLISION
0,1.3322e+06,43,1,RTS_COLLISION
0,1.34057e+06,34,0,RTS_COLLISION
0,1.35974e+06,97,7,SUCCESS
0,1.36677e+06,1597,174,TIMING_EXPIRED
0,1.38084e+06,1247,135,TIMING_EXPIRED
0,1.41484e+06,61,3,SUCCESS
0,1.43196e+06,34,0,RTS_COLLISION
0,1.43969e+06,34,0,RTS_COLLISION
0,1.45778e+06,61,3,RTS_COLLISION
0,1.4716e+06,876,94,TIMING_EXPIRED
0,1.49347e+06,61,3,SUCCESS
0,1.50266e+06,79,5,SUCCESS
0,1.5114e+06,97,7,SUCCESS
0,1.5252e+06,79,5,RTS_COLLISION
0,1.5582e+06,79,5,SUCCESS
0,1.56864e+06,34,0,RTS_COLLISION
0,1.57945e+06,61,3,SUCCESS
0,1.59294e+06,34,0,RTS_COLLISION
0,1.64371e+06,61,3,SUCCESS
0,1.65525e+06,465,48,TIMING_EXPIRED
0,1.67984e+06,88,6,SUCCESS
0,1.68863e+06,97,7,SUCCESS
0,1.69524e+06,1405,152,TIMING_EXPIRED
0,1.72876e+06,43,1,RTS_COLLISION
0,1.7356e+06,61,3,SUCCESS
0,1.74191e+06,70,4,RTS_COLLISION
0,1.80018e+06,1949,213,TIMING_EXPIRED
0,1.85319e+06,34,0,RTS_COLLISION
0,1.87571e+06,70,4,SUCCESS
0,1.88467e+06,34,0,RTS_COLLISION
0,1.89413e+06,702,74,TIMING_EXPIRED
0,1.90841e+06,43,1,RTS_COLLISION
0,1.95436e+06,34,0,RTS_COLLISION
0,1.98516e+06,70,4,SUCCESS
0,1.99705e+06,52,2,SUCCESS
0,2.03306e+06,2416,265,TIMING_EXPIRED
0,2.05614e+06,88,6,SUCCESS
0,2.06518e+06,5203,574,TIMING_EXPIRED
0,2.0858e+06,52,2,SUCCESS
0,2.09319e+06,52,2,SUCCESS
0,2.11181e+06,97,7,SUCCESS
0,2.128e+06,43,1,RTS_COLLISION
0,2.15949e+06,79,5,SUCCESS
0,2.16503e+06,79,5,SUCCESS
0,2.18016e+06,43,1,RTS_COLLISION
0,2.23028e+06,43,1,RTS_COLLISION
0,2.24195e+06,52,2,SUCCESS
0,2.25558e+06,465,48,TIMING_EXPIRED
0,2.2885e+06,474,49,TIMING_EXPIRED
0,2.30294e+06,43,1,RTS_COLLISION
0,2.30721e+06,61,3,SUCCESS
0,2.32609e+06,61,3,SUCCESS
0,2.33713e+06,1104,119,TIMING_EXPIRED
0,2.38536e+06,52,2,SUCCESS
0,2.4072e+06,61,3,SUCCESS
0,2.41268e+06,43,1,RTS_COLLISION
0,2.43901e+06,474,49,TIMING_EXPIRED
0,2.46608e+06,70,4,SUCCESS
0,2.48073e+06,79,5,SUCCESS
0,2.48525e+06,43,1,RTS_COLLISION
0,2.50768e+06,976,105,TIMING_EXPIRED
0,2.53912e+06,34,0,RTS_COLLISION
0,2.5531e+06,43,1,RTS_COLLISION
0,2.56395e+06,79,5,SUCCESS
0,2.57594e+06,70,4,SUCCESS
0,2.58083e+06,43,1,RTS_COLLISION
0,2.60543e+06,52,2,SUCCESS
0,2.61323e+06,3999,441,TIMING_EXPIRED
0,2.63174e+06,61,3,SUCCESS
0,2.64138e+06,34,0,RTS_COLLISION
0,2.66719e+06,145,12,SUCCESS
0,2.67862e+06,88,6,SUCCESS
0,2.6873e+06,52,2,SUCCESS
0,2.71224e+06,43,1,RTS_COLLISION
0,2.73354e+06,88,6,SUCCESS
0,2.74234e+06,2949,324,TIMING_EXPIRED
0,2.76655e+06,88,6,SUCCESS
0,2.77266e+06,43,1,RTS_COLLISION
0,2.79474e+06,97,7,SUCCESS
0,2.80898e+06,720,76,TIMING_EXPIRED
0,2.828e+06,34,0,RTS_COLLISION
0,2.84019e+06,34,0,RTS_COLLISION
0,2.84502e+06,61,3,SUCCESS
0,2.85379e+06,52,2,SUCCESS
0,2.86339e+06,43,1,RTS_COLLISION
0,2.8862e+06,52,2,SUCCESS
0,2.89494e+06,52,2,SUCCESS
