sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,122806,79,5,SUCCESS
0,1.02842e+06,949,102,TIMING_EXPIRED
0,1.0555e+06,867,93,TIMING_EXPIRED
0,1.09002e+06,2213,242,TIMING_EXPIRED
0,1.1897e+06,34,0,RTS_COLLISION
0,1.23794e+06,693,73,TIMING_EXPIRED
0,1.28566e+06,88,6,SUCCESS
0,1.29389e+06,474,49,TIMING_EXPIRED
0,1.31656e+06,61,3,SUCCESS
0,1.34118e+06,97,7,SUCCESS
0,1.38953e+06,52,2,SUCCESS
0,1.39788e+06,556,58,TIMING_EXPIRED
0,1.43897e+06,97,7,SUCCESS
0,1.48273e+06,61,3,SUCCESS
0,1.4941e+06,88,6,SUCCESS
0,1.58788e+06,34,0,RTS_COLLISION
0,1.59685e+06,61,3,SUCCESS
0,1.62293e+06,34,0,RTS_COLLISION
0,1.62898e+06,34,0,RTS_COLLISION
0,1.64266e+06,70,4,SUCCESS
0,1.66814e+06,52,2,SUCCESS
0,1.6755e+06,61,3,SUCCESS
0,1.69429e+06,70,4,RTS_COLLISION
0,1.79199e+06,52,2,SUCCESS
0,1.81132e+06,52,2,SUCCESS
0,1.83819e+06,43,1,RTS_COLLISION
0,1.93387e+06,97,7,RTS_COLLISION
0,1.96738e+06,97,7,SUCCESS
0,1.99462e+06,97,7,SUCCESS
0,2.02415e+06,34,0,RTS_COLLISION
0,2.02848e+06,61,3,SUCCESS
0,2.0437e+06,70,4,SUCCESS
0,2.15946e+06,34,0,RTS_COLLISION
0,2.17204e+06,61,3,SUCCESS
0,2.21897e+06,885,95,TIMING_EXPIRED
0,2.26209e+06,61,3,SUCCESS
0,2.26993e+06,43,1,RTS_COLLISION
0,2.34119e+06,34,0,RTS_COLLISION
0,2.3653e+06,61,3,SUCCESS
0,2.37265e+06,70,4,SUCCESS
0,2.39589e+06,70,4,SUCCESS
0,2.4939e+06,88,6,SUCCESS
0,2.50776e+06,52,2,SUCCESS
0,2.52546e+06,52,2,SUCCESS
0,2.53483e+06,97,7,SUCCESS
0,2.57124e+06,465,48,TIMING_EXPIRED
0,2.59732e+06,52,2,SUCCESS
0,2.61142e+06,52,2,SUCCESS
0,2.72659e+06,52,2,SUCCESS
0,2.76448e+06,70,4,SUCCESS
0,2.79183e+06,52,2,SUCCESS
0,2.86017e+06,52,2,SUCCESS
0,2.98543e+06,79,5,SUCCESS
0,3.04947e+06,43,1,RTS_COLLISION
0,3.07046e+06,52,2,SUCCESS
0,3.09284e+06,70,4,SUCCESS
0,3.10199e+06,52,2,SUCCESS
0,3.1222e+06,43,1,RTS_COLLISION
0,3.15514e+06,52,2,SUCCESS
0,3.25508e+06,43,1,RTS_COLLISION
0,3.26103e+06,97,7,SUCCESS
0,3.27293e+06,97,7,SUCCESS
0,3.29164e+06,1725,188,TIMING_EXPIRED
0,3.3079e+06,61,3,SUCCESS
0,3.32026e+06,860,92,TIMING_EXPIRED
0,3.36248e+06,34,0,RTS_COLLISION
0,3.43616e+06,88,6,SUCCESS
0,3.47044e+06,70,4,SUCCESS
0,3.50987e+06,52,2,SUCCESS
0,3.58022e+06,97,7,SUCCESS
0,3.59615e+06,70,4,SUCCESS
0,3.61492e+06,79,5,RTS_COLLISION
0,3.63683e+06,43,1,RTS_COLLISION
0,3.6783e+06,43,1,RTS_COLLISION
0,3.68324e+06,61,3,SUCCESS
0,3.69564e+06,43,1,RTS_COLLISION
0,3.70942e+06,43,1,RTS_COLLISION
0,3.72138e+06,52,2,SUCCESS
0,3.75669e+06,885,95,TIMING_EXPIRED
0,3.83442e+06,474,49,TIMING_EXPIRED
0,3.85299e+06,61,3,SUCCESS
0,3.93706e+06,43,1,RTS_COLLISION
0,4.11895e+06,52,2,SUCCESS
