sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,122486,473,49,TIMING_EXPIRED
0,985832,70,4,SUCCESS
0,1.00325e+06,43,1,RTS_COLLISION
0,1.02382e+06,88,6,SUCCESS
0,1.08336e+06,43,1,RTS_COLLISION
0,1.1144e+06,976,105,TIMING_EXPIRED
0,1.13259e+06,61,3,SUCCESS
0,1.13664e+06,474,49,TIMING_EXPIRED
0,1.15484e+06,52,2,SUCCESS
0,1.1798e+06,711,75,TIMING_EXPIRED
0,1.19476e+06,88,6,SUCCESS
0,1.21048e+06,61,3,SUCCESS
0,1.21874e+06,61,3,SUCCESS
0,1.22642e+06,52,2,SUCCESS
0,1.23342e+06,43,1,RTS_COLLISION
0,1.25054e+06,3113,342,TIMING_EXPIRED
0,1.26692e+06,483,50,TIMING_EXPIRED
0,1.29023e+06,79,5,SUCCESS
0,1.29689e+06,79,5,SUCCESS
0,1.315e+06,34,0,RTS_COLLISION
0,1.33897e+06,61,3,SUCCESS
0,1.3784e+06,465,48,TIMING_EXPIRED
0,1.40064e+06,97,7,SUCCESS
0,1.40948e+06,70,4,SUCCESS
0,1.42002e+06,43,1,RTS_COLLISION
0,1.42682e+06,61,3,SUCCESS
0,1.44711e+06,34,0,RTS_COLLISION
0,1.4618e+06,61,3,RTS_COLLISION
0,1.51438e+06,43,1,RTS_COLLISION
0,1.53059e+06,52,2,SUCCESS
0,1.53661e+06,79,5,RTS_COLLISION
0,1.55068e+06,97,7,SUCCESS
0,1.55957e+06,43,1,RTS_COLLISION
0,1.57284e+06,43,1,RTS_COLLISION
0,1.58595e+06,43,1,RTS_COLLISION
0,1.59456e+06,79,5,SUCCESS
0,1.59964e+06,711,75,TIMING_EXPIRED
0,1.61698e+06,43,1,RTS_COLLISION
0,1.64348e+06,52,2,SUCCESS
0,1.65795e+06,61,3,SUCCESS
0,1.66373e+06,869,93,TIMING_EXPIRED
0,1.68854e+06,34,0,RTS_COLLISION
0,1.69647e+06,97,7,SUCCESS
0,1.70618e+06,88,6,SUCCESS
0,1.73345e+06,43,1,RTS_COLLISION
0,1.76336e+06,1341,145,TIMING_EXPIRED
0,1.78712e+06,52,2,SUCCESS
0,1.79518e+06,34,0,RTS_COLLISION
0,1.8219e+06,34,0,RTS_COLLISION
0,1.83177e+06,702,74,TIMING_EXPIRED
0,1.85981e+06,34,0,RTS_COLLISION
0,1.86624e+06,34,0,RTS_COLLISION
0,1.89147e+06,52,2,SUCCESS
0,1.89899e+06,52,2,SUCCESS
0,1.9157e+06,79,5,SUCCESS
0,1.93052e+06,34,0,RTS_COLLISION
0,1.98748e+06,88,6,SUCCESS
0,1.99336e+06,88,6,RTS_COLLISION
0,2.05134e+06,43,1,RTS_COLLISION
0,2.06449e+06,97,7,SUCCESS
0,2.09568e+06,61,3,SUCCESS
0,2.1033e+06,52,2,SUCCESS
0,2.12844e+06,70,4,RTS_COLLISION
0,2.15592e+06,43,1,RTS_COLLISION
0,2.18085e+06,61,3,SUCCESS
0,2.19364e+06,88,6,SUCCESS
0,2.20992e+06,34,0,RTS_COLLISION
0,2.21745e+06,465,48,TIMING_EXPIRED
0,2.24008e+06,52,2,SUCCESS
0,2.26124e+06,43,1,RTS_COLLISION
0,2.28594e+06,79,5,SUCCESS
0,2.31081e+06,556,58,TIMING_EXPIRED
0,2.34567e+06,61,3,RTS_COLLISION
0,2.40235e+06,88,6,SUCCESS
0,2.41981e+06,79,5,SUCCESS
0,2.43685e+06,79,5,SUCCESS
0,2.44346e+06,97,7,SUCCESS
0,2.47447e+06,34,0,RTS_COLLISION
0,2.48839e+06,43,1,RTS_COLLISION
0,2.50683e+06,79,5,SUCCESS
0,2.51381e+06,61,3,SUCCESS
0,2.53239e+06,70,4,SUCCESS
0,2.54684e+06,79,5,SUCCESS
0,2.57619e+06,79,5,RTS_COLLISION
0,2.59344e+06,1360,147,TIMING_EXPIRED
0,2.6441e+06,61,3,SUCCESS
0,2.65842e+06,34,0,RTS_COLLISION
0,2.6653e+06,34,0,RTS_COLLISION
0,2.70665e+06,97,7,SUCCESS
0,2.71422e+06,52,2,SUCCESS
0,2.7258e+06,70,4,SUCCESS
0,2.76828e+06,2126,232,TIMING_EXPIRED
0,2.78621e+06,43,1,RTS_COLLISION
0,2.79936e+06,97,7,SUCCESS
0,2.81443e+06,52,2,SUCCESS
0,2.82575e+06,52,2,SUCCESS
0,2.8563e+06,70,4,SUCCESS
0,2.8639e+06,52,2,SUCCESS
0,2.8754e+06,34,0,RTS_COLLISION
0,2.88092e+06,885,95,TIMING_EXPIRED
0,2.89912e+06,52,2,SUCCESS
0,2.91506e+06,1807,197,TIMING_EXPIRED
0,2.94083e+06,61,3,SUCCESS
0,2.94342e+06,34,0,RTS_COLLISION
0,2.96275e+06,52,2,SUCCESS
0,2.97658e+06,79,5,SUCCESS
0,2.98725e+06,885,95,TIMING_EXPIRED
0,3.00132e+06,43,1,RTS_COLLISION
0,3.00805e+06,474,49,TIMING_EXPIRED
0,3.03322e+06,70,4,RTS_COLLISION
0,3.09358e+06,43,1,RTS_COLLISION
0,3.10576e+06,70,4,SUCCESS
0,3.11133e+06,61,3,SUCCESS
