sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,127267,2375,260,TIMING_EXPIRED
0,887058,52,2,SUCCESS
0,906699,97,7,SUCCESS
0,924953,88,6,SUCCESS
0,939486,79,5,RTS_COLLISION
0,954798,79,5,SUCCESS
0,996495,88,6,SUCCESS
0,1.01257e+06,2508,275,TIMING_EXPIRED
0,1.03355e+06,34,0,RTS_COLLISION
0,1.04399e+06,5961,659,TIMING_EXPIRED
0,1.06702e+06,52,2,SUCCESS
0,1.08625e+06,52,2,SUCCESS
0,1.1005e+06,2255,247,TIMING_EXPIRED
0,1.12875e+06,52,2,SUCCESS
0,1.13795e+06,52,2,SUCCESS
0,1.15198e+06,52,2,SUCCESS
0,1.1634e+06,43,1,RTS_COLLISION
0,1.18868e+06,1930,211,TIMING_EXPIRED
0,1.22864e+06,2465,270,TIMING_EXPIRED
0,1.25265e+06,52,2,SUCCESS
0,1.26911e+06,97,7,SUCCESS
0,1.28731e+06,70,4,SUCCESS
0,1.30749e+06,52,2,SUCCESS
0,1.31453e+06,34,0,RTS_COLLISION
0,1.33608e+06,79,5,SUCCESS
0,1.35446e+06,34,0,RTS_COLLISION
0,1.37097e+06,61,3,SUCCESS
0,1.37864e+06,474,49,TIMING_EXPIRED
0,1.39586e+06,876,94,TIMING_EXPIRED
0,1.41869e+06,88,6,SUCCESS
0,1.43861e+06,70,4,SUCCESS
0,1.44765e+06,79,5,SUCCESS
0,1.45735e+06,79,5,SUCCESS
0,1.4681e+06,61,3,SUCCESS
0,1.48454e+06,61,3,SUCCESS
0,1.4993e+06,34,0,SUCCESS
0,1.50605e+06,43,1,SUCCESS
0,1.51593e+06,2783,305,TIMING_EXPIRED
0,1.55099e+06,70,4,SUCCESS
0,1.56486e+06,70,4,SUCCESS
0,1.58265e+06,70,4,RTS_COLLISION
0,1.59987e+06,52,2,SUCCESS
0,1.61055e+06,61,3,SUCCESS
0,1.61779e+06,52,2,SUCCESS
0,1.62562e+06,43,1,RTS_COLLISION
0,1.64929e+06,79,5,RTS_COLLISION
0,1.68243e+06,876,94,TIMING_EXPIRED
0,1.71108e+06,720,76,TIMING_EXPIRED
0,1.72796e+06,79,5,SUCCESS
0,1.74573e+06,79,5,SUCCESS
0,1.75417e+06,43,1,RTS_COLLISION
0,1.76765e+06,43,1,RTS_COLLISION
0,1.77849e+06,43,1,RTS_COLLISION
0,1.78842e+06,465,48,TIMING_EXPIRED
0,1.81124e+06,34,0,RTS_COLLISION
0,1.82346e+06,34,0,RTS_COLLISION
0,1.84022e+06,79,5,SUCCESS
0,1.85195e+06,52,2,SUCCESS
0,1.8695e+06,61,3,SUCCESS
0,1.89793e+06,43,1,SUCCESS
0,1.90456e+06,79,5,SUCCESS
0,1.91438e+06,1113,120,TIMING_EXPIRED
0,1.92716e+06,97,7,SUCCESS
0,1.93338e+06,61,3,SUCCESS
0,1.95128e+06,88,6,SUCCESS
0,1.96946e+06,52,2,SUCCESS
0,1.99836e+06,70,4,SUCCESS
