sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,122806,79,5,SUCCESS
0,1.02842e+06,949,102,TIMING_EXPIRED
0,1.0555e+06,867,93,TIMING_EXPIRED
0,1.09002e+06,2213,242,TIMING_EXPIRED
0,1.1897e+06,34,0,RTS_COLLISION
0,1.23794e+06,693,73,TIMING_EXPIRED
0,1.28566e+06,88,6,SUCCESS
0,1.29389e+06,474,49,TIMING_EXPIRED
0,1.31656e+06,61,3,SUCCESS
0,1.34118e+06,97,7,SUCCESS
0,1.38953e+06,52,2,SUCCESS
0,1.39788e+06,556,58,TIMING_EXPIRED
0,1.43897e+06,97,7,SUCCESS
0,1.48273e+06,61,3,SUCCESS
0,1.4941e+06,88,6,SUCCESS
0,1.5881e+06,34,0,SUCCESS
0,1.60698e+06,70,4,SUCCESS
0,1.61337e+06,885,95,TIMING_EXPIRED
0,1.70523e+06,34,0,SUCCESS
0,1.74838e+06,70,4,SUCCESS
0,1.78483e+06,711,75,TIMING_EXPIRED
0,1.89136e+06,43,1,RTS_COLLISION
0,1.91064e+06,61,3,SUCCESS
0,1.91711e+06,61,3,SUCCESS
0,1.98079e+06,61,3,SUCCESS
0,2.00001e+06,61,3,SUCCESS
0,2.01366e+06,52,2,SUCCESS
0,2.11571e+06,52,2,SUCCESS
0,2.12708e+06,61,3,SUCCESS
0,2.18197e+06,61,3,RTS_COLLISION
0,2.22106e+06,52,2,SUCCESS
0,2.23241e+06,34,0,SUCCESS
0,2.26122e+06,34,0,SUCCESS
0,2.27019e+06,70,4,SUCCESS
0,2.29966e+06,52,2,SUCCESS
0,2.30773e+06,43,1,SUCCESS
0,2.31493e+06,34,0,RTS_COLLISION
0,2.35709e+06,693,73,TIMING_EXPIRED
0,2.46255e+06,43,1,RTS_COLLISION
0,2.47554e+06,43,1,SUCCESS
0,2.54965e+06,43,1,RTS_COLLISION
0,2.58819e+06,88,6,SUCCESS
0,2.60722e+06,465,48,TIMING_EXPIRED
0,2.64537e+06,97,7,RTS_COLLISION
0,2.67666e+06,61,3,RTS_COLLISION
0,2.70069e+06,61,3,SUCCESS
0,2.72496e+06,52,2,RTS_COLLISION
0,2.74889e+06,43,1,SUCCESS
0,2.76615e+06,34,0,RTS_COLLISION
0,2.79217e+06,43,1,RTS_COLLISION
0,2.83174e+06,70,4,SUCCESS
0,2.86052e+06,70,4,SUCCESS
0,2.87616e+06,34,0,SUCCESS
0,2.91205e+06,52,2,SUCCESS
0,2.9366e+06,34,0,RTS_COLLISION
0,2.94216e+06,97,7,SUCCESS
0,2.94719e+06,34,0,SUCCESS
0,2.97892e+06,163,14,SUCCESS
0,3.11236e+06,43,1,SUCCESS
0,3.13289e+06,556,58,TIMING_EXPIRED
0,3.1567e+06,79,5,SUCCESS
0,3.24122e+06,1496,162,TIMING_EXPIRED
0,3.48454e+06,97,7,SUCCESS
0,3.54863e+06,43,1,SUCCESS
0,3.55817e+06,52,2,SUCCESS
0,3.5966e+06,34,0,RTS_COLLISION
0,3.61412e+06,474,49,TIMING_EXPIRED
0,3.65399e+06,43,1,SUCCESS
0,3.72417e+06,43,1,SUCCESS
0,3.7371e+06,52,2,SUCCESS
0,3.75624e+06,2073,227,TIMING_EXPIRED
0,3.87905e+06,79,5,SUCCESS
0,3.94987e+06,61,3,SUCCESS
0,3.98884e+06,88,6,SUCCESS
0,4.06924e+06,61,3,SUCCESS
0,4.18139e+06,34,0,SUCCESS
0,4.23628e+06,34,0,RTS_COLLISION
0,4.28444e+06,79,5,SUCCESS
0,4.37368e+06,61,3,SUCCESS
0,4.37958e+06,70,4,SUCCESS
0,4.39955e+06,43,1,SUCCESS
0,4.44852e+06,70,4,SUCCESS
0,4.4624e+06,34,0,SUCCESS
