time_us,node_id,frame_type,size_bytes
1.01493e+06,19,CTL,20
1.01502e+06,8,RTS,20
1.0151e+06,20,CTS,14
1.01516e+06,8,QOSDATA_TID6,1066
1.01534e+06,20,ACK,14
1.01538e+06,8,QOSDATA_TID6,1066
1.01557e+06,20,ACK,14
1.01561e+06,8,CTL,20
1.0157e+06,7,RTS,20
1.01578e+06,20,CTS,14
1.01584e+06,7,QOSDATA_TID6,1066
1.01602e+06,20,ACK,14
1.01607e+06,7,QOSDATA_TID6,1066
1.01625e+06,20,ACK,14
1.0163e+06,7,QOSDATA_TID6,1066
1.01648e+06,20,ACK,14
1.01652e+06,7,CTL,20
1.01661e+06,15,RTS,20
1.01661e+06,9,RTS,20
1.01661e+06,13,RTS,20
1.01661e+06,16,RTS,20
1.01674e+06,18,RTS,20
1.01682e+06,20,CTS,14
1.01688e+06,18,QOSDATA_TID6,1066
1.01706e+06,20,ACK,14
1.01711e+06,18,CTL,20
1.0172e+06,11,RTS,20
1.0172e+06,6,RTS,20
1.0172e+06,13,RTS,20
1.0172e+06,14,RTS,20
1.01736e+06,13,RTS,20
1.01744e+06,20,CTS,14
1.0175e+06,13,QOSDATA_TID6,1066
1.01768e+06,20,ACK,14
1.01772e+06,13,CTL,20
1.01782e+06,1,RTS,20
1.01782e+06,6,RTS,20
1.0179e+06,20,CTS,14
1.01796e+06,6,QOSDATA_TID6,1066
1.01814e+06,20,ACK,14
1.01819e+06,6,CTL,20
1.01827e+06,16,RTS,20
1.01827e+06,0,RTS,20
1.01835e+06,20,CTS,14
1.01841e+06,16,QOSDATA_TID6,1066
1.0186e+06,20,ACK,14
1.01864e+06,16,CTL,20
1.01874e+06,15,RTS,20
1.01882e+06,20,CTS,14
1.01888e+06,15,QOSDATA_TID6,1066
1.01906e+06,20,ACK,14
1.0191e+06,15,QOSDATA_TID6,1066
1.01929e+06,20,ACK,14
1.01933e+06,15,CTL,20
1.01942e+06,2,RTS,20
1.01942e+06,1,RTS,20
1.0195e+06,20,CTS,14
1.01956e+06,2,QOSDATA_TID6,1066
1.01974e+06,20,ACK,14
1.01979e+06,2,CTL,20
1.01988e+06,14,RTS,20
1.01988e+06,7,RTS,20
1.02e+06,9,RTS,20
1.02e+06,3,RTS,20
1.02008e+06,20,CTS,14
1.02014e+06,9,QOSDATA_TID6,1066
1.02033e+06,20,ACK,14
1.02037e+06,9,CTL,20
1.02048e+06,11,RTS,20
1.02056e+06,20,CTS,14
1.02062e+06,11,QOSDATA_TID6,1066
1.0208e+06,20,ACK,14
1.02084e+06,11,CTL,20
1.02093e+06,3,RTS,20
1.02093e+06,0,RTS,20
1.02093e+06,12,RTS,20
1.02093e+06,15,RTS,20
1.02093e+06,1,RTS,20
1.02101e+06,20,CTS,14
1.02107e+06,12,QOSDATA_TID6,1066
1.02125e+06,20,ACK,14
1.0213e+06,12,CTL,20
1.02139e+06,10,RTS,20
1.02139e+06,7,RTS,20
1.02147e+06,20,CTS,14
1.02153e+06,10,QOSDATA_TID6,1066
1.02172e+06,20,ACK,14
1.02176e+06,10,CTL,20
1.02185e+06,7,RTS,20
1.02193e+06,20,CTS,14
1.02199e+06,7,QOSDATA_TID6,1066
1.02217e+06,20,ACK,14
1.02221e+06,7,CTL,20
1.02231e+06,13,RTS,20
1.02231e+06,14,RTS,20
1.02231e+06,1,RTS,20
1.02243e+06,8,RTS,20
1.02243e+06,19,RTS,20
1.02243e+06,15,RTS,20
1.02256e+06,1,RTS,20
1.02264e+06,20,CTS,14
1.0227e+06,1,QOSDATA_TID6,1066
1.02289e+06,20,ACK,14
1.02293e+06,1,CTL,20
1.02302e+06,14,RTS,20
1.0231e+06,20,CTS,14
1.02316e+06,14,QOSDATA_TID6,1066
1.02334e+06,20,ACK,14
1.02338e+06,14,QOSDATA_TID6,1066
1.02357e+06,20,ACK,14
1.02361e+06,14,QOSDATA_TID6,1066
1.0238e+06,20,ACK,14
1.02384e+06,14,QOSDATA_TID6,1066
1.02402e+06,20,ACK,14
1.02407e+06,14,QOSDATA_TID6,1066
1.02425e+06,20,ACK,14
1.0243e+06,14,CTL,20
1.02438e+06,16,RTS,20
1.02438e+06,15,RTS,20
1.02438e+06,18,RTS,20
1.02451e+06,9,RTS,20
1.02451e+06,3,RTS,20
1.02459e+06,20,CTS,14
1.02465e+06,9,QOSDATA_TID6,1066
1.02484e+06,20,ACK,14
1.02488e+06,9,CTL,20
1.02498e+06,6,RTS,20
1.02498e+06,18,RTS,20
1.02498e+06,4,RTS,20
1.02498e+06,15,RTS,20
1.02498e+06,13,RTS,20
1.0251e+06,3,RTS,20
1.02518e+06,20,CTS,14
1.02524e+06,3,QOSDATA_TID6,1066
1.02542e+06,20,ACK,14
1.02547e+06,3,CTL,20
1.02555e+06,15,RTS,20
1.02555e+06,16,RTS,20
1.02563e+06,20,CTS,14
1.02569e+06,16,QOSDATA_TID6,1066
1.02588e+06,20,ACK,14
1.02592e+06,16,CTL,20
1.02602e+06,2,RTS,20
1.02602e+06,8,RTS,20
1.02602e+06,18,RTS,20
1.02615e+06,1,RTS,20
1.02623e+06,20,CTS,14
1.02629e+06,1,QOSDATA_TID6,1066
1.02647e+06,20,ACK,14
1.02652e+06,1,CTL,20
1.0266e+06,2,RTS,20
1.0266e+06,8,RTS,20
1.0266e+06,7,RTS,20
1.0266e+06,18,RTS,20
1.02675e+06,0,CTS,14
1.02686e+06,0,RTS,20
1.02694e+06,20,CTS,14
1.027e+06,0,QOSDATA_TID6,1066
1.02718e+06,20,ACK,14
1.02722e+06,0,QOSDATA_TID6,1066
1.02741e+06,20,ACK,14
1.02745e+06,0,CTL,20
1.02754e+06,8,RTS,20
1.02754e+06,2,RTS,20
1.02754e+06,13,RTS,20
1.02767e+06,18,RTS,20
1.02775e+06,20,CTS,14
1.02781e+06,18,QOSDATA_TID6,1066
1.02799e+06,20,ACK,14
1.02804e+06,18,CTL,20
1.02812e+06,2,RTS,20
1.02812e+06,4,RTS,20
1.02826e+06,4,RTS,20
1.02834e+06,20,CTS,14
1.0284e+06,4,QOSDATA_TID6,1066
1.02859e+06,20,ACK,14
1.02863e+06,4,CTL,20
1.02872e+06,12,RTS,20
1.02872e+06,19,RTS,20
1.02872e+06,15,RTS,20
1.0288e+06,20,CTS,14
1.02886e+06,12,QOSDATA_TID6,1066
1.02904e+06,20,ACK,14
1.02909e+06,12,CTL,20
1.02918e+06,3,RTS,20
1.02918e+06,11,RTS,20
1.02918e+06,7,RTS,20
1.02932e+06,10,RTS,20
1.0294e+06,20,CTS,14
1.02946e+06,10,QOSDATA_TID6,1066
1.02965e+06,20,ACK,14
1.02969e+06,10,CTL,20
1.02978e+06,6,RTS,20
1.02978e+06,13,RTS,20
1.02986e+06,20,CTS,14
1.02992e+06,6,QOSDATA_TID6,1066
1.0301e+06,20,ACK,14
1.03014e+06,6,CTL,20
1.03023e+06,13,RTS,20
1.03031e+06,20,CTS,14
1.03037e+06,13,QOSDATA_TID6,1066
1.03055e+06,20,ACK,14
1.0306e+06,13,QOSDATA_TID6,1066
1.03078e+06,20,ACK,14
1.03083e+06,13,CTL,20
1.03091e+06,2,RTS,20
1.03091e+06,9,RTS,20
1.03091e+06,11,RTS,20
1.03103e+06,3,RTS,20
1.03103e+06,4,RTS,20
1.03111e+06,20,CTS,14
1.03117e+06,4,QOSDATA_TID6,1066
1.03136e+06,20,ACK,14
1.0314e+06,4,CTL,20
1.0315e+06,7,RTS,20
1.0315e+06,19,RTS,20
1.03162e+06,2,RTS,20
1.03162e+06,6,RTS,20
1.03162e+06,14,RTS,20
1.03177e+06,15,RTS,20
1.03185e+06,20,CTS,14
1.03191e+06,15,QOSDATA_TID6,1066
1.03209e+06,20,ACK,14
1.03214e+06,15,QOSDATA_TID6,1066
1.03232e+06,20,ACK,14
1.03236e+06,15,CTL,20
1.03245e+06,19,RTS,20
1.03253e+06,20,CTS,14
1.03259e+06,19,QOSDATA_TID6,1066
1.03277e+06,20,ACK,14
1.03282e+06,19,QOSDATA_TID6,1066
1.033e+06,20,ACK,14
1.03305e+06,19,CTL,20
1.03313e+06,8,RTS,20
1.03313e+06,2,RTS,20
1.03313e+06,16,RTS,20
1.03326e+06,18,RTS,20
1.03334e+06,20,CTS,14
1.0334e+06,18,QOSDATA_TID6,1066
1.03358e+06,20,ACK,14
1.03362e+06,18,CTL,20
1.03371e+06,11,RTS,20
1.03371e+06,8,RTS,20
1.03371e+06,6,RTS,20
1.03371e+06,1,RTS,20
1.03383e+06,0,RTS,20
1.03391e+06,20,CTS,14
1.03397e+06,0,QOSDATA_TID6,1066
1.03416e+06,20,ACK,14
1.0342e+06,0,CTL,20
1.03429e+06,16,RTS,20
1.03437e+06,20,CTS,14
1.03443e+06,16,QOSDATA_TID6,1066
1.03462e+06,20,ACK,14
1.03466e+06,16,CTL,20
1.03475e+06,6,RTS,20
1.03475e+06,7,RTS,20
1.03483e+06,20,CTS,14
1.03489e+06,6,QOSDATA_TID6,1066
1.03507e+06,20,ACK,14
1.03512e+06,6,CTL,20
1.03521e+06,8,RTS,20
1.03521e+06,11,RTS,20
1.03534e+06,1,RTS,20
1.03542e+06,20,CTS,14
1.03548e+06,1,QOSDATA_TID6,1066
1.03567e+06,20,ACK,14
1.03571e+06,1,CTL,20
1.0358e+06,2,RTS,20
1.0358e+06,11,RTS,20
1.03588e+06,20,CTS,14
1.03594e+06,2,QOSDATA_TID6,1066
1.03613e+06,20,ACK,14
1.03617e+06,2,CTL,20
1.03626e+06,12,RTS,20
1.03626e+06,9,RTS,20
1.03626e+06,3,RTS,20
1.03634e+06,20,CTS,14
1.0364e+06,12,QOSDATA_TID6,1066
1.03658e+06,20,ACK,14
1.03663e+06,12,CTL,20
1.03672e+06,14,RTS,20
1.0368e+06,20,CTS,14
1.03686e+06,14,QOSDATA_TID6,1066
1.03705e+06,20,ACK,14
1.03709e+06,14,CTL,20
1.03718e+06,8,RTS,20
1.03718e+06,9,RTS,20
1.03718e+06,3,RTS,20
1.03718e+06,11,RTS,20
1.0373e+06,15,RTS,20
1.03738e+06,20,CTS,14
1.03744e+06,15,QOSDATA_TID6,1066
1.03762e+06,20,ACK,14
1.03767e+06,15,CTL,20
1.03775e+06,9,RTS,20
1.03775e+06,4,RTS,20
1.03787e+06,7,RTS,20
1.03795e+06,20,CTS,14
1.03801e+06,7,QOSDATA_TID6,1066
1.0382e+06,20,ACK,14
1.03824e+06,7,QOSDATA_TID6,1066
1.03843e+06,20,ACK,14
1.03847e+06,7,CTL,20
1.03856e+06,19,RTS,20
1.03856e+06,4,RTS,20
1.03856e+06,5,RTS,20
1.03856e+06,10,RTS,20
1.03869e+06,8,RTS,20
1.03877e+06,20,CTS,14
1.03883e+06,8,QOSDATA_TID6,1066
1.03901e+06,20,ACK,14
1.03906e+06,8,QOSDATA_TID6,1066
1.03924e+06,20,ACK,14
1.03928e+06,8,CTL,20
1.03938e+06,13,RTS,20
1.03938e+06,14,RTS,20
1.0395e+06,11,RTS,20
1.03958e+06,20,CTS,14
1.03964e+06,11,QOSDATA_TID6,1066
1.03982e+06,20,ACK,14
1.03987e+06,11,QOSDATA_TID6,1066
1.04005e+06,20,ACK,14
1.0401e+06,11,CTL,20
1.04019e+06,16,RTS,20
1.04027e+06,20,CTS,14
1.04033e+06,16,QOSDATA_TID6,1066
1.04052e+06,20,ACK,14
1.04056e+06,16,CTL,20
1.04065e+06,13,RTS,20
1.04065e+06,18,RTS,20
1.04077e+06,6,RTS,20
1.04085e+06,20,CTS,14
1.04091e+06,6,QOSDATA_TID6,1066
1.04109e+06,20,ACK,14
1.04114e+06,6,CTL,20
1.04123e+06,4,RTS,20
1.04123e+06,9,RTS,20
1.04123e+06,11,RTS,20
1.04137e+06,19,RTS,20
1.04145e+06,20,CTS,14
1.04151e+06,19,QOSDATA_TID6,1066
1.0417e+06,20,ACK,14
1.04174e+06,19,CTL,20
1.04182e+06,9,RTS,20
1.0419e+06,20,CTS,14
1.04196e+06,9,QOSDATA_TID6,1066
1.04215e+06,20,ACK,14
1.04219e+06,9,QOSDATA_TID6,1066
1.04238e+06,20,ACK,14
1.04242e+06,9,CTL,20
1.04251e+06,11,RTS,20
1.04251e+06,0,RTS,20
1.04259e+06,20,CTS,14
1.04265e+06,11,QOSDATA_TID6,1066
1.04283e+06,20,ACK,14
1.04288e+06,11,CTL,20
1.04296e+06,4,RTS,20
1.04296e+06,13,RTS,20
1.04296e+06,1,RTS,20
1.04304e+06,20,CTS,14
1.0431e+06,4,QOSDATA_TID6,1066
1.04328e+06,20,ACK,14
1.04333e+06,4,CTL,20
1.04342e+06,2,RTS,20
1.04342e+06,3,RTS,20
1.04342e+06,0,RTS,20
1.0435e+06,20,CTS,14
1.04356e+06,2,QOSDATA_TID6,1066
1.04374e+06,20,ACK,14
1.04378e+06,2,CTL,20
1.04389e+06,14,RTS,20
1.04389e+06,7,RTS,20
1.04389e+06,13,RTS,20
1.04389e+06,15,RTS,20
1.04402e+06,3,RTS,20
1.0441e+06,20,CTS,14
1.04416e+06,3,QOSDATA_TID6,1066
1.04434e+06,20,ACK,14
1.04439e+06,3,QOSDATA_TID6,1066
1.04457e+06,20,ACK,14
1.04461e+06,3,QOSDATA_TID6,1066
1.0448e+06,20,ACK,14
1.04484e+06,3,CTL,20
1.04494e+06,7,RTS,20
1.04502e+06,20,CTS,14
1.04508e+06,7,QOSDATA_TID6,1066
1.04526e+06,20,ACK,14
1.0453e+06,7,CTL,20
1.04539e+06,15,RTS,20
1.04539e+06,18,RTS,20
1.04539e+06,12,RTS,20
1.04547e+06,20,CTS,14
1.04553e+06,12,QOSDATA_TID6,1066
1.04572e+06,20,ACK,14
1.04576e+06,12,CTL,20
1.04585e+06,10,RTS,20
1.04585e+06,14,RTS,20
1.04593e+06,20,CTS,14
1.04599e+06,10,QOSDATA_TID6,1066
1.04618e+06,20,ACK,14
1.04622e+06,10,QOSDATA_TID6,1066
1.04641e+06,20,ACK,14
1.04645e+06,10,CTL,20
1.04654e+06,14,RTS,20
1.04654e+06,8,RTS,20
1.04662e+06,20,CTS,14
1.04668e+06,8,QOSDATA_TID6,1066
1.04686e+06,20,ACK,14
1.0469e+06,8,CTL,20
1.04699e+06,14,RTS,20
1.04707e+06,20,CTS,14
1.04713e+06,14,QOSDATA_TID6,1066
1.04731e+06,20,ACK,14
1.04736e+06,14,QOSDATA_TID6,1066
1.04754e+06,20,ACK,14
1.04759e+06,14,CTL,20
1.04767e+06,13,RTS,20
1.04767e+06,6,RTS,20
1.04775e+06,20,CTS,14
1.04781e+06,6,QOSDATA_TID6,1066
1.048e+06,20,ACK,14
1.04804e+06,6,CTL,20
1.04813e+06,16,RTS,20
1.04813e+06,4,RTS,20
1.04813e+06,15,RTS,20
1.04821e+06,20,CTS,14
1.04827e+06,4,QOSDATA_TID6,1066
1.04845e+06,20,ACK,14
1.04849e+06,4,CTL,20
1.04858e+06,15,RTS,20
1.04866e+06,20,CTS,14
1.04872e+06,15,QOSDATA_TID6,1066
1.0489e+06,20,ACK,14
1.04895e+06,15,CTL,20
1.04903e+06,19,RTS,20
1.04903e+06,9,RTS,20
1.04903e+06,2,RTS,20
1.04903e+06,13,RTS,20
1.04916e+06,18,RTS,20
1.04924e+06,20,CTS,14
1.0493e+06,18,QOSDATA_TID6,1066
1.04948e+06,20,ACK,14
1.04952e+06,18,QOSDATA_TID6,1066
1.04971e+06,20,ACK,14
1.04975e+06,18,CTL,20
1.04984e+06,11,RTS,20
1.04984e+06,1,RTS,20
1.04992e+06,20,CTS,14
1.04998e+06,11,QOSDATA_TID6,1066
1.05016e+06,20,ACK,14
1.05021e+06,11,CTL,20
1.05029e+06,7,RTS,20
1.05037e+06,20,CTS,14
1.05043e+06,7,QOSDATA_TID6,1066
1.05062e+06,20,ACK,14
1.05066e+06,7,CTL,20
1.05076e+06,0,CTS,14
1.05076e+06,9,RTS,20
1.05086e+06,0,RTS,20
1.05094e+06,20,CTS,14
1.051e+06,0,QOSDATA_TID6,1066
1.05119e+06,20,ACK,14
1.05123e+06,0,QOSDATA_TID6,1066
1.05142e+06,20,ACK,14
1.05146e+06,0,CTL,20
1.05154e+06,16,RTS,20
1.05154e+06,1,RTS,20
1.05162e+06,20,CTS,14
1.05168e+06,16,QOSDATA_TID6,1066
1.05187e+06,20,ACK,14
1.05191e+06,16,CTL,20
1.05201e+06,3,RTS,20
1.05201e+06,15,RTS,20
1.05215e+06,13,RTS,20
1.05215e+06,5,RTS,20
1.05215e+06,1,RTS,20
1.05223e+06,20,CTS,14
1.05229e+06,5,QOSDATA_TID0,66
1.05235e+06,20,ACK,14
1.05241e+06,1,RTS,20
1.05249e+06,20,CTS,14
1.05255e+06,1,QOSDATA_TID6,1066
1.05274e+06,20,ACK,14
1.05278e+06,1,QOSDATA_TID6,1066
1.05297e+06,20,ACK,14
1.05301e+06,1,CTL,20
1.0531e+06,20,QOSDATA_TID0,66
1.0531e+06,15,RTS,20
1.05325e+06,10,RTS,20
1.05333e+06,20,CTS,14
1.05339e+06,10,QOSDATA_TID6,1066
1.05358e+06,20,ACK,14
1.05362e+06,10,CTL,20
1.0537e+06,4,RTS,20
1.05378e+06,20,CTS,14
1.05384e+06,4,QOSDATA_TID6,1066
1.05403e+06,20,ACK,14
1.05407e+06,4,CTL,20
1.05416e+06,13,RTS,20
1.05416e+06,12,RTS,20
1.05416e+06,2,RTS,20
1.05424e+06,20,CTS,14
1.0543e+06,12,QOSDATA_TID6,1066
1.05448e+06,20,ACK,14
1.05453e+06,12,CTL,20
1.05461e+06,8,RTS,20
1.05461e+06,13,RTS,20
1.05469e+06,20,CTS,14
1.05475e+06,8,QOSDATA_TID6,1066
1.05494e+06,20,ACK,14
1.05498e+06,8,CTL,20
1.05508e+06,19,RTS,20
1.05508e+06,20,RTS,20
1.05508e+06,14,RTS,20
1.05516e+06,5,CTS,14
1.05522e+06,20,QOSDATA_TID0,66
1.05528e+06,5,ACK,14
1.05534e+06,5,RTS,20
1.05534e+06,3,RTS,20
1.05534e+06,19,RTS,20
1.05542e+06,20,CTS,14
1.05548e+06,5,QOSDATA_TID6,1066
1.05567e+06,20,ACK,14
1.05571e+06,5,QOSDATA_TID6,1066
1.05589e+06,20,ACK,14
1.05594e+06,5,QOSDATA_TID6,1066
1.05612e+06,20,ACK,14
1.05617e+06,5,CTL,20
1.05625e+06,16,RTS,20
1.05633e+06,20,CTS,14
1.05639e+06,16,QOSDATA_TID6,1066
1.05658e+06,20,ACK,14
1.05662e+06,16,CTL,20
1.05671e+06,14,RTS,20
1.05679e+06,20,CTS,14
1.05685e+06,14,QOSDATA_TID6,1066
1.05703e+06,20,ACK,14
1.05707e+06,14,CTL,20
1.05716e+06,6,RTS,20
1.05716e+06,3,RTS,20
1.05716e+06,11,RTS,20
1.05728e+06,2,RTS,20
1.05736e+06,20,CTS,14
1.05742e+06,2,QOSDATA_TID6,1066
1.05761e+06,20,ACK,14
1.05765e+06,2,QOSDATA_TID6,1066
1.05783e+06,20,ACK,14
1.05788e+06,2,CTL,20
1.05796e+06,9,RTS,20
1.05796e+06,6,RTS,20
1.0581e+06,13,RTS,20
1.05818e+06,20,CTS,14
1.05824e+06,13,QOSDATA_TID6,1066
1.05842e+06,20,ACK,14
1.05846e+06,13,QOSDATA_TID6,1066
1.05865e+06,20,ACK,14
1.05869e+06,13,CTL,20
1.05878e+06,7,RTS,20
1.05886e+06,20,CTS,14
1.05892e+06,7,QOSDATA_TID6,1066
1.0591e+06,20,ACK,14
1.05915e+06,7,CTL,20
1.05923e+06,18,RTS,20
1.05931e+06,20,CTS,14
1.05937e+06,18,QOSDATA_TID6,1066
1.05956e+06,20,ACK,14
1.0596e+06,18,CTL,20
1.05969e+06,19,RTS,20
1.05969e+06,1,RTS,20
1.05987e+06,19,RTS,20
1.05995e+06,20,CTS,14
1.06001e+06,19,QOSDATA_TID6,1066
1.0602e+06,20,ACK,14
1.06024e+06,19,QOSDATA_TID6,1066
1.06043e+06,20,ACK,14
1.06047e+06,19,CTL,20
1.06056e+06,1,RTS,20
1.06064e+06,20,CTS,14
1.0607e+06,1,QOSDATA_TID6,1066
1.06088e+06,20,ACK,14
1.06092e+06,1,CTL,20
1.06101e+06,9,RTS,20
1.06101e+06,3,RTS,20
1.06101e+06,15,RTS,20
1.06101e+06,0,RTS,20
1.06109e+06,20,CTS,14
1.06115e+06,9,QOSDATA_TID6,1066
1.06133e+06,20,ACK,14
1.06138e+06,9,QOSDATA_TID6,1066
1.06156e+06,20,ACK,14
1.06161e+06,9,CTL,20
1.06171e+06,12,RTS,20
1.06171e+06,11,RTS,20
1.06179e+06,20,CTS,14
1.06185e+06,12,QOSDATA_TID6,1066
1.06203e+06,20,ACK,14
1.06208e+06,12,CTL,20
1.06216e+06,13,RTS,20
1.06224e+06,20,CTS,14
1.0623e+06,13,QOSDATA_TID6,1066
1.06249e+06,20,ACK,14
1.06253e+06,13,CTL,20
1.06262e+06,8,RTS,20
1.06262e+06,5,RTS,20
1.06262e+06,19,RTS,20
1.0627e+06,20,CTS,14
1.06276e+06,5,QOSDATA_TID6,1066
1.06294e+06,20,ACK,14
1.06299e+06,5,CTL,20
1.06307e+06,19,RTS,20
1.06315e+06,20,CTS,14
1.06321e+06,19,QOSDATA_TID6,1066
1.0634e+06,20,ACK,14
1.06344e+06,19,CTL,20
1.06353e+06,11,RTS,20
1.06361e+06,20,CTS,14
