time_us,node_id,frame_type,size_bytes
1.01874e+06,20,CTS,14
1.0188e+06,5,QOSDATA_TID6,1066
1.01898e+06,20,ACK,14
1.01902e+06,5,CTL,20
1.01911e+06,8,RTS,20
1.01911e+06,10,RTS,20
1.01911e+06,12,RTS,20
1.01922e+06,18,RTS,20
1.01922e+06,20,RTS,20
1.01922e+06,14,RTS,20
1.01928e+06,2,CTS,14
1.01934e+06,20,QOSDATA_TID0,66
1.01941e+06,2,ACK,14
1.01947e+06,2,RTS,20
1.01947e+06,18,RTS,20
1.01947e+06,0,CTS,14
1.01958e+06,0,RTS,20
1.01965e+06,20,CTS,14
1.01971e+06,0,QOSDATA_TID6,1066
1.0199e+06,20,ACK,14
1.01994e+06,0,CTL,20
1.02003e+06,6,RTS,20
1.02009e+06,20,CTS,14
1.02015e+06,6,QOSDATA_TID6,1066
1.02034e+06,20,ACK,14
1.02038e+06,6,CTL,20
1.02048e+06,15,RTS,20
1.02048e+06,11,RTS,20
1.02048e+06,7,RTS,20
1.02058e+06,8,RTS,20
1.02064e+06,20,CTS,14
1.0207e+06,8,QOSDATA_TID6,1066
1.02089e+06,20,ACK,14
1.02093e+06,8,QOSDATA_TID6,1066
1.02112e+06,20,ACK,14
1.02116e+06,8,CTL,20
1.02125e+06,14,RTS,20
1.02125e+06,2,RTS,20
1.02125e+06,7,RTS,20
1.02131e+06,20,CTS,14
1.02137e+06,2,QOSDATA_TID6,1066
1.02156e+06,20,ACK,14
1.0216e+06,2,QOSDATA_TID6,1066
1.02179e+06,20,ACK,14
1.02183e+06,2,QOSDATA_TID6,1066
1.02201e+06,20,ACK,14
1.02206e+06,2,CTL,20
1.02215e+06,5,RTS,20
1.02215e+06,0,RTS,20
1.02215e+06,17,RTS,20
1.02215e+06,11,RTS,20
1.02227e+06,14,RTS,20
1.02234e+06,20,CTS,14
1.0224e+06,14,QOSDATA_TID6,1066
1.02258e+06,20,ACK,14
1.02262e+06,14,CTL,20
1.02271e+06,0,RTS,20
1.02278e+06,20,CTS,14
1.02284e+06,0,QOSDATA_TID6,1066
1.02302e+06,20,ACK,14
1.02307e+06,0,CTL,20
1.02315e+06,1,RTS,20
1.02315e+06,9,RTS,20
1.02315e+06,11,RTS,20
1.02325e+06,5,RTS,20
1.02332e+06,20,CTS,14
1.02338e+06,5,QOSDATA_TID6,1066
1.02356e+06,20,ACK,14
1.02361e+06,5,CTL,20
1.02369e+06,9,RTS,20
1.02369e+06,2,RTS,20
1.02369e+06,4,RTS,20
1.02369e+06,15,RTS,20
1.02369e+06,16,RTS,20
1.02369e+06,18,RTS,20
1.02369e+06,13,RTS,20
1.02369e+06,7,RTS,20
1.02379e+06,19,RTS,20
1.02379e+06,10,RTS,20
1.02389e+06,13,RTS,20
1.02396e+06,20,CTS,14
1.02402e+06,13,QOSDATA_TID6,1066
1.0242e+06,20,ACK,14
1.02424e+06,13,CTL,20
1.02433e+06,19,RTS,20
1.02433e+06,15,RTS,20
1.0244e+06,20,CTS,14
1.02446e+06,15,QOSDATA_TID6,1066
1.02464e+06,20,ACK,14
1.02469e+06,15,CTL,20
1.02477e+06,3,RTS,20
1.02484e+06,20,CTS,14
1.0249e+06,3,QOSDATA_TID6,1066
1.02508e+06,20,ACK,14
1.02513e+06,3,CTL,20
1.02522e+06,14,RTS,20
1.02522e+06,9,RTS,20
1.02522e+06,17,RTS,20
1.02522e+06,12,RTS,20
1.02528e+06,20,CTS,14
1.02534e+06,9,QOSDATA_TID6,1066
1.02553e+06,20,ACK,14
1.02557e+06,9,CTL,20
1.02566e+06,12,RTS,20
1.02572e+06,20,CTS,14
1.02578e+06,12,QOSDATA_TID6,1066
1.02597e+06,20,ACK,14
1.02601e+06,12,QOSDATA_TID6,1066
1.0262e+06,20,ACK,14
1.02624e+06,12,QOSDATA_TID6,1066
1.02642e+06,20,ACK,14
1.02647e+06,12,CTL,20
1.02656e+06,14,RTS,20
1.02662e+06,20,CTS,14
1.02668e+06,14,QOSDATA_TID6,1066
1.02687e+06,20,ACK,14
1.02691e+06,14,CTL,20
1.027e+06,10,RTS,20
1.027e+06,18,RTS,20
1.027e+06,7,RTS,20
1.02706e+06,20,CTS,14
1.02712e+06,18,QOSDATA_TID6,1066
1.02731e+06,20,ACK,14
1.02735e+06,18,QOSDATA_TID6,1066
1.02754e+06,20,ACK,14
1.02758e+06,18,CTL,20
1.02768e+06,16,RTS,20
1.02768e+06,2,RTS,20
1.02774e+06,20,CTS,14
1.0278e+06,16,QOSDATA_TID6,1066
1.02799e+06,20,ACK,14
1.02803e+06,16,CTL,20
1.02812e+06,17,RTS,20
1.02819e+06,20,CTS,14
1.02825e+06,17,QOSDATA_TID6,1066
1.02843e+06,20,ACK,14
1.02847e+06,17,QOSDATA_TID6,1066
1.02866e+06,20,ACK,14
1.0287e+06,17,CTL,20
1.02879e+06,15,RTS,20
1.02886e+06,20,CTS,14
1.02892e+06,15,QOSDATA_TID6,1066
1.0291e+06,20,ACK,14
1.02914e+06,15,CTL,20
1.02922e+06,20,BEACON,152
1.02948e+06,4,RTS,20
1.02948e+06,8,RTS,20
1.02948e+06,11,RTS,20
1.02955e+06,20,CTS,14
1.02961e+06,4,QOSDATA_TID6,1066
1.0298e+06,20,ACK,14
1.02984e+06,4,CTL,20
1.02993e+06,6,RTS,20
1.02999e+06,20,CTS,14
1.03005e+06,6,QOSDATA_TID6,1066
1.03024e+06,20,ACK,14
1.03028e+06,6,CTL,20
1.03037e+06,16,RTS,20
1.03037e+06,1,RTS,20
1.03037e+06,19,RTS,20
1.03037e+06,10,RTS,20
1.03037e+06,8,RTS,20
1.03044e+06,20,CTS,14
1.0305e+06,16,QOSDATA_TID6,1066
1.03068e+06,20,ACK,14
1.03072e+06,16,CTL,20
1.03081e+06,1,RTS,20
1.03088e+06,20,CTS,14
1.03094e+06,1,QOSDATA_TID6,1066
1.03112e+06,20,ACK,14
1.03117e+06,1,QOSDATA_TID6,1066
1.03135e+06,20,ACK,14
1.03139e+06,1,CTL,20
1.03148e+06,5,RTS,20
1.03148e+06,10,RTS,20
1.03158e+06,2,RTS,20
1.03165e+06,20,CTS,14
1.03171e+06,2,QOSDATA_TID6,1066
1.03189e+06,20,ACK,14
1.03193e+06,2,QOSDATA_TID6,1066
1.03212e+06,20,ACK,14
1.03216e+06,2,CTL,20
1.03225e+06,5,RTS,20
1.03225e+06,7,RTS,20
1.03236e+06,0,RTS,20
1.03236e+06,17,RTS,20
1.03247e+06,4,RTS,20
1.03254e+06,20,CTS,14
1.0326e+06,4,QOSDATA_TID6,1066
1.03278e+06,20,ACK,14
1.03283e+06,4,CTL,20
1.03291e+06,14,RTS,20
1.03298e+06,20,CTS,14
1.03304e+06,14,QOSDATA_TID6,1066
1.03322e+06,20,ACK,14
1.03327e+06,14,CTL,20
1.03336e+06,8,RTS,20
1.03336e+06,9,RTS,20
1.03342e+06,20,CTS,14
1.03348e+06,9,QOSDATA_TID6,1066
1.03367e+06,20,ACK,14
1.03371e+06,9,CTL,20
1.0338e+06,12,RTS,20
1.03386e+06,20,CTS,14
1.03392e+06,12,QOSDATA_TID6,1066
1.03411e+06,20,ACK,14
1.03415e+06,12,CTL,20
1.03424e+06,19,RTS,20
1.03424e+06,13,RTS,20
1.03424e+06,3,RTS,20
1.03424e+06,10,RTS,20
1.03436e+06,5,RTS,20
1.03442e+06,20,CTS,14
