time_us,node_id,frame_type,size_bytes
1.04046e+06,7,RTS,20
1.04054e+06,20,CTS,14
1.0406e+06,7,QOSDATA_TID6,1066
1.04078e+06,20,ACK,14
1.04082e+06,7,CTL,20
1.04091e+06,11,RTS,20
1.04099e+06,20,CTS,14
1.04105e+06,11,QOSDATA_TID6,1066
1.04123e+06,20,ACK,14
1.04128e+06,11,QOSDATA_TID6,1066
1.04146e+06,20,ACK,14
1.0415e+06,11,CTL,20
1.04159e+06,1,RTS,20
1.04159e+06,17,RTS,20
1.04176e+06,17,RTS,20
1.04184e+06,20,CTS,14
1.0419e+06,17,QOSDATA_TID6,1066
1.04208e+06,20,ACK,14
1.04213e+06,17,QOSDATA_TID6,1066
1.04231e+06,20,ACK,14
1.04236e+06,17,QOSDATA_TID6,1066
1.04254e+06,20,ACK,14
1.04258e+06,17,CTL,20
1.04267e+06,1,RTS,20
1.04275e+06,20,CTS,14
1.04281e+06,1,QOSDATA_TID6,1066
1.043e+06,20,ACK,14
1.04304e+06,1,QOSDATA_TID6,1066
1.04322e+06,20,ACK,14
1.04327e+06,1,QOSDATA_TID6,1066
1.04345e+06,20,ACK,14
1.0435e+06,1,CTL,20
1.04358e+06,2,RTS,20
1.04358e+06,18,RTS,20
1.04358e+06,9,RTS,20
1.0437e+06,5,RTS,20
1.0437e+06,10,RTS,20
1.0437e+06,4,RTS,20
1.04378e+06,20,CTS,14
1.04384e+06,5,QOSDATA_TID6,1066
1.04403e+06,20,ACK,14
1.04407e+06,5,CTL,20
1.04416e+06,8,RTS,20
1.04424e+06,20,CTS,14
1.0443e+06,8,QOSDATA_TID6,1066
1.04448e+06,20,ACK,14
1.04452e+06,8,CTL,20
1.04461e+06,3,RTS,20
1.04461e+06,13,RTS,20
1.04461e+06,12,RTS,20
1.04469e+06,20,CTS,14
1.04475e+06,3,QOSDATA_TID6,1066
1.04494e+06,20,ACK,14
1.04498e+06,3,CTL,20
1.04507e+06,19,RTS,20
1.04515e+06,20,CTS,14
1.04521e+06,19,QOSDATA_TID6,1066
1.0454e+06,20,ACK,14
1.04544e+06,19,CTL,20
1.04553e+06,0,RTS,20
1.04553e+06,15,RTS,20
1.04567e+06,18,RTS,20
1.04567e+06,4,RTS,20
1.04581e+06,12,RTS,20
1.04589e+06,20,CTS,14
1.04595e+06,12,QOSDATA_TID6,1066
1.04613e+06,20,ACK,14
1.04618e+06,12,QOSDATA_TID6,1066
1.04636e+06,20,ACK,14
1.0464e+06,12,CTL,20
1.04649e+06,2,RTS,20
1.04657e+06,20,CTS,14
1.04663e+06,2,QOSDATA_TID6,1066
1.04682e+06,20,ACK,14
1.04686e+06,2,QOSDATA_TID6,1066
