sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,121221,34,0,RTS_COLLISION
0,922447,52,2,SUCCESS
0,1.01404e+06,61,3,SUCCESS
0,1.02285e+06,34,0,SUCCESS
0,1.05989e+06,34,0,RTS_COLLISION
0,1.08235e+06,52,2,SUCCESS
0,1.13058e+06,97,7,SUCCESS
0,1.20146e+06,61,3,SUCCESS
0,1.2343e+06,52,2,SUCCESS
0,1.2539e+06,52,2,SUCCESS
0,1.27662e+06,97,7,SUCCESS
0,1.28712e+06,465,48,TIMING_EXPIRED
0,1.30308e+06,52,2,SUCCESS
0,1.33615e+06,34,0,RTS_COLLISION
0,1.34131e+06,34,0,RTS_COLLISION
0,1.35856e+06,70,4,SUCCESS
0,1.38975e+06,97,7,SUCCESS
0,1.39422e+06,52,2,SUCCESS
0,1.41474e+06,601,63,TIMING_EXPIRED
0,1.43149e+06,61,3,SUCCESS
0,1.43813e+06,34,0,RTS_COLLISION
0,1.44552e+06,97,7,SUCCESS
0,1.45177e+06,876,94,TIMING_EXPIRED
0,1.48578e+06,88,6,SUCCESS
0,1.54098e+06,43,1,RTS_COLLISION
0,1.54806e+06,61,3,RTS_COLLISION
0,1.56492e+06,70,4,SUCCESS
0,1.584e+06,79,5,RTS_COLLISION
0,1.59374e+06,61,3,SUCCESS
0,1.60394e+06,79,5,SUCCESS
0,1.66323e+06,70,4,SUCCESS
0,1.68702e+06,61,3,SUCCESS
0,1.72773e+06,97,7,SUCCESS
0,1.73482e+06,97,7,SUCCESS
0,1.74784e+06,52,2,SUCCESS
0,1.79325e+06,34,0,SUCCESS
0,1.81454e+06,79,5,SUCCESS
0,1.85287e+06,1095,118,TIMING_EXPIRED
0,1.8675e+06,88,6,RTS_COLLISION
0,1.89512e+06,70,4,SUCCESS
0,1.94153e+06,34,0,RTS_COLLISION
0,1.99944e+06,70,4,SUCCESS
0,2.02819e+06,483,50,TIMING_EXPIRED
0,2.05481e+06,52,2,SUCCESS
0,2.10574e+06,52,2,SUCCESS
0,2.1871e+06,43,1,SUCCESS
0,2.20519e+06,61,3,SUCCESS
0,2.25628e+06,835,89,TIMING_EXPIRED
0,2.28768e+06,693,73,TIMING_EXPIRED
0,2.3066e+06,34,0,RTS_COLLISION
0,2.31788e+06,43,1,RTS_COLLISION
0,2.33542e+06,61,3,SUCCESS
0,2.34972e+06,43,1,RTS_COLLISION
0,2.35779e+06,52,2,SUCCESS
0,2.38073e+06,34,0,RTS_COLLISION
0,2.39327e+06,34,0,SUCCESS
0,2.40628e+06,79,5,SUCCESS
0,2.42197e+06,79,5,SUCCESS
0,2.42997e+06,43,1,RTS_COLLISION
0,2.44328e+06,34,0,RTS_COLLISION
0,2.45337e+06,88,6,SUCCESS
0,2.49995e+06,4555,502,TIMING_EXPIRED
0,2.52207e+06,483,50,TIMING_EXPIRED
0,2.57121e+06,61,3,SUCCESS
0,2.59793e+06,2875,316,TIMING_EXPIRED
0,2.61543e+06,52,2,SUCCESS
0,2.61944e+06,34,0,RTS_COLLISION
0,2.63473e+06,79,5,RTS_COLLISION
0,2.65912e+06,43,1,RTS_COLLISION
0,2.67917e+06,43,1,RTS_COLLISION
0,2.71136e+06,61,3,SUCCESS
0,2.71519e+06,3340,367,TIMING_EXPIRED
0,2.73672e+06,976,105,TIMING_EXPIRED
0,2.75994e+06,61,3,SUCCESS
0,2.76612e+06,34,0,RTS_COLLISION
0,2.77151e+06,1005,108,TIMING_EXPIRED
0,2.80951e+06,2382,261,TIMING_EXPIRED
0,2.85215e+06,70,4,SUCCESS
0,2.86061e+06,79,5,SUCCESS
0,2.8968e+06,61,3,RTS_COLLISION
0,2.92714e+06,97,7,SUCCESS
0,2.94057e+06,3882,428,TIMING_EXPIRED
0,2.96496e+06,492,51,TIMING_EXPIRED
0,2.98927e+06,61,3,SUCCESS
0,3.00126e+06,2996,329,TIMING_EXPIRED
0,3.02143e+06,61,3,SUCCESS
0,3.06226e+06,34,0,SUCCESS
0,3.07192e+06,88,6,SUCCESS
0,3.08598e+06,88,6,SUCCESS
0,3.09598e+06,88,6,SUCCESS
0,3.09993e+06,70,4,RTS_COLLISION
0,3.11147e+06,79,5,SUCCESS
0,3.11856e+06,61,3,SUCCESS
0,3.12792e+06,52,2,SUCCESS
0,3.14232e+06,1371,149,TIMING_EXPIRED
0,3.15668e+06,61,3,RTS_COLLISION
0,3.164e+06,88,6,SUCCESS
0,3.17304e+06,43,1,RTS_COLLISION
0,3.20476e+06,79,5,SUCCESS
0,3.23084e+06,61,3,SUCCESS
0,3.24589e+06,43,1,SUCCESS
0,3.26819e+06,70,4,SUCCESS
0,3.29518e+06,52,2,SUCCESS
0,3.30175e+06,43,1,SUCCESS
0,3.3205e+06,52,2,SUCCESS
0,3.35278e+06,43,1,RTS_COLLISION
0,3.36854e+06,61,3,SUCCESS
0,3.37778e+06,70,4,SUCCESS
0,3.40448e+06,88,6,SUCCESS
0,3.43896e+06,52,2,SUCCESS
0,3.45655e+06,34,0,RTS_COLLISION
0,3.52578e+06,43,1,RTS_COLLISION
0,3.58233e+06,876,94,TIMING_EXPIRED
0,3.62883e+06,43,1,SUCCESS
0,3.66045e+06,465,48,TIMING_EXPIRED
0,3.71117e+06,34,0,SUCCESS
0,3.71648e+06,34,0,SUCCESS
0,3.73809e+06,70,4,SUCCESS
0,3.76185e+06,61,3,SUCCESS
0,3.80296e+06,88,6,SUCCESS
0,3.82116e+06,1369,148,TIMING_EXPIRED
0,3.84302e+06,70,4,SUCCESS
0,3.87689e+06,43,1,RTS_COLLISION
0,3.89027e+06,70,4,SUCCESS
0,3.90859e+06,88,6,SUCCESS
0,3.92104e+06,34,0,RTS_COLLISION
0,3.94432e+06,34,0,RTS_COLLISION
0,3.95458e+06,43,1,SUCCESS
0,3.99763e+06,34,0,RTS_COLLISION
0,4.00578e+06,52,2,SUCCESS
0,4.01318e+06,483,50,TIMING_EXPIRED
0,4.04415e+06,656,69,TIMING_EXPIRED
0,4.0619e+06,97,7,SUCCESS
0,4.07749e+06,61,3,RTS_COLLISION
0,4.10077e+06,34,0,SUCCESS
0,4.14179e+06,34,0,SUCCESS
0,4.15951e+06,70,4,SUCCESS
0,4.18017e+06,70,4,SUCCESS
0,4.18727e+06,79,5,RTS_COLLISION
0,4.2123e+06,2155,236,TIMING_EXPIRED
0,4.2271e+06,43,1,RTS_COLLISION
0,4.24725e+06,52,2,SUCCESS
0,4.27704e+06,61,3,SUCCESS
0,4.28514e+06,79,5,SUCCESS
0,4.30071e+06,236,22,TIMING_EXPIRED
0,4.33227e+06,61,3,SUCCESS
0,4.3559e+06,79,5,SUCCESS
0,4.36665e+06,43,1,SUCCESS
0,4.37267e+06,70,4,SUCCESS
0,4.38197e+06,70,4,SUCCESS
0,4.40437e+06,1385,150,TIMING_EXPIRED
0,4.44838e+06,70,4,RTS_COLLISION
0,4.48793e+06,154,13,SUCCESS
0,4.50045e+06,465,48,TIMING_EXPIRED
0,4.55156e+06,70,4,SUCCESS
0,4.558e+06,34,0,RTS_COLLISION
0,4.56145e+06,43,1,RTS_COLLISION
0,4.59402e+06,34,0,SUCCESS
0,4.62723e+06,34,0,SUCCESS
0,4.6723e+06,61,3,SUCCESS
0,4.68486e+06,43,1,RTS_COLLISION
0,4.70229e+06,70,4,RTS_COLLISION
0,4.73545e+06,34,0,RTS_COLLISION
0,4.74269e+06,79,5,SUCCESS
0,4.78009e+06,1177,127,TIMING_EXPIRED
0,4.8215e+06,61,3,SUCCESS
0,4.83106e+06,711,75,TIMING_EXPIRED
0,4.8523e+06,61,3,SUCCESS
0,4.85902e+06,70,4,SUCCESS
0,4.86983e+06,52,2,SUCCESS
0,4.88401e+06,2008,219,TIMING_EXPIRED
0,4.90822e+06,34,0,SUCCESS
0,4.92263e+06,1304,141,TIMING_EXPIRED
0,4.96672e+06,34,0,RTS_COLLISION
0,4.9723e+06,1259,136,TIMING_EXPIRED
0,4.99691e+06,52,2,SUCCESS
0,5.0198e+06,43,1,RTS_COLLISION
0,5.03069e+06,88,6,RTS_COLLISION
0,5.06448e+06,52,2,SUCCESS
0,5.10339e+06,52,2,SUCCESS
0,5.11505e+06,43,1,SUCCESS
0,5.124e+06,61,3,SUCCESS
0,5.13461e+06,79,5,SUCCESS
0,5.15707e+06,565,59,TIMING_EXPIRED
0,5.19637e+06,88,6,RTS_COLLISION
0,5.21262e+06,930,100,TIMING_EXPIRED
0,5.23698e+06,903,97,TIMING_EXPIRED
0,5.26964e+06,34,0,RTS_COLLISION
0,5.2867e+06,79,5,RTS_COLLISION
0,5.32697e+06,1177,127,TIMING_EXPIRED
0,5.34538e+06,70,4,SUCCESS
0,5.38088e+06,52,2,SUCCESS
0,5.38857e+06,43,1,SUCCESS
0,5.39943e+06,1779,194,TIMING_EXPIRED
0,5.43096e+06,61,3,SUCCESS
0,5.46519e+06,88,6,SUCCESS
0,5.47662e+06,43,1,RTS_COLLISION
0,5.48875e+06,61,3,SUCCESS
0,5.5017e+06,34,0,RTS_COLLISION
0,5.51206e+06,52,2,SUCCESS
