sta_id,ds_cts_end_us,gap_us,backoff_slots,outcome
0,123262,90,6,SUCCESS
0,1.00383e+06,63,3,SUCCESS
0,1.0173e+06,61,3,SUCCESS
0,1.023e+06,117,9,SUCCESS
0,1.05e+06,90,6,SUCCESS
0,1.05705e+06,90,6,SUCCESS
0,1.08294e+06,81,5,SUCCESS
0,1.09448e+06,54,2,SUCCESS
0,1.11546e+06,72,4,SUCCESS
0,1.14617e+06,81,5,SUCCESS
0,1.16547e+06,61,3,SUCCESS
0,1.16723e+06,88,6,SUCCESS
0,1.17917e+06,54,2,SUCCESS
0,1.19804e+06,81,5,SUCCESS
0,1.21733e+06,81,5,SUCCESS
0,1.22361e+06,565,59,TIMING_EXPIRED
0,1.24105e+06,90,6,SUCCESS
0,1.25506e+06,83,5,SUCCESS
0,1.27736e+06,43,1,SUCCESS
0,1.28338e+06,5336,589,TIMING_EXPIRED
0,1.31788e+06,79,5,SUCCESS
0,1.36072e+06,108,8,RTS_COLLISION
0,1.37305e+06,72,4,SUCCESS
0,1.38106e+06,99,7,RTS_COLLISION
0,1.40869e+06,63,3,SUCCESS
0,1.43844e+06,90,6,SUCCESS
0,1.45228e+06,102,8,SUCCESS
0,1.46222e+06,54,2,SUCCESS
0,1.47676e+06,99,7,SUCCESS
0,1.48291e+06,99,7,SUCCESS
0,1.49214e+06,54,2,SUCCESS
0,1.49592e+06,70,4,SUCCESS
0,1.5122e+06,81,5,SUCCESS
0,1.52968e+06,553,58,TIMING_EXPIRED
0,1.56311e+06,72,4,SUCCESS
0,1.58236e+06,43,1,SUCCESS
0,1.5942e+06,90,6,SUCCESS
0,1.60929e+06,90,6,SUCCESS
0,1.6207e+06,54,2,SUCCESS
0,1.62795e+06,72,4,SUCCESS
0,1.65883e+06,75,5,SUCCESS
0,1.68515e+06,63,3,SUCCESS
0,1.70104e+06,81,5,SUCCESS
0,1.72491e+06,63,3,SUCCESS
0,1.73336e+06,72,4,SUCCESS
0,1.73964e+06,88,6,SUCCESS
0,1.74592e+06,61,3,SUCCESS
0,1.77996e+06,43,1,SUCCESS
0,1.7904e+06,43,1,SUCCESS
0,1.80143e+06,43,1,SUCCESS
0,1.81244e+06,3533,389,TIMING_EXPIRED
0,1.85922e+06,781,83,TIMING_EXPIRED
0,1.89124e+06,63,3,SUCCESS
0,1.90806e+06,562,59,TIMING_EXPIRED
0,1.9387e+06,34,0,SUCCESS
0,1.94826e+06,63,3,SUCCESS
0,1.95865e+06,54,2,SUCCESS
0,1.97387e+06,70,4,SUCCESS
0,1.99501e+06,52,2,SUCCESS
0,2.00585e+06,79,5,SUCCESS
0,2.03776e+06,54,2,SUCCESS
0,2.05094e+06,81,5,SUCCESS
0,2.06871e+06,79,5,SUCCESS
0,2.0871e+06,108,8,SUCCESS
0,2.09821e+06,61,3,SUCCESS
0,2.10841e+06,99,7,RTS_COLLISION
0,2.11512e+06,90,6,SUCCESS
0,2.15661e+06,117,9,RTS_COLLISION
0,2.19875e+06,72,4,SUCCESS
0,2.21386e+06,90,6,SUCCESS
0,2.24558e+06,793,84,TIMING_EXPIRED
0,2.27427e+06,43,1,SUCCESS
0,2.31052e+06,54,2,SUCCESS
0,2.33167e+06,81,5,SUCCESS
0,2.33696e+06,3776,416,TIMING_EXPIRED
0,2.36644e+06,54,2,SUCCESS
0,2.38699e+06,99,7,SUCCESS
0,2.39791e+06,88,6,SUCCESS
0,2.41247e+06,553,58,TIMING_EXPIRED
0,2.43018e+06,63,3,SUCCESS
0,2.44698e+06,99,7,SUCCESS
0,2.4705e+06,111,9,RTS_COLLISION
0,2.49551e+06,81,5,SUCCESS
0,2.50931e+06,562,59,TIMING_EXPIRED
0,2.54126e+06,108,8,SUCCESS
0,2.55053e+06,108,8,SUCCESS
0,2.56511e+06,90,6,SUCCESS
0,2.59671e+06,63,3,SUCCESS
0,2.60588e+06,34,0,SUCCESS
0,2.62583e+06,72,4,SUCCESS
0,2.63542e+06,72,4,SUCCESS
0,2.64542e+06,61,3,SUCCESS
0,2.6521e+06,90,6,SUCCESS
0,2.67022e+06,90,6,SUCCESS
0,2.6794e+06,90,6,SUCCESS
0,2.69677e+06,108,8,RTS_COLLISION
0,2.72747e+06,70,4,SUCCESS
0,2.74374e+06,108,8,SUCCESS
0,2.76437e+06,88,6,SUCCESS
0,2.78133e+06,88,6,SUCCESS
0,2.78854e+06,88,6,SUCCESS
0,2.79592e+06,72,4,SUCCESS
0,2.80526e+06,88,6,SUCCESS
0,2.81308e+06,81,5,SUCCESS
0,2.82206e+06,70,4,SUCCESS
0,2.83784e+06,88,6,SUCCESS
0,2.86781e+06,52,2,SUCCESS
0,2.88113e+06,90,6,SUCCESS
0,2.88859e+06,72,4,SUCCESS
0,2.90799e+06,117,9,RTS_COLLISION
0,2.93077e+06,105,8,SUCCESS
0,2.93923e+06,117,9,RTS_COLLISION
0,2.97574e+06,108,8,SUCCESS
0,2.98849e+06,81,5,SUCCESS
0,2.99691e+06,99,7,SUCCESS
0,3.00581e+06,63,3,SUCCESS
0,3.0943e+06,72,4,SUCCESS
0,3.1068e+06,54,2,SUCCESS
0,3.11866e+06,81,5,SUCCESS
0,3.12781e+06,61,3,SUCCESS
0,3.14069e+06,61,3,SUCCESS
0,3.14733e+06,63,3,SUCCESS
0,3.15692e+06,81,5,SUCCESS
0,3.16437e+06,99,7,SUCCESS
0,3.17258e+06,90,6,SUCCESS
0,3.19117e+06,72,4,SUCCESS
0,3.20271e+06,43,1,SUCCESS
0,3.21311e+06,54,2,SUCCESS
0,3.23055e+06,52,2,SUCCESS
0,3.25748e+06,99,7,SUCCESS
0,3.28136e+06,99,7,SUCCESS
0,3.29173e+06,63,3,SUCCESS
0,3.29999e+06,108,8,RTS_COLLISION
0,3.31791e+06,34,0,SUCCESS
0,3.34574e+06,54,2,SUCCESS
0,3.3571e+06,72,4,SUCCESS
0,3.3619e+06,63,3,SUCCESS
0,3.37815e+06,90,6,SUCCESS
0,3.38565e+06,90,6,SUCCESS
0,3.3978e+06,34,0,SUCCESS
