CWds,QSRC,PSRC,nPedca,delay_type,P50_us,P95_us,P99_us
1,2,2,15,all,2722.50,10472.50,18832.50
1,2,3,15,all,2812.50,11527.50,20057.50
1,3,1,15,all,2607.50,11152.50,19312.50
1,3,2,15,all,2537.50,10172.50,18432.50
1,4,1,15,all,2452.50,10477.50,18647.50
1,4,2,15,all,2612.50,11552.50,19642.50
1,4,3,15,all,2747.50,13047.50,21227.50
1,5,1,15,all,2622.50,11712.50,19372.50
1,5,2,15,all,2672.50,12067.50,19457.50
1,5,3,15,all,2717.50,12172.50,19632.50
0,0,1,30,all,1812.50,12612.50,19647.50
0,0,2,30,all,1382.50,10777.50,18502.50
0,0,3,30,all,1132.50,10892.50,19617.50
0,1,1,30,all,2172.50,12947.50,20817.50
0,1,2,30,all,1752.50,11342.50,20197.50
0,1,3,30,all,1507.50,9987.50,19977.50
0,2,1,30,all,3162.50,12062.50,20702.50
0,2,2,30,all,2612.50,8572.50,19097.50
0,2,3,30,all,2197.50,8217.50,18602.50
0,3,1,30,all,2682.50,10572.50,19867.50
0,3,2,30,all,2342.50,8772.50,20357.50
0,3,3,30,all,2142.50,8697.50,20492.50
0,4,1,30,all,2477.50,9847.50,19282.50
0,4,2,30,all,2442.50,9692.50,19497.50
0,4,3,30,all,2372.50,11122.50,21637.50
0,5,1,30,all,2522.50,9887.50,17947.50
0,5,2,30,all,2757.50,12027.50,20307.50
0,5,3,30,all,2777.50,12747.50,21802.50
1,0,1,30,all,1812.50,12612.50,19647.50
1,0,2,30,all,1417.50,11672.50,19597.50
1,0,3,30,all,1127.50,9877.50,18252.50
1,1,1,30,all,2252.50,13337.50,21242.50
1,1,2,30,all,1792.50,11292.50,20052.50
1,1,3,30,all,1592.50,9772.50,19742.50
1,2,1,30,all,3212.50,12057.50,20657.50
1,2,2,30,all,2652.50,8497.50,18812.50
1,2,3,30,all,2232.50,8022.50,16922.50
1,3,1,30,all,2577.50,9007.50,18857.50
1,3,2,30,all,2357.50,8512.50,19347.50
1,4,1,30,all,2627.50,11142.50,20542.50
1,4,2,30,all,2447.50,10032.50,19807.50
1,4,3,30,all,2232.50,8857.50,17387.50
1,5,1,30,all,2572.50,10517.50,18927.50
1,5,2,30,all,2722.50,11867.50,20207.50
1,5,3,30,all,2797.50,12627.50,21332.50
0,0,1,5,legacy,2557.50,11697.50,18527.50
0,0,2,5,legacy,2952.50,13232.50,20212.50
0,0,3,5,legacy,2837.50,13202.50,20507.50
0,1,1,5,legacy,2742.50,13092.50,20312.50
0,1,2,5,legacy,2727.50,12702.50,19862.50
0,1,3,5,legacy,2822.50,13027.50,20002.50
0,2,1,5,legacy,2877.50,13747.50,20637.50
0,2,2,5,legacy,2902.50,13617.50,20722.50
0,2,3,5,legacy,2867.50,13597.50,20937.50
0,3,1,5,legacy,2607.50,12172.50,19057.50
0,3,2,5,legacy,2662.50,12492.50,19552.50
0,3,3,5,legacy,2692.50,12547.50,19652.50
0,4,1,5,legacy,2687.50,12712.50,19567.50
0,4,2,5,legacy,2937.50,14017.50,20837.50
0,4,3,5,legacy,2892.50,13812.50,20742.50
0,5,1,5,legacy,2812.50,13422.50,20422.50
0,5,2,5,legacy,2882.50,13627.50,20562.50
0,5,3,5,legacy,2857.50,13657.50,20627.50
1,0,1,5,legacy,2557.50,11697.50,18527.50
1,0,2,5,legacy,2957.50,13437.50,20372.50
1,0,3,5,legacy,2842.50,13032.50,20217.50
1,1,1,5,legacy,2777.50,12842.50,19937.50
1,1,2,5,legacy,2757.50,12782.50,19737.50
1,1,3,5,legacy,2722.50,12207.50,19202.50
1,2,1,5,legacy,2692.50,12452.50,19367.50
1,2,2,5,legacy,2842.50,13252.50,20237.50
1,2,3,5,legacy,2812.50,13272.50,20367.50
1,3,1,5,legacy,2682.50,12747.50,19812.50
1,3,2,5,legacy,2692.50,12732.50,19617.50
1,4,1,5,legacy,2587.50,12047.50,18742.50
1,4,2,5,legacy,2872.50,13467.50,20497.50
1,4,3,5,legacy,2922.50,13792.50,20802.50
1,5,1,5,legacy,2637.50,12217.50,19287.50
1,5,2,5,legacy,2642.50,12112.50,18957.50
1,5,3,5,legacy,2597.50,12082.50,18942.50
0,0,1,15,legacy,3092.50,13417.50,20362.50
0,0,2,15,legacy,3327.50,14477.50,21162.50
0,0,3,15,legacy,3147.50,13772.50,20477.50
0,1,1,15,legacy,3272.50,15187.50,22322.50
0,1,2,15,legacy,3127.50,13857.50,20587.50
0,1,3,15,legacy,3057.50,13857.50,20927.50
0,2,1,15,legacy,2952.50,13697.50,20787.50
0,2,2,15,legacy,3307.50,14927.50,21817.50
0,2,3,15,legacy,2912.50,13377.50,20297.50
0,3,1,15,legacy,2962.50,13667.50,20957.50
0,3,2,15,legacy,3082.50,14312.50,21647.50
0,3,3,15,legacy,3222.50,15257.50,22777.50
0,4,1,15,legacy,2757.50,12932.50,19902.50
0,4,2,15,legacy,3052.50,14607.50,21667.50
0,4,3,15,legacy,3182.50,14797.50,21867.50
0,5,1,15,legacy,2672.50,12162.50,19412.50
0,5,2,15,legacy,2867.50,13842.50,21347.50
0,5,3,15,legacy,2782.50,13367.50,20907.50
1,0,1,15,legacy,3092.50,13417.50,20362.50
1,0,2,15,legacy,3157.50,13622.50,20202.50
1,0,3,15,legacy,3357.50,15067.50,22002.50
1,1,1,15,legacy,3117.50,14062.50,20937.50
1,1,2,15,legacy,3162.50,13942.50,20762.50
1,1,3,15,legacy,3152.50,13982.50,21152.50
1,2,1,15,legacy,3132.50,14677.50,21962.50
1,2,2,15,legacy,2957.50,13487.50,20602.50
1,2,3,15,legacy,3227.50,15057.50,22177.50
1,3,1,15,legacy,2827.50,13412.50,20567.50
1,3,2,15,legacy,2902.50,13222.50,20307.50
1,4,1,15,legacy,2732.50,12757.50,19917.50
1,4,2,15,legacy,3002.50,14087.50,21357.50
1,4,3,15,legacy,3307.50,15722.50,22952.50
1,5,1,15,legacy,2757.50,13262.50,20567.50
1,5,2,15,legacy,2882.50,13892.50,21182.50
1,5,3,15,legacy,2957.50,13972.50,21167.50
0,0,1,5,pedca,1317.50,7882.50,15872.50
0,0,2,5,pedca,1127.50,4187.50,8632.50
0,0,3,5,pedca,1077.50,3772.50,5647.50
0,1,1,5,pedca,1967.50,7627.50,16217.50
0,1,2,5,pedca,1722.50,5152.50,8402.50
0,1,3,5,pedca,1647.50,4767.50,6432.50
0,2,1,5,pedca,2887.50,7992.50,15912.50
0,2,2,5,pedca,2647.50,7522.50,8522.50
0,2,3,5,pedca,2582.50,7337.50,8197.50
0,3,1,5,pedca,2377.50,7982.50,14167.50
0,3,2,5,pedca,2097.50,7717.50,8602.50
0,3,3,5,pedca,2022.50,7712.50,8397.50
0,4,1,5,pedca,2332.50,8127.50,14922.50
0,4,2,5,pedca,2197.50,8077.50,13792.50
0,4,3,5,pedca,2137.50,8072.50,13697.50
0,5,1,5,pedca,2507.50,9617.50,16742.50
0,5,2,5,pedca,2507.50,9192.50,15567.50
0,5,3,5,pedca,2527.50,9112.50,15592.50
1,0,1,5,pedca,1317.50,7882.50,15872.50
1,0,2,5,pedca,1112.50,4147.50,8012.50
1,0,3,5,pedca,1082.50,3752.50,5687.50
1,1,1,5,pedca,1947.50,7387.50,15857.50
1,1,2,5,pedca,1767.50,5057.50,7867.50
1,1,3,5,pedca,1682.50,4747.50,6427.50
1,2,1,5,pedca,2827.50,7802.50,13872.50
1,2,2,5,pedca,2787.50,7482.50,8337.50
1,2,3,5,pedca,2602.50,7407.50,8222.50
1,3,1,5,pedca,2357.50,8012.50,14672.50
1,3,2,5,pedca,2122.50,7772.50,8882.50
1,4,1,5,pedca,2227.50,8002.50,14082.50
1,4,2,5,pedca,2132.50,8027.50,13087.50
1,4,3,5,pedca,2177.50,8047.50,13822.50
1,5,1,5,pedca,2347.50,8412.50,14747.50
1,5,2,5,pedca,2322.50,8312.50,14652.50
1,5,3,5,pedca,2327.50,8327.50,14222.50
0,0,1,15,pedca,1572.50,10902.50,18842.50
0,0,2,15,pedca,1197.50,5732.50,15447.50
0,0,3,15,pedca,1087.50,4202.50,9397.50
0,1,1,15,pedca,2132.50,12072.50,20702.50
0,1,2,15,pedca,1637.50,5652.50,13237.50
0,1,3,15,pedca,1532.50,4987.50,8732.50
0,2,1,15,pedca,2932.50,8462.50,17517.50
0,2,2,15,pedca,2612.50,7897.50,15642.50
0,2,3,15,pedca,2362.50,7487.50,8712.50
0,3,1,15,pedca,2517.50,8307.50,17807.50
0,3,2,15,pedca,2122.50,8102.50,16067.50
0,3,3,15,pedca,2022.50,8127.50,15922.50
0,4,1,15,pedca,2222.50,8257.50,16752.50
0,4,2,15,pedca,2227.50,8322.50,16317.50
0,4,3,15,pedca,2202.50,8342.50,16112.50
0,5,1,15,pedca,2457.50,9267.50,16792.50
0,5,2,15,pedca,2542.50,10122.50,16787.50
0,5,3,15,pedca,2367.50,9562.50,16572.50
1,0,1,15,pedca,1572.50,10902.50,18842.50
1,0,2,15,pedca,1197.50,5312.50,14057.50
1,0,3,15,pedca,1077.50,4442.50,11082.50
1,1,1,15,pedca,2097.50,10832.50,19297.50
1,1,2,15,pedca,1657.50,5657.50,13182.50
1,1,3,15,pedca,1542.50,4897.50,8322.50
1,2,1,15,pedca,3102.50,9807.50,19352.50
1,2,2,15,pedca,2517.50,7662.50,12732.50
1,2,3,15,pedca,2467.50,7687.50,11172.50
1,3,1,15,pedca,2412.50,8257.50,17487.50
1,3,2,15,pedca,2147.50,7977.50,13932.50
1,4,1,15,pedca,2202.50,8247.50,16732.50
1,4,2,15,pedca,2242.50,8317.50,16097.50
1,4,3,15,pedca,2302.50,8827.50,16697.50
1,5,1,15,pedca,2502.50,10077.50,17697.50
1,5,2,15,pedca,2517.50,10002.50,16702.50
1,5,3,15,pedca,2517.50,9972.50,16757.50
0,0,1,30,pedca,1812.50,12612.50,19652.50
0,0,2,30,pedca,1382.50,10777.50,18502.50
0,0,3,30,pedca,1132.50,10897.50,19642.50
0,1,1,30,pedca,2172.50,12952.50,20822.50
0,1,2,30,pedca,1752.50,11342.50,20197.50
0,1,3,30,pedca,1507.50,9987.50,19977.50
0,2,1,30,pedca,3162.50,12062.50,20702.50
0,2,2,30,pedca,2612.50,8577.50,19122.50
0,2,3,30,pedca,2197.50,8217.50,18637.50
0,3,1,30,pedca,2682.50,10572.50,19867.50
0,3,2,30,pedca,2342.50,8772.50,20362.50
0,3,3,30,pedca,2142.50,8702.50,20562.50
0,4,1,30,pedca,2477.50,9847.50,19282.50
0,4,2,30,pedca,2442.50,9692.50,19507.50
0,4,3,30,pedca,2372.50,11137.50,21667.50
0,5,1,30,pedca,2522.50,9887.50,17947.50
0,5,2,30,pedca,2757.50,12027.50,20307.50
0,5,3,30,pedca,2777.50,12747.50,21802.50
1,0,1,30,pedca,1812.50,12612.50,19652.50
1,0,2,30,pedca,1417.50,11677.50,19622.50
1,0,3,30,pedca,1127.50,9887.50,18277.50
1,1,1,30,pedca,2252.50,13337.50,21247.50
1,1,2,30,pedca,1792.50,11292.50,20062.50
1,1,3,30,pedca,1592.50,9792.50,19772.50
1,2,1,30,pedca,3212.50,12057.50,20657.50
1,2,2,30,pedca,2652.50,8497.50,18827.50
1,2,3,30,pedca,2232.50,8022.50,16957.50
1,3,1,30,pedca,2577.50,9007.50,18857.50
1,3,2,30,pedca,2357.50,8512.50,19352.50
1,4,1,30,pedca,2627.50,11142.50,20542.50
1,4,2,30,pedca,2447.50,10032.50,19812.50
1,4,3,30,pedca,2232.50,8857.50,17387.50
1,5,1,30,pedca,2572.50,10517.50,18927.50
1,5,2,30,pedca,2722.50,11867.50,20222.50
1,5,3,30,pedca,2797.50,12627.50,21327.50
