time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
3.4,30,1,4,3,0,0,33,0.78642,0.372549,0.789773,176,51,328,89,1
3.5,30,1,4,3,0,0,33,0.80532,0.382979,0.743056,144,47,351,101,0
3.6,30,1,4,3,0,0,33,0.77468,0.244898,0.63125,160,49,267,70,0
3.7,30,1,4,3,0,0,33,0.76496,0.236364,0.614865,148,55,291,57,0
3.8,30,1,4,3,0,0,33,0.77752,0.322581,0.702247,178,62,321,71,0
3.9,30,1,4,3,0,0,33,0.78922,0.521739,0.844828,174,46,396,81,0
4,30,1,4,3,0,0,33,0.78558,0.333333,0.755208,192,54,349,70,0
4.1,30,1,4,3,0,0,33,0.77557,0.464286,0.770833,192,56,263,60,0
4.2,30,1,4,3,0,0,33,0.78602,0.357143,0.770408,196,56,309,78,0
4.3,30,1,4,3,0,0,33,0.74734,0.388889,0.652174,92,36,229,44,0
4.4,30,1,4,3,0,0,33,0.76715,0.227273,0.642857,126,44,227,52,0
4.5,30,1,4,3,0,0,33,0.79634,0.4,0.815029,173,45,303,83,0
4.6,30,1,4,3,0,0,33,0.79551,0.2,0.755187,241,60,368,100,0
4.7,30,1,4,3,0,0,33,0.78454,0.28,0.703704,162,50,303,80,0
4.8,30,1,4,3,0,0,33,0.77079,0.338983,0.664557,158,59,282,62,0
4.9,30,1,4,3,0,0,33,0.79024,0.44,0.776471,170,50,352,77,0
5,30,1,4,3,0,0,33,0.79322,0.470588,0.836449,214,51,409,90,0
5.1,30,1,4,3,0,0,33,0.78422,0.291667,0.688312,154,48,261,71,0
5.2,30,1,4,3,0,0,33,0.77981,0.272727,0.702703,148,44,200,70,0
5.3,30,1,4,3,0,0,33,0.77398,0.333333,0.730769,156,45,210,66,0
5.4,30,1,4,3,0,0,33,0.79447,0.381818,0.74,200,55,352,85,0
5.5,30,1,4,3,0,0,33,0.79014,0.555556,0.864583,192,45,400,75,0
5.6,30,1,4,3,0,0,33,0.79056,0.320755,0.711538,156,53,304,82,0
5.7,30,1,4,3,0,0,33,0.78479,0.303571,0.701149,174,56,300,86,0
5.8,30,1,4,3,0,0,33,0.78102,0.413793,0.715152,165,58,345,71,0
5.9,30,1,4,3,0,0,33,0.78443,0.403846,0.779006,181,52,345,72,0
6,30,1,4,3,0,0,33,0.78427,0.42623,0.747423,194,61,295,77,0
6.1,30,1,4,3,0,0,33,0.78481,0.272727,0.693182,176,55,309,80,0
6.2,30,1,4,3,0,0,33,0.77523,0.291667,0.673913,138,48,274,60,0
6.3,30,1,4,3,0,0,33,0.77797,0.293103,0.712766,188,58,304,67,0
6.4,30,1,4,3,0,0,33,0.78334,0.321429,0.725806,186,56,373,81,0
6.5,30,1,4,3,0,0,33,0.78253,0.357143,0.758242,182,56,272,79,0
6.6,30,1,4,3,0,0,33,0.79346,0.411765,0.784211,190,51,430,84,0
6.7,30,1,4,3,0,0,33,0.79049,0.339286,0.694118,170,56,335,85,0
6.8,30,1,4,3,0,0,33,0.78937,0.296296,0.707865,178,54,361,83,0
6.9,30,1,4,3,0,0,33,0.79946,0.416667,0.775701,214,60,334,93,0
7,30,1,4,3,0,0,33,0.78311,0.313725,0.711765,170,51,255,76,0
7.1,30,1,4,3,0,0,33,0.796,0.412698,0.744076,211,63,283,86,0
7.2,30,1,4,3,0,0,33,0.77653,0.372093,0.72,125,43,277,59,0
7.3,30,1,4,3,0,0,33,0.78783,0.418182,0.780374,214,55,310,78,0
7.4,30,1,4,3,0,0,33,0.79388,0.462963,0.830189,212,54,347,91,0
7.5,30,1,4,3,0,0,33,0.78385,0.333333,0.702128,188,57,333,86,0
7.6,30,1,4,3,0,0,33,0.77565,0.395349,0.753425,146,43,345,63,0
7.7,30,1,4,3,0,0,33,0.78579,0.372881,0.777778,234,59,348,78,0
7.8,30,1,4,3,0,0,33,0.77889,0.25,0.699248,133,48,251,79,0
7.9,30,1,4,3,0,0,33,0.77812,0.327869,0.709497,179,61,303,77,0
