time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
1.1,0,1,2,3,0,0,23,0.5603,0,0,0,0,60,0,1
1.2,0,1,2,3,0,0,26,0.61841,0.5,0.75,4,2,72,0,1
1.3,0,1,2,3,0,0,29,0.60055,0.5,0.666667,3,2,60,0,1
1.4,0,1,2,3,0,0,29,0.55822,0,0,0,0,69,0,0
1.5,0,1,2,3,0,0,29,0.65102,0,0.5,2,1,74,0,0
1.6,0,1,2,3,0,0,29,0.60929,0,0.5,2,1,65,0,0
1.7,0,1,2,3,0,0,29,0.61807,0,0,2,1,65,0,0
1.8,0,1,2,3,0,0,30,0.67996,0,0,0,0,87,0,1
1.9,0,1,2,3,0,0,30,0.59457,0.4,0.375,8,5,88,0,0
2,0,1,2,3,0,0,30,0.69589,0,0.25,16,7,75,0,0
2.1,0,1,2,3,0,0,30,0.70898,0.25,0.5,16,8,122,0,0
2.2,4,1,3,3,0,0,30,0.75437,0.125,0.442308,52,24,126,9,1
2.3,4,1,3,3,0,0,30,0.74586,0.142857,0.4,30,14,151,4,0
2.4,4,1,3,3,0,0,30,0.72911,0.25,0.611111,18,8,98,5,0
2.5,4,1,3,3,0,0,30,0.67192,0.125,0.375,16,8,114,4,0
2.6,4,1,3,3,0,0,30,0.60529,0,0,2,1,119,0,0
2.7,4,1,3,3,0,0,30,0.74882,0.333333,0.583333,24,12,157,4,0
2.8,4,1,3,3,0,0,30,0.75507,0.214286,0.428571,28,14,153,5,0
2.9,4,1,3,3,0,0,30,0.67397,0,0.2,10,5,118,2,0
3,4,1,3,3,0,0,30,0.71342,0.266667,0.533333,30,15,140,2,0
3.1,4,1,3,3,0,0,30,0.74173,0.272727,0.545455,22,11,127,1,0
3.2,4,1,3,3,0,0,30,0.74321,0.285714,0.566667,30,14,119,5,0
3.3,4,1,3,3,0,0,30,0.7491,0,0.166667,6,3,165,1,0
3.4,4,1,3,3,0,0,30,0.75543,0.111111,0.444444,18,9,161,4,0
3.5,4,1,3,3,0,0,30,0.70763,0,0.5,6,3,141,1,0
3.6,4,1,3,3,0,0,30,0.73584,0,0.375,8,4,129,2,0
3.7,4,1,3,3,0,0,30,0.75843,0.333333,0.666667,30,12,161,9,0
3.8,4,1,3,3,0,0,30,0.76574,0.4,0.583333,12,5,155,1,0
3.9,4,1,3,3,0,0,30,0.74108,0,0.1,10,5,122,1,0
4,4,1,3,3,0,0,30,0.74565,0.5,0.625,24,12,103,2,0
4.1,4,1,3,3,0,0,30,0.73351,0.6,0.7,10,5,121,3,0
4.2,4,1,3,3,0,0,30,0.75247,0.307692,0.615385,26,13,178,1,0
4.3,4,1,3,3,0,0,30,0.76155,0.1875,0.514286,35,16,166,11,0
4.4,4,1,3,3,0,0,30,0.75385,0.296296,0.545455,55,27,199,10,0
4.5,4,1,3,3,0,0,30,0.76566,0.0909091,0.454545,22,11,175,6,0
4.6,4,1,3,3,0,0,30,0.71933,0.375,0.5625,16,8,147,3,0
4.7,4,1,3,3,0,0,30,0.73262,0.307692,0.586207,29,13,167,7,0
4.8,4,1,3,3,0,0,30,0.76437,0.0625,0.40625,32,16,200,6,0
4.9,4,1,3,3,0,0,30,0.77559,0.307692,0.538462,26,13,220,8,0
5,4,1,3,3,0,0,30,0.77658,0.26087,0.596154,52,23,266,14,0
5.1,4,1,3,3,0,0,30,0.77809,0.190476,0.5,48,21,212,11,0
5.2,4,1,3,3,0,0,30,0.7753,0.294118,0.558824,34,17,246,9,0
5.3,4,1,3,3,0,0,30,0.75694,0.214286,0.466667,30,14,150,3,0
5.4,4,1,3,3,0,0,30,0.77573,0.136364,0.576923,52,22,219,11,0
5.5,4,1,3,3,0,0,30,0.7703,0.181818,0.5,48,22,259,10,0
5.6,4,1,3,3,0,0,30,0.77458,0.0833333,0.571429,28,12,273,9,0
5.7,4,1,3,3,0,0,30,0.76729,0.384615,0.615385,26,13,186,8,0
5.8,4,1,3,3,0,0,30,0.75694,0.153846,0.384615,26,13,176,3,0
5.9,4,1,3,3,0,0,30,0.75113,0,0.277778,18,9,189,4,0
6,4,1,3,3,0,0,30,0.77076,0.0833333,0.392857,28,12,233,8,0
6.1,4,1,3,3,0,0,30,0.76588,0,0.3,10,5,151,3,0
6.2,4,1,3,3,0,0,30,0.75819,0.2,0.533333,30,15,177,8,0
6.3,4,1,3,3,0,0,30,0.76261,0.173913,0.538462,52,23,180,9,0
6.4,4,1,3,3,0,0,30,0.77831,0.0625,0.5,36,16,232,9,0
6.5,4,1,3,3,0,0,30,0.77786,0,0.25,16,8,230,5,0
6.6,4,1,3,3,0,0,30,0.78011,0.166667,0.55,40,18,278,12,0
6.7,4,1,3,3,0,0,30,0.78314,0.206897,0.485714,70,29,254,16,0
6.8,4,1,3,3,0,0,30,0.77596,0.227273,0.604167,48,22,197,12,0
6.9,4,1,3,3,0,0,30,0.75429,0.352941,0.470588,34,17,153,7,0
7,4,1,3,3,0,0,30,0.74673,0.25,0.5,8,4,159,3,0
7.1,4,1,3,3,0,0,30,0.75784,0.0833333,0.375,24,12,186,3,0
7.2,4,1,3,3,0,0,30,0.78107,0.380952,0.630435,46,21,224,10,0
7.3,4,1,3,3,0,0,30,0.77211,0.0526316,0.5,40,19,228,8,0
7.4,4,1,3,3,0,0,30,0.77044,0.0769231,0.346154,26,13,181,8,0
7.5,4,1,3,3,0,0,30,0.76249,0.2,0.45,20,10,191,5,0
7.6,4,1,3,3,0,0,30,0.76109,0.272727,0.583333,24,11,142,6,0
7.7,4,1,3,3,0,0,30,0.76657,0.111111,0.444444,18,9,159,4,0
7.8,4,1,3,3,0,0,30,0.74364,0,0.125,8,4,179,0,0
7.9,4,1,3,3,0,0,30,0.75951,0.5,0.75,24,12,125,3,0
