time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
7,15,1,4,3,0,0,30,0.77146,0.272727,0.615385,52,22,152,30,0
7.1,15,1,4,3,0,0,30,0.77263,0.25,0.56383,94,40,181,37,0
7.2,15,1,4,3,0,0,30,0.76142,0.3125,0.552632,38,16,192,14,0
7.3,15,1,4,3,0,0,30,0.7765,0.333333,0.659091,88,30,259,37,0
7.4,15,1,4,3,0,0,30,0.7812,0.333333,0.647059,68,27,240,31,0
7.5,15,1,4,3,0,0,30,0.77053,0.317073,0.657407,108,41,213,41,0
7.6,15,1,4,3,0,0,30,0.7608,0.08,0.5,56,25,193,32,0
7.7,15,1,4,3,0,0,30,0.77363,0.257143,0.663265,98,35,267,34,0
7.8,15,1,4,3,0,0,30,0.75148,0.2,0.5,46,20,180,20,0
7.9,15,1,4,3,0,0,30,0.75111,0.269231,0.612903,62,26,168,22,0
