time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
4.7,4,1,3,3,0,0,35,0.76921,0.1,0.35,20,10,169,6,0
4.8,4,1,3,3,0,0,35,0.74127,0.111111,0.388889,18,9,162,1,0
4.9,5,1,3,3,0,0,35,0.76371,0.25,0.605263,38,16,202,6,0
5,5,1,3,3,0,0,35,0.75956,0.0769231,0.285714,28,13,230,4,0
5.1,5,1,3,3,0,0,35,0.76685,0,0.454545,22,11,251,7,0
5.2,5,1,3,3,0,0,35,0.75838,0.357143,0.6,30,14,241,7,0
5.3,5,1,3,3,0,0,35,0.7715,0.16,0.553571,56,25,252,13,0
5.4,5,1,3,3,0,0,35,0.76688,0.222222,0.534483,58,27,235,11,0
5.5,5,1,3,3,0,0,35,0.77188,0.227273,0.541667,48,22,205,14,0
5.6,5,1,3,3,0,0,35,0.75813,0.0769231,0.269231,26,13,225,2,0
5.7,5,1,3,3,0,0,35,0.76042,0,0.458333,48,21,256,10,0
5.8,5,1,3,3,0,0,35,0.75613,0.0666667,0.233333,30,15,243,9,0
5.9,5,1,3,3,0,0,35,0.78322,0.304348,0.583333,48,23,314,12,0
6,5,1,3,3,0,0,35,0.77537,0.217391,0.574074,54,23,237,12,0
6.1,5,1,3,3,0,0,35,0.75305,0,0.25,12,6,210,1,0
6.2,5,1,3,3,0,0,35,0.75777,0.117647,0.294118,34,17,195,6,0
6.3,5,1,3,3,0,0,35,0.74817,0.0666667,0.466667,30,15,203,4,0
6.4,5,1,3,3,0,0,35,0.77487,0.0526316,0.45,40,19,227,13,0
6.5,5,1,3,3,0,0,35,0.75708,0.142857,0.566667,30,14,203,6,0
6.6,5,1,3,3,0,0,35,0.75981,0.307692,0.589286,56,26,204,7,0
6.7,5,1,3,3,0,0,35,0.77741,0.210526,0.52381,42,19,258,9,0
6.8,5,1,3,3,0,0,35,0.75865,0.166667,0.5,12,6,210,4,0
6.9,5,1,3,3,0,0,35,0.75853,0.133333,0.266667,30,15,223,8,0
7,5,1,3,3,0,0,35,0.76442,0.32,0.672414,58,25,232,9,0
7.1,5,1,3,3,0,0,35,0.75764,0.130435,0.416667,48,23,224,8,0
7.2,5,1,3,3,0,0,35,0.76597,0.243243,0.55,80,37,170,15,0
7.3,5,1,3,3,0,0,35,0.76485,0.111111,0.361111,36,18,222,10,0
7.4,5,1,3,3,0,0,35,0.7606,0,0.392857,28,13,248,8,0
7.5,5,1,3,3,0,0,35,0.74076,0.142857,0.357143,14,7,199,1,0
7.6,5,1,3,3,0,0,35,0.75765,0.2,0.535714,56,25,166,10,0
7.7,5,1,3,3,0,0,35,0.7604,0.0714286,0.464286,28,14,279,8,0
7.8,5,1,3,3,0,0,35,0.77276,0.0714286,0.472222,36,14,207,12,0
7.9,5,1,3,3,0,0,35,0.77397,0.0833333,0.333333,24,12,210,5,0
