nohup: ignoring input

╔══════════════════════════════════════════════════════════╗
║  P-EDCA Ratio Sweep (Parallel, Multi-Run Averaging)    ║
║  nSta = [2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50]
║  ratios = [0.0, 0.2, 0.4, 0.6, 0.8, 1.0]
║  dataRate = 1Mbps    simTime = 10.0s
║  runs = 10    workers = 16
║  binary = scratch/pedca_verification_nsta.cc
╚══════════════════════════════════════════════════════════╝

  Launching 25 nSta × 6 ratios × 10 runs = 1500 simulations
  (16 concurrent simulations)

    ✔ ratio_sweep_statistics_1Mbps.txt  (139,467 bytes)

────────────────────────────────────────────────────────────
  Generating Packet Loss vs nSta plot...
────────────────────────────────────────────────────────────
    ✔ vo_packet_loss_vs_nSta_1Mbps.pdf

════════════════════════════════════════════════════════════
  Sweep complete!  Total time: 10083.1s
  Output directory: /home/wmnlab/Desktop/ns-3.45/scratch/delay_pdf/delay_result_ratio_sweep_1Mbps_rts_on

  Averaged CSV files:
    r000_vo_delay_pdf_nSta10_1Mbps.csv  (25,857 bytes)
    r000_vo_delay_pdf_nSta12_1Mbps.csv  (40,688 bytes)
    r000_vo_delay_pdf_nSta14_1Mbps.csv  (52,921 bytes)
    r000_vo_delay_pdf_nSta16_1Mbps.csv  (79,998 bytes)
    r000_vo_delay_pdf_nSta18_1Mbps.csv  (198,386 bytes)
    r000_vo_delay_pdf_nSta20_1Mbps.csv  (304,182 bytes)
    r000_vo_delay_pdf_nSta22_1Mbps.csv  (382,044 bytes)
    r000_vo_delay_pdf_nSta24_1Mbps.csv  (458,492 bytes)
    r000_vo_delay_pdf_nSta26_1Mbps.csv  (496,645 bytes)
    r000_vo_delay_pdf_nSta28_1Mbps.csv  (527,303 bytes)
    r000_vo_delay_pdf_nSta2_1Mbps.csv  (1,489 bytes)
    r000_vo_delay_pdf_nSta30_1Mbps.csv  (574,333 bytes)
    r000_vo_delay_pdf_nSta32_1Mbps.csv  (676,323 bytes)
    r000_vo_delay_pdf_nSta34_1Mbps.csv  (678,129 bytes)
    r000_vo_delay_pdf_nSta36_1Mbps.csv  (621,868 bytes)
    r000_vo_delay_pdf_nSta38_1Mbps.csv  (675,044 bytes)
    r000_vo_delay_pdf_nSta40_1Mbps.csv  (956,727 bytes)
    r000_vo_delay_pdf_nSta42_1Mbps.csv  (776,218 bytes)
    r000_vo_delay_pdf_nSta44_1Mbps.csv  (1,088,720 bytes)
    r000_vo_delay_pdf_nSta46_1Mbps.csv  (779,852 bytes)
    r000_vo_delay_pdf_nSta48_1Mbps.csv  (789,290 bytes)
    r000_vo_delay_pdf_nSta4_1Mbps.csv  (727 bytes)
    r000_vo_delay_pdf_nSta50_1Mbps.csv  (784,912 bytes)
    r000_vo_delay_pdf_nSta8_1Mbps.csv  (16,412 bytes)
    r020_vo_delay_pdf_nSta10_1Mbps.csv  (25,772 bytes)
    r020_vo_delay_pdf_nSta12_1Mbps.csv  (44,154 bytes)
    r020_vo_delay_pdf_nSta14_1Mbps.csv  (55,209 bytes)
    r020_vo_delay_pdf_nSta16_1Mbps.csv  (91,296 bytes)
    r020_vo_delay_pdf_nSta18_1Mbps.csv  (207,307 bytes)
    r020_vo_delay_pdf_nSta20_1Mbps.csv  (312,079 bytes)
    r020_vo_delay_pdf_nSta22_1Mbps.csv  (398,439 bytes)
    r020_vo_delay_pdf_nSta24_1Mbps.csv  (510,593 bytes)
    r020_vo_delay_pdf_nSta26_1Mbps.csv  (577,997 bytes)
    r020_vo_delay_pdf_nSta28_1Mbps.csv  (627,940 bytes)
    r020_vo_delay_pdf_nSta2_1Mbps.csv  (1,250 bytes)
    r020_vo_delay_pdf_nSta30_1Mbps.csv  (734,707 bytes)
    r020_vo_delay_pdf_nSta32_1Mbps.csv  (731,668 bytes)
    r020_vo_delay_pdf_nSta34_1Mbps.csv  (845,766 bytes)
    r020_vo_delay_pdf_nSta36_1Mbps.csv  (1,114,202 bytes)
    r020_vo_delay_pdf_nSta38_1Mbps.csv  (874,720 bytes)
    r020_vo_delay_pdf_nSta40_1Mbps.csv  (714,402 bytes)
    r020_vo_delay_pdf_nSta42_1Mbps.csv  (631,841 bytes)
    r020_vo_delay_pdf_nSta44_1Mbps.csv  (704,635 bytes)
    r020_vo_delay_pdf_nSta46_1Mbps.csv  (668,881 bytes)
    r020_vo_delay_pdf_nSta48_1Mbps.csv  (685,947 bytes)
    r020_vo_delay_pdf_nSta4_1Mbps.csv  (7,937 bytes)
    r020_vo_delay_pdf_nSta50_1Mbps.csv  (725,879 bytes)
    r020_vo_delay_pdf_nSta8_1Mbps.csv  (16,228 bytes)
    r040_vo_delay_pdf_nSta10_1Mbps.csv  (27,860 bytes)
    r040_vo_delay_pdf_nSta12_1Mbps.csv  (44,847 bytes)
    r040_vo_delay_pdf_nSta14_1Mbps.csv  (59,473 bytes)
    r040_vo_delay_pdf_nSta16_1Mbps.csv  (103,337 bytes)
    r040_vo_delay_pdf_nSta18_1Mbps.csv  (214,189 bytes)
    r040_vo_delay_pdf_nSta20_1Mbps.csv  (319,315 bytes)
    r040_vo_delay_pdf_nSta22_1Mbps.csv  (425,009 bytes)
    r040_vo_delay_pdf_nSta24_1Mbps.csv  (470,308 bytes)
    r040_vo_delay_pdf_nSta26_1Mbps.csv  (548,370 bytes)
    r040_vo_delay_pdf_nSta28_1Mbps.csv  (674,585 bytes)
    r040_vo_delay_pdf_nSta30_1Mbps.csv  (630,846 bytes)
    r040_vo_delay_pdf_nSta32_1Mbps.csv  (826,681 bytes)
    r040_vo_delay_pdf_nSta34_1Mbps.csv  (717,043 bytes)
    r040_vo_delay_pdf_nSta36_1Mbps.csv  (921,537 bytes)
    r040_vo_delay_pdf_nSta38_1Mbps.csv  (1,031,644 bytes)
    r040_vo_delay_pdf_nSta40_1Mbps.csv  (1,056,349 bytes)
    r040_vo_delay_pdf_nSta42_1Mbps.csv  (931,771 bytes)
    r040_vo_delay_pdf_nSta44_1Mbps.csv  (819,976 bytes)
    r040_vo_delay_pdf_nSta46_1Mbps.csv  (879,916 bytes)
    r040_vo_delay_pdf_nSta48_1Mbps.csv  (689,736 bytes)
    r040_vo_delay_pdf_nSta4_1Mbps.csv  (727 bytes)
    r040_vo_delay_pdf_nSta50_1Mbps.csv  (866,055 bytes)
    r040_vo_delay_pdf_nSta6_1Mbps.csv  (2,595 bytes)
    r040_vo_delay_pdf_nSta8_1Mbps.csv  (9,118 bytes)
    r060_vo_delay_pdf_nSta10_1Mbps.csv  (30,316 bytes)
    r060_vo_delay_pdf_nSta12_1Mbps.csv  (47,132 bytes)
    r060_vo_delay_pdf_nSta14_1Mbps.csv  (61,158 bytes)
    r060_vo_delay_pdf_nSta16_1Mbps.csv  (117,771 bytes)
    r060_vo_delay_pdf_nSta18_1Mbps.csv  (225,545 bytes)
    r060_vo_delay_pdf_nSta20_1Mbps.csv  (336,226 bytes)
    r060_vo_delay_pdf_nSta22_1Mbps.csv  (408,445 bytes)
    r060_vo_delay_pdf_nSta24_1Mbps.csv  (550,152 bytes)
    r060_vo_delay_pdf_nSta26_1Mbps.csv  (584,498 bytes)
    r060_vo_delay_pdf_nSta28_1Mbps.csv  (716,175 bytes)
    r060_vo_delay_pdf_nSta2_1Mbps.csv  (417 bytes)
    r060_vo_delay_pdf_nSta30_1Mbps.csv  (595,607 bytes)
    r060_vo_delay_pdf_nSta32_1Mbps.csv  (655,722 bytes)
    r060_vo_delay_pdf_nSta34_1Mbps.csv  (757,929 bytes)
    r060_vo_delay_pdf_nSta36_1Mbps.csv  (876,371 bytes)
    r060_vo_delay_pdf_nSta38_1Mbps.csv  (1,006,272 bytes)
    r060_vo_delay_pdf_nSta40_1Mbps.csv  (1,008,378 bytes)
    r060_vo_delay_pdf_nSta42_1Mbps.csv  (785,348 bytes)
    r060_vo_delay_pdf_nSta44_1Mbps.csv  (789,079 bytes)
    r060_vo_delay_pdf_nSta46_1Mbps.csv  (912,655 bytes)
    r060_vo_delay_pdf_nSta48_1Mbps.csv  (685,623 bytes)
    r060_vo_delay_pdf_nSta4_1Mbps.csv  (8,542 bytes)
    r060_vo_delay_pdf_nSta50_1Mbps.csv  (746,666 bytes)
    r060_vo_delay_pdf_nSta6_1Mbps.csv  (2,123 bytes)
    r060_vo_delay_pdf_nSta8_1Mbps.csv  (6,430 bytes)
    r080_vo_delay_pdf_nSta10_1Mbps.csv  (30,939 bytes)
    r080_vo_delay_pdf_nSta12_1Mbps.csv  (48,019 bytes)
    r080_vo_delay_pdf_nSta14_1Mbps.csv  (62,509 bytes)
    r080_vo_delay_pdf_nSta16_1Mbps.csv  (125,221 bytes)
    r080_vo_delay_pdf_nSta18_1Mbps.csv  (235,146 bytes)
    r080_vo_delay_pdf_nSta20_1Mbps.csv  (342,840 bytes)
    r080_vo_delay_pdf_nSta22_1Mbps.csv  (422,831 bytes)
    r080_vo_delay_pdf_nSta24_1Mbps.csv  (512,295 bytes)
    r080_vo_delay_pdf_nSta26_1Mbps.csv  (587,261 bytes)
    r080_vo_delay_pdf_nSta28_1Mbps.csv  (762,217 bytes)
    r080_vo_delay_pdf_nSta2_1Mbps.csv  (1,718 bytes)
    r080_vo_delay_pdf_nSta30_1Mbps.csv  (780,904 bytes)
    r080_vo_delay_pdf_nSta32_1Mbps.csv  (896,258 bytes)
    r080_vo_delay_pdf_nSta34_1Mbps.csv  (805,253 bytes)
    r080_vo_delay_pdf_nSta36_1Mbps.csv  (850,287 bytes)
    r080_vo_delay_pdf_nSta38_1Mbps.csv  (1,081,729 bytes)
    r080_vo_delay_pdf_nSta40_1Mbps.csv  (994,078 bytes)
    r080_vo_delay_pdf_nSta42_1Mbps.csv  (916,460 bytes)
    r080_vo_delay_pdf_nSta44_1Mbps.csv  (1,032,905 bytes)
    r080_vo_delay_pdf_nSta46_1Mbps.csv  (635,628 bytes)
    r080_vo_delay_pdf_nSta48_1Mbps.csv  (1,014,457 bytes)
    r080_vo_delay_pdf_nSta4_1Mbps.csv  (1,989 bytes)
    r080_vo_delay_pdf_nSta50_1Mbps.csv  (736,255 bytes)
    r080_vo_delay_pdf_nSta6_1Mbps.csv  (3,645 bytes)
    r080_vo_delay_pdf_nSta8_1Mbps.csv  (18,749 bytes)
    r100_vo_delay_pdf_nSta10_1Mbps.csv  (31,532 bytes)
    r100_vo_delay_pdf_nSta12_1Mbps.csv  (48,779 bytes)
    r100_vo_delay_pdf_nSta14_1Mbps.csv  (63,000 bytes)
    r100_vo_delay_pdf_nSta16_1Mbps.csv  (135,849 bytes)
    r100_vo_delay_pdf_nSta18_1Mbps.csv  (244,188 bytes)
    r100_vo_delay_pdf_nSta20_1Mbps.csv  (357,902 bytes)
    r100_vo_delay_pdf_nSta22_1Mbps.csv  (463,675 bytes)
    r100_vo_delay_pdf_nSta24_1Mbps.csv  (516,368 bytes)
    r100_vo_delay_pdf_nSta26_1Mbps.csv  (621,172 bytes)
    r100_vo_delay_pdf_nSta28_1Mbps.csv  (690,146 bytes)
    r100_vo_delay_pdf_nSta2_1Mbps.csv  (690 bytes)
    r100_vo_delay_pdf_nSta30_1Mbps.csv  (741,159 bytes)
    r100_vo_delay_pdf_nSta32_1Mbps.csv  (713,455 bytes)
    r100_vo_delay_pdf_nSta34_1Mbps.csv  (766,728 bytes)
    r100_vo_delay_pdf_nSta36_1Mbps.csv  (862,811 bytes)
    r100_vo_delay_pdf_nSta38_1Mbps.csv  (1,052,203 bytes)
    r100_vo_delay_pdf_nSta40_1Mbps.csv  (625,087 bytes)
    r100_vo_delay_pdf_nSta42_1Mbps.csv  (614,930 bytes)
    r100_vo_delay_pdf_nSta44_1Mbps.csv  (686,336 bytes)
    r100_vo_delay_pdf_nSta46_1Mbps.csv  (788,485 bytes)
    r100_vo_delay_pdf_nSta48_1Mbps.csv  (848,002 bytes)
    r100_vo_delay_pdf_nSta4_1Mbps.csv  (3,056 bytes)
    r100_vo_delay_pdf_nSta50_1Mbps.csv  (1,145,224 bytes)
    r100_vo_delay_pdf_nSta8_1Mbps.csv  (18,714 bytes)

  Plot files:
    vo_delay_probability_nSta10_1Mbps.pdf  (47,449 bytes)
    vo_delay_probability_nSta12_1Mbps.pdf  (55,900 bytes)
    vo_delay_probability_nSta14_1Mbps.pdf  (74,752 bytes)
    vo_delay_probability_nSta16_1Mbps.pdf  (141,470 bytes)
    vo_delay_probability_nSta18_1Mbps.pdf  (411,028 bytes)
    vo_delay_probability_nSta20_1Mbps.pdf  (539,200 bytes)
    vo_delay_probability_nSta22_1Mbps.pdf  (641,262 bytes)
    vo_delay_probability_nSta24_1Mbps.pdf  (778,191 bytes)
    vo_delay_probability_nSta26_1Mbps.pdf  (828,861 bytes)
    vo_delay_probability_nSta28_1Mbps.pdf  (1,004,044 bytes)
    vo_delay_probability_nSta2_1Mbps.pdf  (31,623 bytes)
    vo_delay_probability_nSta30_1Mbps.pdf  (1,000,499 bytes)
    vo_delay_probability_nSta32_1Mbps.pdf  (1,022,458 bytes)
    vo_delay_probability_nSta34_1Mbps.pdf  (1,099,313 bytes)
    vo_delay_probability_nSta36_1Mbps.pdf  (1,246,482 bytes)
    vo_delay_probability_nSta38_1Mbps.pdf  (1,360,724 bytes)
    vo_delay_probability_nSta40_1Mbps.pdf  (1,305,123 bytes)
    vo_delay_probability_nSta42_1Mbps.pdf  (1,006,987 bytes)
    vo_delay_probability_nSta44_1Mbps.pdf  (1,225,051 bytes)
    vo_delay_probability_nSta46_1Mbps.pdf  (1,120,372 bytes)
    vo_delay_probability_nSta48_1Mbps.pdf  (1,125,214 bytes)
    vo_delay_probability_nSta4_1Mbps.pdf  (35,202 bytes)
    vo_delay_probability_nSta50_1Mbps.pdf  (1,168,992 bytes)
    vo_delay_probability_nSta6_1Mbps.pdf  (32,237 bytes)
    vo_delay_probability_nSta8_1Mbps.pdf  (40,096 bytes)
    vo_packet_loss_vs_nSta_1Mbps.pdf  (30,057 bytes)

  Log files:
    sim_log_nSta10_1Mbps.txt  (9,131 bytes)
    sim_log_nSta12_1Mbps.txt  (9,137 bytes)
    sim_log_nSta14_1Mbps.txt  (9,435 bytes)
    sim_log_nSta16_1Mbps.txt  (9,545 bytes)
    sim_log_nSta18_1Mbps.txt  (9,634 bytes)
    sim_log_nSta20_1Mbps.txt  (9,921 bytes)
    sim_log_nSta22_1Mbps.txt  (9,903 bytes)
    sim_log_nSta24_1Mbps.txt  (9,966 bytes)
    sim_log_nSta26_1Mbps.txt  (9,957 bytes)
    sim_log_nSta28_1Mbps.txt  (9,934 bytes)
    sim_log_nSta2_1Mbps.txt  (7,516 bytes)
    sim_log_nSta30_1Mbps.txt  (9,958 bytes)
    sim_log_nSta32_1Mbps.txt  (9,995 bytes)
    sim_log_nSta34_1Mbps.txt  (10,029 bytes)
    sim_log_nSta36_1Mbps.txt  (10,029 bytes)
    sim_log_nSta38_1Mbps.txt  (10,060 bytes)
    sim_log_nSta40_1Mbps.txt  (10,087 bytes)
    sim_log_nSta42_1Mbps.txt  (10,045 bytes)
    sim_log_nSta44_1Mbps.txt  (10,112 bytes)
    sim_log_nSta46_1Mbps.txt  (10,024 bytes)
    sim_log_nSta48_1Mbps.txt  (10,090 bytes)
    sim_log_nSta4_1Mbps.txt  (7,290 bytes)
    sim_log_nSta50_1Mbps.txt  (9,995 bytes)
    sim_log_nSta6_1Mbps.txt  (5,953 bytes)
    sim_log_nSta8_1Mbps.txt  (7,295 bytes)

  Statistics comparison:
    ratio_sweep_statistics_1Mbps.txt  (139,467 bytes)
════════════════════════════════════════════════════════════

