"P-EDCA delay heatmap (us) -- rows=QSRC, cols=PSRC -- rate=1Mbps"

STA_TYPE,All STAs
nPedca=5/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1812.5,1767.5,1807.5
QSRC=1,1787.5,1897.5,1882.5
QSRC=2,1922.5,2047.5,2067.5
QSRC=3,2007.5,2027.5,2067.5
QSRC=4,1997.5,2042.5,2022.5
QSRC=5,2007.5,2052.5,2062.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1812.5,1772.5,1777.5
QSRC=1,1812.5,1907.5,1867.5
QSRC=2,1942.5,1957.5,2002.5
QSRC=3,2002.5,2022.5,1982.5
QSRC=4,1947.5,1957.5,2012.5
QSRC=5,1957.5,1947.5,1952.5

P95
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10917.5,10917.5,11057.5
QSRC=1,10497.5,10832.5,10702.5
QSRC=2,10272.5,10437.5,10462.5
QSRC=3,10307.5,10332.5,10407.5
QSRC=4,10327.5,10402.5,10342.5
QSRC=5,10542.5,10627.5,10627.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,10917.5,10882.5,11077.5
QSRC=1,10477.5,10822.5,10817.5
QSRC=2,10517.5,10692.5,10797.5
QSRC=3,10632.5,10742.5,10647.5
QSRC=4,10507.5,10617.5,10792.5
QSRC=5,10712.5,10737.5,10872.5

P99
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,14792.5,15012.5,15147.5
QSRC=1,14317.5,14817.5,14767.5
QSRC=2,14147.5,14362.5,14502.5
QSRC=3,14102.5,14212.5,14342.5
QSRC=4,14047.5,14157.5,14152.5
QSRC=5,14172.5,14217.5,14237.5
CWds=1,PSRC=1,PSRC=2,PSRC=3
QSRC=0,14792.5,15092.5,15202.5
QSRC=1,14502.5,14757.5,14952.5
QSRC=2,14462.5,14737.5,15047.5
QSRC=3,14597.5,14797.5,14707.5
QSRC=4,14372.5,14737.5,14992.5
QSRC=5,14602.5,14712.5,15027.5


nPedca=15/30
P50
CWds=0,PSRC=1,PSRC=2,PSRC=3
QSRC=0,1687.5,1732.5,1772.5
QSRC=1,1807.5,1902.5,1982.5
QSRC=2,2157.5,2287.5,2392.5
QSRC=3,2247.5,2337.5,2522.5
QSRC=4,2307.5,2457.5,2592.5
QSRC=5,2252.5,2382.5,2567.5
